year,species_code,sex,sex_desc,iss,nss,nhls
1990,10110,0,total_pre,739.7401691317299,54708,492
1990,10110,1,male,629.1527097005145,16829,485
1990,10110,2,female,599.0012266347718,37574,490
1990,10110,4,total_post,739.7401796993607,54708,492
1990,10110,12,female_male,1001.7232155033033,54403,490
1990,10130,0,total_pre,320.61331276082177,24322,286
1990,10130,1,male,210.56934064410882,11255,276
1990,10130,2,female,377.35407954617904,12939,285
1990,10130,4,total_post,320.6133084571566,24322,286
1990,10130,12,female_male,634.5855464547591,24194,285
1990,10180,0,total_pre,230.70042863483107,7435,195
1990,10180,1,male,50.34463292352624,3401,188
1990,10180,2,female,382.12592637720303,4034,194
1990,10180,4,total_post,230.7004189907731,7435,195
1990,10180,12,female_male,210.17035891741503,7435,195
1990,10200,0,total_pre,375.7817599394171,14387,237
1990,10200,1,male,139.36326323958374,6793,227
1990,10200,2,female,311.5936586908733,7593,237
1990,10200,4,total_post,375.7817529774541,14387,237
1990,10200,12,female_male,332.76365736277245,14386,237
1990,20510,0,total_pre,188.40290985231184,5172,155
1990,20510,1,male,251.42801673785667,2890,144
1990,20510,2,female,93.20172120288612,2079,145
1990,20510,4,total_post,188.40292217147055,5172,155
1990,20510,12,female_male,197.5801732485259,4969,145
1990,21720,0,total_pre,125.09361763766613,11418,276
1990,21720,1,male,120.19396672456473,5535,274
1990,21720,2,female,142.7102831994691,5772,275
1990,21720,4,total_post,125.09360800232409,11418,276
1990,21720,12,female_male,288.2599589915751,11307,276
1990,21740,0,total_pre,91.8676329127807,42631,325
1990,21740,1,male,75.4531991576884,15014,302
1990,21740,2,female,113.22537090561512,20053,302
1990,21740,4,total_post,91.86763282110299,42631,325
1990,21740,12,female_male,213.7768584159788,35067,303
1990,30050,0,total_pre,61.4017679334284,3522,99
1990,30050,1,male,57.12930812122927,1752,97
1990,30050,2,female,57.34083761078561,1768,99
1990,30050,4,total_post,61.401766862174604,3522,99
1990,30050,12,female_male,141.22378025495166,3520,99
1990,30060,0,total_pre,29.749618733956382,12612,156
1990,30060,1,male,31.577974440376693,6502,149
1990,30060,2,female,22.371811208261377,5718,149
1990,30060,4,total_post,29.74961861098898,12612,156
1990,30060,12,female_male,68.53602884150176,12220,151
1990,30150,0,total_pre,42.97152102408766,843,26
1990,30150,1,male,32.641518110760245,393,25
1990,30150,2,female,40.937702183670254,449,26
1990,30150,4,total_post,42.97155927534235,843,26
1990,30150,12,female_male,43.831980384139726,842,26
1990,30420,0,total_pre,17.794710362301455,3018,46
1990,30420,1,male,12.165530774262221,1682,45
1990,30420,2,female,18.232649867659195,1334,46
1990,30420,4,total_post,17.79470871407931,3018,46
1990,30420,12,female_male,59.19431175915254,3016,46
1993,10110,0,total_pre,1404.7266756264523,66060,638
1993,10110,1,male,620.5266480628372,19311,609
1993,10110,2,female,1303.844631471023,46558,629
1993,10110,4,total_post,1404.726679337275,66060,638
1993,10110,12,female_male,1860.3838059324235,65869,635
1993,10130,0,total_pre,645.8049137285078,25995,363
1993,10130,1,male,337.39529831186604,12248,337
1993,10130,2,female,489.6487497563786,13509,361
1993,10130,4,total_post,645.8049200993828,25995,363
1993,10130,12,female_male,721.1834558077778,25757,363
1993,10180,0,total_pre,511.5963305673306,10491,321
1993,10180,1,male,340.9159668920061,5316,283
1993,10180,2,female,445.3262626597312,4866,306
1993,10180,4,total_post,511.5963684235159,10491,321
1993,10180,12,female_male,545.9255315381647,10182,316
1993,10200,0,total_pre,722.9101582495414,19100,374
1993,10200,1,male,437.3118970698096,8166,319
1993,10200,2,female,477.14201742640086,9943,359
1993,10200,4,total_post,722.910141220359,19100,374
1993,10200,12,female_male,736.0039094192808,18109,367
1993,20510,0,total_pre,37.806226540888055,7705,262
1993,20510,1,male,30.695027686517523,4295,234
1993,20510,2,female,32.61647575094449,2873,236
1993,20510,4,total_post,37.80622584092902,7705,262
1993,20510,12,female_male,68.977085463127,7168,250
1993,21720,0,total_pre,152.05299359089034,17447,453
1993,21720,1,male,148.200832270589,8414,433
1993,21720,2,female,139.04862196286567,8570,435
1993,21720,4,total_post,152.05298946366491,17447,453
1993,21720,12,female_male,323.1526628159098,16984,452
1993,21740,0,total_pre,176.35594151357967,35210,457
1993,21740,1,male,139.26378177040672,14675,427
1993,21740,2,female,188.4904980592631,18848,430
1993,21740,4,total_post,176.35594001757383,35210,457
1993,21740,12,female_male,331.41139272795283,33523,449
1993,30050,0,total_pre,114.7355230906945,5639,201
1993,30050,1,male,91.84952294917883,2699,178
1993,30050,2,female,117.01901167777149,2864,181
1993,30050,4,total_post,114.73551795334325,5639,201
1993,30050,12,female_male,232.54164115779903,5563,196
1993,30060,0,total_pre,107.08795636327365,17357,219
1993,30060,1,male,142.91568660976532,8815,208
1993,30060,2,female,61.631734462546056,7976,208
1993,30060,4,total_post,107.08795524958273,17357,219
1993,30060,12,female_male,276.20152080945104,16791,218
1993,30150,0,total_pre,7.735766779939549,2299,95
1993,30150,1,male,7.116198691596962,1120,78
1993,30150,2,female,8.03888676540545,1178,86
1993,30150,4,total_post,7.735767988036827,2299,95
1993,30150,12,female_male,25.704926478878,2298,94
1993,30420,0,total_pre,72.94505816349981,4384,106
1993,30420,1,male,89.01116377639381,2252,99
1993,30420,2,female,30.12527044322975,2132,91
1993,30420,4,total_post,72.94505269037191,4384,106
1993,30420,12,female_male,61.21529266717787,4384,106
1996,10110,0,total_pre,1370.2272246977368,56154,740
1996,10110,1,male,574.5572753905244,17822,690
1996,10110,2,female,1318.8137624957676,38306,730
1996,10110,4,total_post,1370.2272088635928,56154,740
1996,10110,12,female_male,1802.7116166579015,56128,740
1996,10130,0,total_pre,662.778668693438,21416,417
1996,10130,1,male,400.55350208000397,9975,379
1996,10130,2,female,450.31807572546757,11086,388
1996,10130,4,total_post,662.7786668785602,21416,417
1996,10130,12,female_male,845.8051394252434,21061,416
1996,10180,0,total_pre,640.2329245987502,7125,406
1996,10180,1,male,349.32073030132545,3886,308
1996,10180,2,female,563.6565499708829,3239,373
1996,10180,4,total_post,640.2329436110015,7125,406
1996,10180,12,female_male,598.1902005830291,7125,406
1996,10200,0,total_pre,548.5261698906526,14496,517
1996,10200,1,male,341.57029792878586,7718,401
1996,10200,2,female,420.4581476601509,6768,487
1996,10200,4,total_post,548.5261134380231,14496,517
1996,10200,12,female_male,597.1422165585941,14486,517
1996,10261,0,total_pre,73.54102892869878,8537,195
1996,10261,1,male,53.435477216381514,3220,155
1996,10261,2,female,118.77042086932182,5310,185
1996,10261,4,total_post,73.54103016341834,8537,195
1996,10261,12,female_male,144.7724253853966,8530,194
1996,10262,0,total_pre,533.8745297310866,8395,280
1996,10262,1,male,104.91620109034828,1889,175
1996,10262,2,female,503.13158370993546,6495,274
1996,10262,4,total_post,533.874537168651,8395,280
1996,10262,12,female_male,469.50698795237486,8384,279
1996,20510,0,total_pre,133.76178496099288,4621,356
