year,region,species_code,sex,sex_desc,iss,nss,nhl
1999,goa,10261,4,total_post,78.85091592507824,382,29
1999,goa,10261,12,female_male,89.4803713609847,382,29
1999,goa,10262,0,total_pre,76.69193103647495,355,30
1999,goa,10262,1,male,40.623579281716346,132,23
1999,goa,10262,2,female,48.46751916257552,223,27
1999,goa,10262,4,total_post,74.14952933976647,355,30
1999,goa,10262,12,female_male,80.44447504118298,355,30
1999,goa,20510,0,total_pre,182.19379652202292,625,129
1999,goa,20510,1,male,94.46209991552004,312,101
1999,goa,20510,2,female,125.54708394195464,313,96
1999,goa,20510,4,total_post,64.05340910212388,625,129
1999,goa,20510,12,female_male,210.18812541344056,625,129
1999,goa,21720,0,total_pre,184.88467579556254,664,66
1999,goa,21720,1,male,93.71300247863343,296,54
1999,goa,21720,2,female,109.64532479217776,368,59
1999,goa,21720,4,total_post,166.29342826210797,664,66
1999,goa,21720,12,female_male,217.96386885554395,664,66
1999,goa,21740,0,total_pre,176.12609346848748,1193,115
1999,goa,21740,1,male,100.05087926922774,527,89
1999,goa,21740,2,female,126.5239128247574,584,100
1999,goa,21740,4,total_post,72.78381443679392,1193,115
1999,goa,21740,12,female_male,181.75962856223987,1111,107
1999,goa,30050,0,total_pre,145.11915784420376,574,64
1999,goa,30050,1,male,98.00766579555038,280,54
1999,goa,30050,2,female,100.48501916141328,294,57
1999,goa,30050,4,total_post,64.22579022834243,574,64
1999,goa,30050,12,female_male,199.24946937063595,574,64
1999,goa,30060,0,total_pre,144.30241278502567,855,73
1999,goa,30060,1,male,88.35350202127155,444,63
1999,goa,30060,2,female,86.69991129935522,410,58
1999,goa,30060,4,total_post,63.24196170712715,855,73
1999,goa,30060,12,female_male,171.7204204891879,854,73
1999,goa,30152,0,total_pre,40.07570070247644,174,24
1999,goa,30152,1,male,14.404990721337269,70,19
1999,goa,30152,2,female,24.873938374070395,104,20
1999,goa,30152,4,total_post,16.642550721164113,174,24
1999,goa,30152,12,female_male,38.590085016673726,174,24
1999,goa,30420,0,total_pre,56.79669982397856,278,27
1999,goa,30420,1,male,35.86126673675394,126,20
1999,goa,30420,2,female,23.747749821988698,152,24
1999,goa,30420,4,total_post,42.1692023266166,278,27
1999,goa,30420,12,female_male,42.13815671354633,278,27
1999,wcgoa,10110,0,total_pre,218.4412008906777,687,68
1999,wcgoa,10110,1,male,91.16284260219348,256,54
1999,wcgoa,10110,2,female,143.21554530601153,429,60
1999,wcgoa,10110,4,total_post,194.38560711173093,687,68
1999,wcgoa,10110,12,female_male,232.29108866710493,685,67
1999,wcgoa,10130,0,total_pre,112.75221212895782,494,35
1999,wcgoa,10130,1,male,46.72299505693862,231,31
1999,wcgoa,10130,2,female,78.45655977389436,263,33
1999,wcgoa,10130,4,total_post,93.31794501104143,494,35
1999,wcgoa,10130,12,female_male,116.20279458149477,494,35
1999,wcgoa,10180,0,total_pre,40.79604453822627,152,38
1999,wcgoa,10180,1,male,16.820707345872833,69,27
1999,wcgoa,10180,2,female,21.66722541467025,83,31
1999,wcgoa,10180,4,total_post,36.17668858190784,152,38
1999,wcgoa,10180,12,female_male,37.00808223329487,152,38
1999,wcgoa,10200,0,total_pre,62.95191613853814,304,41
1999,wcgoa,10200,1,male,30.366891167129086,129,30
1999,wcgoa,10200,2,female,36.553529606778824,164,36
1999,wcgoa,10200,4,total_post,61.89207049544157,304,41
1999,wcgoa,10200,12,female_male,68.13309812276879,293,41
1999,wcgoa,10261,0,total_pre,89.03086064046497,382,29
1999,wcgoa,10261,1,male,34.94771514878805,155,25
1999,wcgoa,10261,2,female,52.928793991955935,227,29
1999,wcgoa,10261,4,total_post,78.85091592507824,382,29
1999,wcgoa,10261,12,female_male,89.4803713609847,382,29
1999,wcgoa,10262,0,total_pre,76.69193103647495,355,30
1999,wcgoa,10262,1,male,40.623579281716346,132,23
1999,wcgoa,10262,2,female,48.46751916257552,223,27
1999,wcgoa,10262,4,total_post,74.14952933976647,355,30
1999,wcgoa,10262,12,female_male,80.44447504118298,355,30
1999,wcgoa,20510,0,total_pre,52.977645466251445,378,71
1999,wcgoa,20510,1,male,31.364965301122897,188,54
1999,wcgoa,20510,2,female,32.89312785338855,190,54
1999,wcgoa,20510,4,total_post,50.03755741098835,378,71
1999,wcgoa,20510,12,female_male,65.86025627050519,378,71
1999,wcgoa,21720,0,total_pre,184.88467579556254,664,66
1999,wcgoa,21720,1,male,93.71300247863343,296,54
1999,wcgoa,21720,2,female,109.64532479217776,368,59
1999,wcgoa,21720,4,total_post,166.29342826210797,664,66
1999,wcgoa,21720,12,female_male,217.96386885554395,664,66
1999,wcgoa,21740,0,total_pre,87.5250064177978,1099,98
1999,wcgoa,21740,1,male,50.75667982317708,484,77
1999,wcgoa,21740,2,female,79.14211272600731,533,87
1999,wcgoa,21740,4,total_post,77.75608511349921,1099,98
1999,wcgoa,21740,12,female_male,96.26026522335776,1017,90
1999,wcgoa,30050,0,total_pre,39.54341502183329,238,36
1999,wcgoa,30050,1,male,27.59648094262824,116,26
1999,wcgoa,30050,2,female,26.238743308422812,122,32
1999,wcgoa,30050,4,total_post,41.577917840483885,238,36
1999,wcgoa,30050,12,female_male,54.19869481304906,238,36
1999,wcgoa,30060,0,total_pre,55.04231178379064,318,41
1999,wcgoa,30060,1,male,30.27574321153237,169,33
1999,wcgoa,30060,2,female,32.827117186527474,149,29
1999,wcgoa,30060,4,total_post,50.12703705143083,318,41
1999,wcgoa,30060,12,female_male,64.26370225179183,318,41
1999,wcgoa,30152,0,total_pre,28.780319821118805,172,22
1999,wcgoa,30152,1,male,10.993018647876921,69,18
1999,wcgoa,30152,2,female,20.932904363326855,103,19
1999,wcgoa,30152,4,total_post,26.663373778583367,172,22
1999,wcgoa,30152,12,female_male,33.017093222049176,172,22
1999,wcgoa,30420,0,total_pre,56.79669982397856,278,27
1999,wcgoa,30420,1,male,35.86126673675394,126,20
1999,wcgoa,30420,2,female,23.747749821988698,152,24
1999,wcgoa,30420,4,total_post,42.1692023266166,278,27
1999,wcgoa,30420,12,female_male,42.13815671354633,278,27
2001,goa,10110,0,total_pre,326.620292240021,1383,139
2001,goa,10110,1,male,161.4637705901576,507,110
2001,goa,10110,2,female,220.53758503052774,876,123
2001,goa,10110,4,total_post,294.76728901542754,1383,139
2001,goa,10110,12,female_male,366.5243246833996,1383,139
2001,goa,10130,0,total_pre,203.03987601257214,861,83
2001,goa,10130,1,male,106.88231689472342,399,67
2001,goa,10130,2,female,114.1201262483655,458,74
2001,goa,10130,4,total_post,187.64921915388223,861,83
2001,goa,10130,12,female_male,225.83230372696468,857,83
2001,goa,10180,0,total_pre,155.84421868143303,535,129
2001,goa,10180,1,male,67.76858487815345,239,81
2001,goa,10180,2,female,80.41986323282727,296,102
2001,goa,10180,4,total_post,131.83085653525293,535,129
2001,goa,10180,12,female_male,147.80114520256365,535,129
2001,goa,10200,0,total_pre,158.4595876871445,668,130
2001,goa,10200,1,male,67.92526276558974,284,94
2001,goa,10200,2,female,100.06998047818314,383,104
2001,goa,10200,4,total_post,144.51647849073447,668,130
2001,goa,10200,12,female_male,172.01370965951094,667,130
2001,goa,10261,0,total_pre,158.93522580736595,590,98
2001,goa,10261,1,male,73.1451094999097,240,68
2001,goa,10261,2,female,83.32352108218011,350,88
2001,goa,10261,4,total_post,134.7893575333143,590,98
2001,goa,10261,12,female_male,153.15172033224542,590,98
2001,goa,10262,0,total_pre,154.19444989417423,697,103
2001,goa,10262,1,male,76.05633870610002,267,57
2001,goa,10262,2,female,97.76507599758887,430,92
2001,goa,10262,4,total_post,144.43017130920143,697,103
2001,goa,10262,12,female_male,164.7199560436463,697,103
2001,goa,21720,0,total_pre,121.43550410988712,733,149
2001,goa,21720,1,male,88.40724748581094,353,117
2001,goa,21720,2,female,82.1887912723662,380,122
2001,goa,21720,4,total_post,111.22973435856869,733,149
2001,goa,21720,12,female_male,180.25207852420291,733,149
2001,goa,21740,0,total_pre,40.4802123529667,897,126
2001,goa,21740,1,male,25.742547871488412,383,100
2001,goa,21740,2,female,32.185800156876084,504,121
2001,goa,21740,4,total_post,37.280962772694224,897,126
2001,goa,21740,12,female_male,72.1074111429846,887,125
2001,goa,30152,0,total_pre,82.43842488023482,676,63
2001,goa,30152,1,male,53.68044230148505,304,49
2001,goa,30152,2,female,68.12725754687088,372,52
2001,goa,30152,4,total_post,80.3154624389526,676,63
2001,goa,30152,12,female_male,122.11010434086614,676,63
2001,goa,30420,0,total_pre,95.76006187291169,466,85
2001,goa,30420,1,male,49.440156710895806,224,75
2001,goa,30420,2,female,42.46450554131006,242,66
2001,goa,30420,4,total_post,84.80865323693152,466,85
2001,goa,30420,12,female_male,89.9059002296525,466,85
2001,wcgoa,10110,0,total_pre,326.620292240021,1383,139
2001,wcgoa,10110,1,male,161.4637705901576,507,110
2001,wcgoa,10110,2,female,220.53758503052774,876,123
2001,wcgoa,10110,4,total_post,294.76728901542754,1383,139
2001,wcgoa,10110,12,female_male,366.5243246833996,1383,139
2001,wcgoa,10130,0,total_pre,203.03987601257214,861,83
2001,wcgoa,10130,1,male,106.88231689472342,399,67
2001,wcgoa,10130,2,female,114.1201262483655,458,74
2001,wcgoa,10130,4,total_post,187.64921915388223,861,83
2001,wcgoa,10130,12,female_male,225.83230372696468,857,83
2001,wcgoa,10180,0,total_pre,155.84421868143303,535,129
2001,wcgoa,10180,1,male,67.76858487815345,239,81
2001,wcgoa,10180,2,female,80.41986323282727,296,102
2001,wcgoa,10180,4,total_post,131.83085653525293,535,129
2001,wcgoa,10180,12,female_male,147.80114520256365,535,129
2001,wcgoa,10200,0,total_pre,158.4595876871445,668,130
2001,wcgoa,10200,1,male,67.92526276558974,284,94
2001,wcgoa,10200,2,female,100.06998047818314,383,104
2001,wcgoa,10200,4,total_post,144.51647849073447,668,130
2001,wcgoa,10200,12,female_male,172.01370965951094,667,130
2001,wcgoa,10261,0,total_pre,158.93522580736595,590,98
2001,wcgoa,10261,1,male,73.1451094999097,240,68
2001,wcgoa,10261,2,female,83.32352108218011,350,88
2001,wcgoa,10261,4,total_post,134.7893575333143,590,98
2001,wcgoa,10261,12,female_male,153.15172033224542,590,98
2001,wcgoa,10262,0,total_pre,154.19444989417423,697,103
2001,wcgoa,10262,1,male,76.05633870610002,267,57
2001,wcgoa,10262,2,female,97.76507599758887,430,92
2001,wcgoa,10262,4,total_post,144.43017130920143,697,103
2001,wcgoa,10262,12,female_male,164.7199560436463,697,103
2001,wcgoa,21720,0,total_pre,121.43550410988712,733,149
2001,wcgoa,21720,1,male,88.40724748581094,353,117
2001,wcgoa,21720,2,female,82.1887912723662,380,122
2001,wcgoa,21720,4,total_post,111.22973435856869,733,149
2001,wcgoa,21720,12,female_male,180.25207852420291,733,149
2001,wcgoa,21740,0,total_pre,40.4802123529667,897,126
2001,wcgoa,21740,1,male,25.742547871488412,383,100
2001,wcgoa,21740,2,female,32.185800156876084,504,121
2001,wcgoa,21740,4,total_post,37.280962772694224,897,126
2001,wcgoa,21740,12,female_male,72.1074111429846,887,125
2001,wcgoa,30152,0,total_pre,82.43842488023482,676,63
2001,wcgoa,30152,1,male,53.68044230148505,304,49
2001,wcgoa,30152,2,female,68.12725754687088,372,52
2001,wcgoa,30152,4,total_post,80.3154624389526,676,63
2001,wcgoa,30152,12,female_male,122.11010434086614,676,63
2001,wcgoa,30420,0,total_pre,95.76006187291169,466,85
2001,wcgoa,30420,1,male,49.440156710895806,224,75
2001,wcgoa,30420,2,female,42.46450554131006,242,66
2001,wcgoa,30420,4,total_post,84.80865323693152,466,85
2001,wcgoa,30420,12,female_male,89.9059002296525,466,85
2003,egoa,10110,0,total_pre,39.86341300859458,197,23
2003,egoa,10110,1,male,16.77058755705996,79,17
2003,egoa,10110,2,female,25.85921721455185,118,21
2003,egoa,10110,4,total_post,36.887123939401256,197,23
2003,egoa,10110,12,female_male,41.13491351354781,197,23
2003,egoa,10130,0,total_pre,16.24028249481772,64,10
2003,egoa,10130,1,male,10.776388794726683,31,9
2003,egoa,10130,2,female,8.605567905506538,33,7
2003,egoa,10130,4,total_post,15.038019783686162,64,10
2003,egoa,10130,12,female_male,18.718936677786207,64,10
2003,egoa,10180,0,total_pre,53.09311751181931,214,33
2003,egoa,10180,1,male,27.447087029181922,107,24
2003,egoa,10180,2,female,33.92529611527307,107,29
2003,egoa,10180,4,total_post,52.95573905738432,214,33
2003,egoa,10180,12,female_male,59.471535028192314,214,33
2003,egoa,10200,0,total_pre,49.75740184797389,215,26
2003,egoa,10200,1,male,27.634780465451918,102,19
2003,egoa,10200,2,female,26.518189057298052,111,22
2003,egoa,10200,4,total_post,48.70118344016229,215,26
2003,egoa,10200,12,female_male,55.27017665835494,213,25
2003,egoa,21720,0,total_pre,25.415571831530265,103,11
2003,egoa,21720,1,male,10.509628449785048,50,11
2003,egoa,21720,2,female,12.55134000709566,53,9
2003,egoa,21720,4,total_post,20.68810778393626,103,11
2003,egoa,21720,12,female_male,24.397386632641926,103,11
2003,egoa,21740,0,total_pre,53.30567458653445,355,43
2003,egoa,21740,1,male,39.29811548435585,172,38
2003,egoa,21740,2,female,35.30114333872945,183,42
2003,egoa,21740,4,total_post,46.23386951711621,355,43
2003,egoa,21740,12,female_male,106.63585117670463,355,43
2003,egoa,30050,0,total_pre,32.0543687942803,142,29
2003,egoa,30050,1,male,16.059044312396136,74,26
2003,egoa,30050,2,female,17.252095915198705,65,25
2003,egoa,30050,4,total_post,30.051263357635207,142,29
2003,egoa,30050,12,female_male,33.93625952481135,139,29
2003,egoa,30060,0,total_pre,66.21438177522828,368,28
2003,egoa,30060,1,male,41.76810034132047,185,26
2003,egoa,30060,2,female,40.29069869462791,183,26
2003,egoa,30060,4,total_post,64.87021586157903,368,28
2003,egoa,30060,12,female_male,84.33808797416371,368,28
2003,egoa,30152,0,total_pre,3.4809314749144393,15,3
2003,egoa,30152,2,female,1.3025525209363893,15,3
2003,egoa,30152,4,total_post,1.3025525209363893,15,3
2003,egoa,30152,12,female_male,1.3025525209363893,15,3
2003,goa,10110,0,total_pre,443.6968513611619,1034,125
2003,goa,10110,1,male,180.01901552824168,394,86
2003,goa,10110,2,female,290.64406037053374,640,104
2003,goa,10110,4,total_post,176.16139599657393,1034,125
2003,goa,10110,12,female_male,449.8049846641067,1034,125
2003,goa,10130,0,total_pre,260.98113690394746,499,87
2003,goa,10130,1,male,125.8925477512979,250,67
2003,goa,10130,2,female,109.31350285058109,249,71
2003,goa,10130,4,total_post,85.09915307390105,499,87
2003,goa,10130,12,female_male,236.3575735403537,499,87
2003,goa,10180,0,total_pre,211.1019863658626,504,99
2003,goa,10180,1,male,87.66974159149643,238,65
2003,goa,10180,2,female,138.85930295694197,266,86
2003,goa,10180,4,total_post,84.32527380166286,504,99
2003,goa,10180,12,female_male,202.40484998638888,504,99
2003,goa,10200,0,total_pre,231.4803813270509,596,95
2003,goa,10200,1,male,115.28236123799678,266,69
2003,goa,10200,2,female,151.03024881680003,328,82
2003,goa,10200,4,total_post,103.13165891113783,596,95
2003,goa,10200,12,female_male,260.08160176799475,594,94
2003,goa,10261,0,total_pre,134.95709572877985,504,65
2003,goa,10261,1,male,51.70640708678022,206,47
2003,goa,10261,2,female,86.82070050530128,298,59
2003,goa,10261,4,total_post,119.74533525163831,504,65
2003,goa,10261,12,female_male,138.0814884250799,504,65
2003,goa,10262,0,total_pre,179.7560875293223,571,67
2003,goa,10262,1,male,68.01060575470713,219,48
2003,goa,10262,2,female,118.37506584136155,352,62
2003,goa,10262,4,total_post,169.4557744967202,571,67
2003,goa,10262,12,female_male,192.8069663300917,571,67
2003,goa,21720,0,total_pre,333.6351118674147,670,127
2003,goa,21720,1,male,159.30282176360078,316,106
2003,goa,21720,2,female,179.8546691572297,354,97
2003,goa,21720,4,total_post,127.20955100028182,670,127
2003,goa,21720,12,female_male,342.4403546474952,670,127
2003,goa,21740,0,total_pre,329.84418084562236,1101,159
2003,goa,21740,1,male,207.54226054042707,507,145
2003,goa,21740,2,female,236.77249952578293,582,138
2003,goa,21740,4,total_post,122.14394785965537,1101,159
2003,goa,21740,12,female_male,456.8902140562501,1089,158
2003,goa,30050,0,total_pre,214.95125646801677,488,101
2003,goa,30050,1,male,118.23186671953962,252,77
2003,goa,30050,2,female,107.00146447023617,230,76
2003,goa,30050,4,total_post,88.94988026125831,488,101
2003,goa,30050,12,female_male,225.91209624949835,482,100
2003,goa,30060,0,total_pre,353.7320301791311,985,99
2003,goa,30060,1,male,227.21267035828345,491,89
2003,goa,30060,2,female,233.45791587847665,490,87
2003,goa,30060,4,total_post,155.93865730835734,985,99
2003,goa,30060,12,female_male,462.51145980676284,981,99
2003,goa,30152,0,total_pre,15.190113738310764,195,23
2003,goa,30152,1,male,5.40704049489129,121,16
2003,goa,30152,2,female,9.151593882753032,74,14
2003,goa,30152,4,total_post,9.98430736100065,195,23
2003,goa,30152,12,female_male,15.258947592270044,195,23
2003,goa,30420,0,total_pre,25.99760274796688,214,21
2003,goa,30420,1,male,18.19525879449985,112,19
2003,goa,30420,2,female,13.950746668368948,102,14
2003,goa,30420,4,total_post,26.288438947423213,214,21
2003,goa,30420,12,female_male,31.012157944146978,214,21
2003,wcgoa,10110,0,total_pre,179.8677960799613,837,102
2003,wcgoa,10110,1,male,79.91416820160192,315,69
2003,wcgoa,10110,2,female,117.80058143301642,522,83
2003,wcgoa,10110,4,total_post,152.99827547260728,837,102
2003,wcgoa,10110,12,female_male,191.0556062550298,837,102
2003,wcgoa,10130,0,total_pre,116.31667573570812,435,77
2003,wcgoa,10130,1,male,55.492007556882285,219,58
2003,wcgoa,10130,2,female,49.959194266169234,216,64
2003,wcgoa,10130,4,total_post,95.28228000449393,435,77
2003,wcgoa,10130,12,female_male,109.1519616000598,435,77
2003,wcgoa,10180,0,total_pre,75.11117808852913,290,66
2003,wcgoa,10180,1,male,27.27915059417056,131,41
2003,wcgoa,10180,2,female,48.84402627410573,159,57
2003,wcgoa,10180,4,total_post,57.4918072565188,290,66
2003,wcgoa,10180,12,female_male,61.16147414695617,290,66
2003,wcgoa,10200,0,total_pre,69.06968791228319,381,69
2003,wcgoa,10200,1,male,28.358889915672332,164,50
2003,wcgoa,10200,2,female,42.08438306359216,217,60
2003,wcgoa,10200,4,total_post,65.13935434061129,381,69
2003,wcgoa,10200,12,female_male,71.510193419055,381,69
2003,wcgoa,10261,0,total_pre,134.95709572877985,504,65
2003,wcgoa,10261,1,male,51.70640708678022,206,47
2003,wcgoa,10261,2,female,86.82070050530128,298,59
2003,wcgoa,10261,4,total_post,119.74533525163831,504,65
2003,wcgoa,10261,12,female_male,138.0814884250799,504,65
2003,wcgoa,10262,0,total_pre,179.7560875293223,571,67
2003,wcgoa,10262,1,male,68.01060575470713,219,48
2003,wcgoa,10262,2,female,118.37506584136155,352,62
2003,wcgoa,10262,4,total_post,169.4557744967202,571,67
2003,wcgoa,10262,12,female_male,192.8069663300917,571,67
2003,wcgoa,21720,0,total_pre,131.08581147029332,567,116
2003,wcgoa,21720,1,male,67.84010440983897,266,95
2003,wcgoa,21720,2,female,72.06531056801327,301,88
2003,wcgoa,21720,4,total_post,130.40336326552324,567,116
2003,wcgoa,21720,12,female_male,151.5724656475729,567,116
2003,wcgoa,21740,0,total_pre,139.6179625395131,746,116
2003,wcgoa,21740,1,male,94.84467212182619,335,107
2003,wcgoa,21740,2,female,98.33528325995667,399,96
2003,wcgoa,21740,4,total_post,132.2497797987234,746,116
2003,wcgoa,21740,12,female_male,207.836630375794,734,115
2003,wcgoa,30050,0,total_pre,91.32876212287617,346,72
2003,wcgoa,30050,1,male,51.896626783678464,178,51
2003,wcgoa,30050,2,female,42.13500198902991,165,51
2003,wcgoa,30050,4,total_post,85.57626150038936,346,72
2003,wcgoa,30050,12,female_male,95.22235889910584,343,71
2003,wcgoa,30060,0,total_pre,120.61106060746329,617,71
2003,wcgoa,30060,1,male,73.56054331847055,306,63
2003,wcgoa,30060,2,female,83.89302133282699,307,61
2003,wcgoa,30060,4,total_post,113.14434323339242,617,71
2003,wcgoa,30060,12,female_male,160.26449240184343,613,71
2003,wcgoa,30152,0,total_pre,9.51165231611894,180,20
2003,wcgoa,30152,1,male,5.40704049489129,121,16
2003,wcgoa,30152,2,female,5.375553748131618,59,11
2003,wcgoa,30152,4,total_post,7.899559959263797,180,20
2003,wcgoa,30152,12,female_male,11.726427766549898,180,20
2003,wcgoa,30420,0,total_pre,25.99760274796688,214,21
2003,wcgoa,30420,1,male,18.19525879449985,112,19
2003,wcgoa,30420,2,female,13.950746668368948,102,14
2003,wcgoa,30420,4,total_post,26.288438947423213,214,21
2003,wcgoa,30420,12,female_male,31.012157944146978,214,21
2005,egoa,10110,0,total_pre,65.03709879226336,232,43
2005,egoa,10110,1,male,20.171082748694765,90,35
2005,egoa,10110,2,female,40.226364341311715,142,39
2005,egoa,10110,4,total_post,59.667745924696405,232,43
2005,egoa,10110,12,female_male,57.419939358706564,232,43
2005,egoa,10130,0,total_pre,15.065914027520883,58,14
2005,egoa,10130,1,male,8.377310887168013,24,11
2005,egoa,10130,2,female,9.475536134342887,34,12
2005,egoa,10130,4,total_post,14.135765598331005,58,14
2005,egoa,10130,12,female_male,18.990290698344086,58,14
2005,egoa,10180,0,total_pre,57.21037349996244,234,43
2005,egoa,10180,1,male,32.124814446244166,113,36
2005,egoa,10180,2,female,34.47509390070363,121,37
2005,egoa,10180,4,total_post,54.14783786071623,234,43
2005,egoa,10180,12,female_male,64.47470449941001,234,43
2005,egoa,10200,0,total_pre,40.63976122909454,211,46
2005,egoa,10200,1,male,19.138022562460193,102,31
2005,egoa,10200,2,female,25.085412431665585,109,40
2005,egoa,10200,4,total_post,36.926442734589294,211,46
2005,egoa,10200,12,female_male,41.92871312291715,211,46
2005,egoa,10262,0,total_pre,13.128488956274957,44,6
2005,egoa,10262,1,male,4.450431548773657,12,2
2005,egoa,10262,2,female,11.2756395524528,32,6
2005,egoa,10262,4,total_post,13.989254516721006,44,6
2005,egoa,10262,12,female_male,14.438791285053279,44,6
2005,egoa,21720,0,total_pre,29.931607860505093,131,28
2005,egoa,21720,1,male,12.502392956327228,64,21
2005,egoa,21720,2,female,14.4080336304543,67,23
2005,egoa,21720,4,total_post,31.8562244053236,131,28
2005,egoa,21720,12,female_male,28.941153666572273,131,28
2005,egoa,21740,0,total_pre,61.21339886582184,697,84
2005,egoa,21740,1,male,45.06716265328225,283,75
2005,egoa,21740,2,female,51.46740171380236,412,81
2005,egoa,21740,4,total_post,58.61187115273363,697,84
2005,egoa,21740,12,female_male,111.83164079989733,695,84
2005,egoa,30050,0,total_pre,29.07567978128332,144,37
2005,egoa,30050,1,male,17.290590111456385,73,27
2005,egoa,30050,2,female,14.016496914487044,71,30
2005,egoa,30050,4,total_post,27.644712565233647,144,37
2005,egoa,30050,12,female_male,32.317534134215,144,37
2005,egoa,30060,0,total_pre,88.8385379350287,362,36
2005,egoa,30060,1,male,51.05687344513275,189,34
2005,egoa,30060,2,female,48.698306246904274,173,33
2005,egoa,30060,4,total_post,80.57435509623485,362,36
2005,egoa,30060,12,female_male,104.20009682815498,362,36
2005,egoa,30152,0,total_pre,9.602623813550654,39,10
2005,egoa,30152,1,male,3.3733936678188177,22,8
2005,egoa,30152,2,female,4.52796522459031,17,6
2005,egoa,30152,4,total_post,7.797275557315416,39,10
2005,egoa,30152,12,female_male,7.550898340143262,39,10
2005,goa,10110,0,total_pre,344.08543704896516,721,134
2005,goa,10110,1,male,132.4474605139351,281,100
2005,goa,10110,2,female,200.7094398576185,440,123
2005,goa,10110,4,total_post,138.16601324953396,721,134
2005,goa,10110,12,female_male,317.26228891496135,721,134
2005,goa,10130,0,total_pre,236.4458364459277,551,76
2005,goa,10130,1,male,94.48320079921346,243,62
2005,goa,10130,2,female,150.4582977818895,296,67
2005,goa,10130,4,total_post,82.22000270007983,551,76
2005,goa,10130,12,female_male,238.77018022571082,539,75
2005,goa,10180,0,total_pre,232.18956621522958,507,102
2005,goa,10180,1,male,115.04009336170715,239,78
2005,goa,10180,2,female,138.3987402961952,268,83
2005,goa,10180,4,total_post,94.26078276247709,507,102
2005,goa,10180,12,female_male,241.46822591342203,507,102
2005,goa,10200,0,total_pre,247.2851786577937,588,102
2005,goa,10200,1,male,113.45831992071204,278,76
2005,goa,10200,2,female,143.53235073903687,310,86
2005,goa,10200,4,total_post,107.38312507715536,588,102
2005,goa,10200,12,female_male,252.86171829726544,588,102
2005,goa,10261,0,total_pre,101.39579342511765,385,55
2005,goa,10261,1,male,37.24381813556994,166,38
2005,goa,10261,2,female,60.61061253761695,219,49
2005,goa,10261,4,total_post,88.94391134955131,385,55
2005,goa,10261,12,female_male,101.80861645774847,385,55
2005,goa,10262,0,total_pre,175.78487964021252,409,61
2005,goa,10262,1,male,72.89592171514332,151,43
2005,goa,10262,2,female,112.94592759637378,258,55
2005,goa,10262,4,total_post,65.85833920269289,409,61
2005,goa,10262,12,female_male,178.45053412158677,409,61
2005,goa,21720,0,total_pre,116.26682327319013,534,84
2005,goa,21720,1,male,79.60753458980473,255,67
2005,goa,21720,2,female,79.62436256818502,279,67
2005,goa,21720,4,total_post,49.282076788357045,534,84
2005,goa,21720,12,female_male,159.98046418086082,534,84
2005,goa,21740,0,total_pre,133.5236253133934,1488,173
2005,goa,21740,1,male,223.21222289410272,625,157
2005,goa,21740,2,female,283.6329523928946,848,164
2005,goa,21740,4,total_post,61.39370548927244,1488,173
2005,goa,21740,12,female_male,512.341147699264,1473,173
2005,goa,30050,0,total_pre,177.98215736334834,424,96
2005,goa,30050,1,male,112.8450350297496,220,70
2005,goa,30050,2,female,79.99665290373484,204,75
2005,goa,30050,4,total_post,76.13229888658027,424,96
2005,goa,30050,12,female_male,190.97946027102304,424,96
2005,goa,30060,0,total_pre,383.5565980278912,1009,106
2005,goa,30060,1,male,210.88151585174293,504,96
2005,goa,30060,2,female,253.4124179393901,505,95
2005,goa,30060,4,total_post,162.97787976719806,1009,106
2005,goa,30060,12,female_male,466.08911388325595,1009,106
2005,goa,30152,0,total_pre,109.8579223551433,461,82
2005,goa,30152,1,male,57.07557101534411,225,67
2005,goa,30152,2,female,64.48442187505061,236,57
2005,goa,30152,4,total_post,40.35095992575832,461,82
2005,goa,30152,12,female_male,122.39089485276934,461,82
2005,goa,30420,0,total_pre,74.23959792908877,417,72
2005,goa,30420,1,male,41.55165259141667,193,54
2005,goa,30420,2,female,34.56963071095457,224,61
2005,goa,30420,4,total_post,59.730196315406026,417,72
2005,goa,30420,12,female_male,65.1364582759936,417,72
2005,wcgoa,10110,0,total_pre,133.8330639787567,489,91
2005,wcgoa,10110,1,male,54.59208624964068,191,65
2005,wcgoa,10110,2,female,81.5168916547695,298,84
2005,wcgoa,10110,4,total_post,118.25288240147893,489,91
2005,wcgoa,10110,12,female_male,131.59479700578984,489,91
2005,wcgoa,10130,0,total_pre,112.35765645136641,493,62
2005,wcgoa,10130,1,male,49.8476324482958,219,51
2005,wcgoa,10130,2,female,74.1567499153292,262,55
2005,wcgoa,10130,4,total_post,108.02618984957844,493,62
2005,wcgoa,10130,12,female_male,123.89973739515025,481,61
2005,wcgoa,10180,0,total_pre,59.58986844905684,273,59
2005,wcgoa,10180,1,male,28.98968636525054,126,42
2005,wcgoa,10180,2,female,40.09989787613807,147,46
2005,wcgoa,10180,4,total_post,57.58053662580744,273,59
2005,wcgoa,10180,12,female_male,67.63993897839909,273,59
2005,wcgoa,10200,0,total_pre,75.06105789709946,377,56
2005,wcgoa,10200,1,male,32.92692815907176,176,45
2005,wcgoa,10200,2,female,40.90333181553035,201,46
2005,wcgoa,10200,4,total_post,72.09231432821939,377,56
2005,wcgoa,10200,12,female_male,77.02376432067916,377,56
2005,wcgoa,10261,0,total_pre,101.39579342511765,385,55
