year,species_code,sex,sex_desc,length,iss,nss,nhl
1990,10110,0,total,18,1.9333697064464783,1,1
1990,10110,0,total,19,1.886873628528954,1,1
1990,10110,0,total,20,3.0524159941315023,4,1
1990,10110,0,total,20,3.0524159941315023,4,3
1990,10110,0,total,21,2.552908736488516,4,1
1990,10110,0,total,21,2.552908736488516,4,3
1990,10110,0,total,22,3.5794018230101106,8,4
1990,10110,0,total,22,3.5794018230101106,8,4
1990,10110,0,total,23,4.281957853296696,9,4
1990,10110,0,total,23,4.281957853296696,9,5
1990,10110,0,total,24,3.4254610969645203,7,4
1990,10110,0,total,24,3.4254610969645203,7,3
1990,10110,0,total,25,3.464785198471361,8,5
1990,10110,0,total,25,3.464785198471361,8,3
1990,10110,0,total,26,3.565159236675089,9,4
1990,10110,0,total,26,3.565159236675089,9,4
1990,10110,0,total,27,4.306495905425375,10,5
1990,10110,0,total,27,4.306495905425375,10,5
1990,10110,0,total,28,4.135569146660438,10,5
1990,10110,0,total,28,4.135569146660438,10,4
1990,10110,0,total,29,3.595287840655977,7,3
1990,10110,0,total,29,3.595287840655977,7,4
1990,10110,0,total,30,4.410474460552533,8,5
1990,10110,0,total,30,4.410474460552533,8,3
1990,10110,0,total,31,3.409069227352765,10,5
1990,10110,0,total,31,3.409069227352765,10,5
1990,10110,0,total,32,4.287733046435017,10,5
1990,10110,0,total,32,4.287733046435017,10,5
1990,10110,0,total,33,3.4115851491934492,7,3
1990,10110,0,total,33,3.4115851491934492,7,4
1990,10110,0,total,34,5.811132946412463,11,5
1990,10110,0,total,34,5.811132946412463,11,5
1990,10110,0,total,35,3.7666785395663602,9,5
1990,10110,0,total,35,3.7666785395663602,9,4
1990,10110,0,total,36,4.620929751543358,10,5
1990,10110,0,total,36,4.620929751543358,10,5
1990,10110,0,total,37,2.2800626204997134,9,3
1990,10110,0,total,37,2.2800626204997134,9,4
1990,10110,0,total,38,4.624250672926565,9,3
1990,10110,0,total,38,4.624250672926565,9,6
1990,10110,0,total,39,4.208091789078912,10,5
1990,10110,0,total,39,4.208091789078912,10,4
1990,10110,0,total,40,3.5416832609087168,11,6
1990,10110,0,total,40,3.5416832609087168,11,4
1990,10110,0,total,41,4.46296967450563,9,4
1990,10110,0,total,41,4.46296967450563,9,5
1990,10110,0,total,42,5.422801606690989,10,4
1990,10110,0,total,42,5.422801606690989,10,6
1990,10110,0,total,43,4.322113536372891,9,3
1990,10110,0,total,43,4.322113536372891,9,6
1990,10110,0,total,44,4.278459216579992,8,2
1990,10110,0,total,44,4.278459216579992,8,6
1990,10110,0,total,45,3.7350082402150506,7,2
1990,10110,0,total,45,3.7350082402150506,7,4
1990,10110,0,total,46,3.4750583308724328,6,1
1990,10110,0,total,46,3.4750583308724328,6,4
1990,10110,0,total,47,3.691790524642057,7,2
1990,10110,0,total,47,3.691790524642057,7,5
1990,10110,0,total,48,3.186750667911083,6,1
1990,10110,0,total,48,3.186750667911083,6,5
1990,10110,0,total,49,2.124552151066122,5,5
1990,10110,0,total,50,3.1382183963217596,5,1
1990,10110,0,total,50,3.1382183963217596,5,4
1990,10110,0,total,51,3.49776709795905,5,1
1990,10110,0,total,51,3.49776709795905,5,4
1990,10110,0,total,52,3.2405333649941377,5,5
1990,10110,0,total,53,3.477934188775919,6,6
1990,10110,0,total,54,2.5263670235623743,4,4
1990,10110,0,total,55,3.5466449143193644,4,4
1990,10110,0,total,56,2.0031658486364816,4,4
1990,10110,0,total,57,3.758801662982427,4,4
1990,10110,0,total,58,2.9353675493540714,4,4
1990,10110,0,total,59,1.950979682631094,4,3
1990,10110,0,total,60,2.61974228039402,4,3
1990,10110,0,total,61,2.320570858088269,2,2
1990,10110,0,total,62,3.4907849825591386,3,3
1990,10110,0,total,63,3.056802027853104,2,2
1990,10110,0,total,64,1.4443898038989775,1,1
1990,10110,0,total,65,1.1130742049469964,1,1
1990,10110,0,total,66,1.6396740141668789,1,1
1990,10110,0,total,67,2.518660712160994,3,3
1990,10110,0,total,69,2.191855879619669,3,3
1990,10110,0,total,70,1.891144171865737,2,2
1990,10110,0,total,71,1.7329393145273704,1,1
1990,10110,0,total,72,1.8124754805806198,2,1
1990,10110,0,total,73,2.1973623374433906,2,2
1990,10110,0,total,75,3.2,1,1
1990,10110,0,total,76,1.6363636363636362,1,1
1990,10110,0,total,77,1.9736842105263162,1,1
1990,10110,1,male,18,1.6877982706210328,1,1
1990,10110,1,male,20,1.8100631687464295,1,1
1990,10110,1,male,21,2.0338736510995754,1,1
1990,10110,1,male,22,3.8954188760473096,4,4
1990,10110,1,male,23,2.7862314000416406,4,4
1990,10110,1,male,24,2.8918327253014002,4,4
