year,region,species_code,sex,sex_desc,iss,nss,nhls
1996,wcgoa,21720,0,total_pre,283.52436642993285,11555,443
1996,wcgoa,21720,1,male,176.35952208916453,5661,395
1996,wcgoa,21720,2,female,343.57348445542374,5859,408
1996,wcgoa,21720,4,total_post,283.5243812010552,11555,443
1996,wcgoa,21720,12,female_male,434.94952023454834,11520,441
1996,wcgoa,21740,0,total_pre,484.72829541165265,31410,483
1996,wcgoa,21740,1,male,491.0597699440359,11745,415
1996,wcgoa,21740,2,female,474.46583083469494,13251,416
1996,wcgoa,21740,4,total_post,484.72829502469943,31410,483
1996,wcgoa,21740,12,female_male,966.114908853172,24996,463
1996,wcgoa,30050,0,total_pre,536.889716590897,2540,158
1996,wcgoa,30050,1,male,314.8279248547098,1222,132
1996,wcgoa,30050,2,female,339.8840599091493,1315,127
1996,wcgoa,30050,4,total_post,536.8896924262262,2540,158
1996,wcgoa,30050,12,female_male,654.2191647581686,2537,158
1996,wcgoa,30060,0,total_pre,180.28633765335707,11301,209
1996,wcgoa,30060,1,male,137.61080478487307,6048,186
1996,wcgoa,30060,2,female,132.00417429305747,5050,175
1996,wcgoa,30060,4,total_post,180.28633714889145,11301,209
1996,wcgoa,30060,12,female_male,280.8449105443871,11098,204
1996,wcgoa,30152,0,total_pre,95.94850574640546,952,80
1996,wcgoa,30152,1,male,55.845720346934556,444,63
1996,wcgoa,30152,2,female,60.629885791442234,508,58
1996,wcgoa,30152,4,total_post,95.94851851955895,952,80
1996,wcgoa,30152,12,female_male,114.06916753422354,952,80
1996,wcgoa,30420,0,total_pre,196.19350105724192,4203,119
1996,wcgoa,30420,1,male,138.42672870191112,2028,99
1996,wcgoa,30420,2,female,100.42577280646209,2164,97
1996,wcgoa,30420,4,total_post,196.19350160373196,4203,119
1996,wcgoa,30420,12,female_male,205.42438279711982,4192,116
1999,egoa,10110,0,total_pre,1001.7780722804729,9856,175
1999,egoa,10110,1,male,552.9818709500709,3859,171
1999,egoa,10110,2,female,682.6640260632367,5996,172
1999,egoa,10110,4,total_post,1001.7779964193599,9856,175
1999,egoa,10110,12,female_male,1128.8843458362915,9855,175
1999,egoa,10130,0,total_pre,246.25696988679434,1988,74
1999,egoa,10130,1,male,154.16216953931382,1079,60
1999,egoa,10130,2,female,140.16723104220287,905,64
1999,egoa,10130,4,total_post,246.25697205473375,1988,74
1999,egoa,10130,12,female_male,294.6169101882381,1984,74
1999,egoa,10180,0,total_pre,983.3878045284148,3670,151
1999,egoa,10180,1,male,520.6137448527352,2111,124
1999,egoa,10180,2,female,577.9563271254814,1513,142
1999,egoa,10180,4,total_post,983.3877049352736,3670,151
1999,egoa,10180,12,female_male,1019.4706108272459,3624,150
1999,egoa,10200,0,total_pre,952.7750068696014,4971,158
1999,egoa,10200,1,male,530.4419323411798,2807,140
1999,egoa,10200,2,female,728.3322320838677,2160,153
1999,egoa,10200,4,total_post,952.7750408313287,4971,158
1999,egoa,10200,12,female_male,1065.3502257591133,4967,157
1999,egoa,10262,0,total_pre,195.71723659368104,487,33
1999,egoa,10262,1,male,64.92880563467048,128,18
1999,egoa,10262,2,female,145.88382383301231,358,32
1999,egoa,10262,4,total_post,195.71722014349473,487,33
1999,egoa,10262,12,female_male,206.14241650024167,486,32
1999,egoa,20510,0,total_pre,501.81721216380623,1589,138
1999,egoa,20510,1,male,345.97514542122525,931,122
1999,egoa,20510,2,female,231.2530299286342,658,116
1999,egoa,20510,4,total_post,501.81734034777617,1589,138
1999,egoa,20510,12,female_male,576.1083971120919,1589,138
1999,egoa,21720,0,total_pre,182.27850949183116,494,65
1999,egoa,21720,1,male,105.84078748799604,249,50
1999,egoa,21720,2,female,101.85048292965206,245,53
1999,egoa,21720,4,total_post,182.2784618145302,494,65
1999,egoa,21720,12,female_male,207.10656836511941,494,65
1999,egoa,21740,0,total_pre,103.01045312451866,3908,138
1999,egoa,21740,1,male,82.54185372296277,1844,123
1999,egoa,21740,2,female,96.24249272038593,2044,126
1999,egoa,21740,4,total_post,103.01045934886098,3908,138
1999,egoa,21740,12,female_male,181.71127967029102,3888,137
1999,egoa,30050,0,total_pre,385.8116680947586,1384,86
1999,egoa,30050,1,male,228.33968021519632,691,75
1999,egoa,30050,2,female,239.33942107019348,685,75
1999,egoa,30050,4,total_post,385.81165626540843,1384,86
1999,egoa,30050,12,female_male,469.8442285397419,1376,84
1999,egoa,30060,0,total_pre,182.23320841487316,5323,105
1999,egoa,30060,1,male,151.86450866282442,2774,92
1999,egoa,30060,2,female,162.25392455186784,2544,97
1999,egoa,30060,4,total_post,182.23321631170197,5323,105
1999,egoa,30060,12,female_male,321.4519779967148,5318,105
1999,egoa,30152,0,total_pre,38.22634211604745,128,15
1999,egoa,30152,1,male,19.680965586892448,46,9
1999,egoa,30152,2,female,21.739791516251,82,12
1999,egoa,30152,4,total_post,38.22632218689572,128,15
1999,egoa,30152,12,female_male,37.654246880117604,128,15
1999,egoa,30420,0,total_pre,11.537141411226862,10,5
1999,egoa,30420,1,male,8.84552394757434,4,4
1999,egoa,30420,2,female,6.842606808008059,6,3
1999,egoa,30420,4,total_post,11.537274460771927,10,5
1999,egoa,30420,12,female_male,13.18788422630519,10,5
1999,goa,10110,0,total_pre,6789.213405947627,53681,673
1999,goa,10110,1,male,2748.6895004635503,16653,641
1999,goa,10110,2,female,5235.824467300839,36828,668
1999,goa,10110,4,total_post,6789.213302307719,53681,673
1999,goa,10110,12,female_male,7766.597417865849,53481,672
1999,goa,10130,0,total_pre,2485.621086982674,16052,389
1999,goa,10130,1,male,1337.0589810607848,8023,332
1999,goa,10130,2,female,1500.463214207524,7941,346
1999,goa,10130,4,total_post,2485.621024291684,16052,389
1999,goa,10130,12,female_male,2437.631571892484,15964,388
1999,goa,10180,0,total_pre,1688.0971212728246,6580,363
1999,goa,10180,1,male,957.2149901163784,3961,287
1999,goa,10180,2,female,974.3753492192532,2573,319
1999,goa,10180,4,total_post,1688.0972401839147,6580,363
1999,goa,10180,12,female_male,1793.667141144804,6534,362
1999,goa,10200,0,total_pre,1925.4043881250077,11652,469
1999,goa,10200,1,male,1015.8417942020317,6204,374
1999,goa,10200,2,female,1388.1630632898064,5408,430
1999,goa,10200,4,total_post,1925.4045063768538,11652,469
1999,goa,10200,12,female_male,2166.1216279691794,11612,462
1999,goa,10261,0,total_pre,518.0581892385746,5262,180
1999,goa,10261,1,male,303.73234816320274,2009,141
1999,goa,10261,2,female,330.0878204873695,3249,175
1999,goa,10261,4,total_post,518.0581344510144,5262,180
1999,goa,10261,12,female_male,551.0843807054279,5258,180
1999,goa,10262,0,total_pre,1623.3878310923556,6663,259
1999,goa,10262,1,male,380.43990353527704,1794,164
1999,goa,10262,2,female,1464.115126328367,4812,245
1999,goa,10262,4,total_post,1623.3879400387732,6663,259
1999,goa,10262,12,female_male,1519.0963734021116,6606,256
1999,goa,20510,0,total_pre,993.2678375800066,5403,385
1999,goa,20510,1,male,755.9411819456375,3180,343
1999,goa,20510,2,female,605.269537678131,2223,329
1999,goa,20510,4,total_post,993.2679359238971,5403,385
1999,goa,20510,12,female_male,1321.5199268799124,5403,385
1999,goa,21720,0,total_pre,1488.997106664935,7862,420
1999,goa,21720,1,male,988.5996687445185,3928,356
1999,goa,21720,2,female,1102.225759673606,3882,376
1999,goa,21720,4,total_post,1488.9970445831743,7862,420
1999,goa,21720,12,female_male,2080.6947996609474,7810,419
1999,goa,21740,0,total_pre,413.8673869866556,24080,560
1999,goa,21740,1,male,227.97779603236808,10808,466
1999,goa,21740,2,female,530.5655844411758,11314,496
1999,goa,21740,4,total_post,413.8673747937254,24080,560
1999,goa,21740,12,female_male,439.3345095333148,22122,533
1999,goa,30050,0,total_pre,641.7645856105046,3677,230
1999,goa,30050,1,male,428.13315648178343,1819,193
1999,goa,30050,2,female,484.8009664005546,1843,191
1999,goa,30050,4,total_post,641.7646532890561,3677,230
1999,goa,30050,12,female_male,918.7261999398854,3662,228
1999,goa,30060,0,total_pre,207.3240693270559,11432,294
1999,goa,30060,1,male,114.13022563467432,5838,245
1999,goa,30060,2,female,168.2199300422213,5506,249
1999,goa,30060,4,total_post,207.3240654384924,11432,294
1999,goa,30060,12,female_male,278.5115202249816,11344,291
1999,goa,30152,0,total_pre,232.97519468207673,1253,84
1999,goa,30152,1,male,124.32484468431055,581,59
1999,goa,30152,2,female,180.5705920906937,672,67
1999,goa,30152,4,total_post,232.97511099112847,1253,84
1999,goa,30152,12,female_male,298.9274406920222,1253,84
1999,goa,30420,0,total_pre,163.88782702487765,3292,115
1999,goa,30420,1,male,81.28549731537888,1848,93
1999,goa,30420,2,female,75.5100173980165,1435,82
1999,goa,30420,4,total_post,163.88783274451148,3292,115
1999,goa,30420,12,female_male,78.20380451883501,3283,115
1999,wcgoa,10110,0,total_pre,6369.452294736598,43825,498
1999,wcgoa,10110,1,male,2388.3209771034926,12794,470
1999,wcgoa,10110,2,female,5146.944136455889,30832,496
1999,wcgoa,10110,4,total_post,6369.452283302341,43825,498
1999,wcgoa,10110,12,female_male,7388.272695404522,43626,497
1999,wcgoa,10130,0,total_pre,2315.803242098898,14064,315
1999,wcgoa,10130,1,male,1227.1968539891973,6944,272
1999,wcgoa,10130,2,female,1396.4194792977205,7036,282
1999,wcgoa,10130,4,total_post,2315.803195570097,14064,315
1999,wcgoa,10130,12,female_male,2217.7905331957186,13980,314
1999,wcgoa,10180,0,total_pre,762.8916224471337,2910,212
1999,wcgoa,10180,1,male,468.8078760523997,1850,163
1999,wcgoa,10180,2,female,434.89915545540373,1060,177
1999,wcgoa,10180,4,total_post,762.8917810907508,2910,212
1999,wcgoa,10180,12,female_male,822.2456102733049,2910,212
1999,wcgoa,10200,0,total_pre,1319.7215309612266,6681,311
1999,wcgoa,10200,1,male,632.3253937197254,3397,234
1999,wcgoa,10200,2,female,880.6969805844026,3248,277
1999,wcgoa,10200,4,total_post,1319.721712720458,6681,311
1999,wcgoa,10200,12,female_male,1351.1907895010895,6645,305
1999,wcgoa,10261,0,total_pre,517.9806723189046,5261,179
1999,wcgoa,10261,1,male,303.73234816320274,2009,141
1999,wcgoa,10261,2,female,330.02744704270765,3248,174
1999,wcgoa,10261,4,total_post,517.9806175237388,5261,179
1999,wcgoa,10261,12,female_male,551.0071371248547,5257,179
1999,wcgoa,10262,0,total_pre,1465.8271319656471,6176,226
1999,wcgoa,10262,1,male,346.9904200749296,1666,146
1999,wcgoa,10262,2,female,1327.083894516343,4454,213
1999,wcgoa,10262,4,total_post,1465.8271725245875,6176,226
1999,wcgoa,10262,12,female_male,1368.3651099324943,6120,224
1999,wcgoa,20510,0,total_pre,583.749112900333,3814,247
1999,wcgoa,20510,1,male,451.0590214727106,2249,221
1999,wcgoa,20510,2,female,396.18459122045397,1565,213
1999,wcgoa,20510,4,total_post,583.749131875598,3814,247
1999,wcgoa,20510,12,female_male,809.7158052832754,3814,247
1999,wcgoa,21720,0,total_pre,1363.7530622560307,7368,355
1999,wcgoa,21720,1,male,907.8523482499172,3679,306
1999,wcgoa,21720,2,female,1020.0732188217133,3637,323
1999,wcgoa,21720,4,total_post,1363.7530296610312,7368,355
1999,wcgoa,21720,12,female_male,1918.349688817088,7316,354
1999,wcgoa,21740,0,total_pre,426.7838779162861,20172,422
1999,wcgoa,21740,1,male,240.1829377070199,8964,343
1999,wcgoa,21740,2,female,564.3741086118413,9270,370
1999,wcgoa,21740,4,total_post,426.78385871458903,20172,422
1999,wcgoa,21740,12,female_male,390.47653114061035,18234,396
1999,wcgoa,30050,0,total_pre,328.60369210501676,2293,144
1999,wcgoa,30050,1,male,227.56032216410745,1128,118
1999,wcgoa,30050,2,female,269.53622513787025,1158,116
1999,wcgoa,30050,4,total_post,328.60371682602107,2293,144
1999,wcgoa,30050,12,female_male,500.61959965318727,2286,144
1999,wcgoa,30060,0,total_pre,184.49238450146515,6109,189
1999,wcgoa,30060,1,male,84.86710408642537,3064,153
1999,wcgoa,30060,2,female,144.14994340257073,2962,152
1999,wcgoa,30060,4,total_post,184.49238188355903,6109,189
1999,wcgoa,30060,12,female_male,225.2202559490085,6026,186
1999,wcgoa,30152,0,total_pre,181.92757390359398,1125,69
1999,wcgoa,30152,1,male,105.80765657885924,535,50
1999,wcgoa,30152,2,female,145.10024696012974,590,55
1999,wcgoa,30152,4,total_post,181.92751237318046,1125,69
1999,wcgoa,30152,12,female_male,245.02144981277536,1125,69
1999,wcgoa,30420,0,total_pre,163.08510591899636,3282,110
1999,wcgoa,30420,1,male,81.06949676750178,1844,89
1999,wcgoa,30420,2,female,75.20988112373169,1429,79
1999,wcgoa,30420,4,total_post,163.08510891935347,3282,110
1999,wcgoa,30420,12,female_male,77.98537584644744,3273,110
2001,goa,10110,0,total_pre,3568.4683872968735,34742,425
2001,goa,10110,1,male,1344.8267555713894,10357,394
2001,goa,10110,2,female,2924.2020844406766,24383,422
2001,goa,10110,4,total_post,3568.4684024012645,34742,425
2001,goa,10110,12,female_male,4037.162498651353,34740,425
2001,goa,10130,0,total_pre,2094.02712414306,11877,245
2001,goa,10130,1,male,1002.9645102316127,5899,209
2001,goa,10130,2,female,1302.3728236027525,5962,227
2001,goa,10130,4,total_post,2094.027066548661,11877,245
2001,goa,10130,12,female_male,2106.2030721220635,11861,245
2001,goa,10180,0,total_pre,653.5745906444185,1940,183
2001,goa,10180,1,male,340.35369423588156,975,130
2001,goa,10180,2,female,364.1369027554501,965,161
2001,goa,10180,4,total_post,653.5744466570311,1940,183
2001,goa,10180,12,female_male,660.4663638172284,1940,183
2001,goa,10200,0,total_pre,1206.5175368205203,7675,278
2001,goa,10200,1,male,618.367741713371,3814,229
2001,goa,10200,2,female,905.720264677604,3861,255
2001,goa,10200,4,total_post,1206.5174759986899,7675,278
2001,goa,10200,12,female_male,1441.7810414642836,7675,278
2001,goa,10261,0,total_pre,1384.3324500066185,6142,197
2001,goa,10261,1,male,616.7836236994556,2113,159
2001,goa,10261,2,female,962.3259755580941,4028,189
2001,goa,10261,4,total_post,1384.3325049108976,6142,197
2001,goa,10261,12,female_male,1513.049328604278,6141,197
2001,goa,10262,0,total_pre,1428.0380327659138,7154,233
2001,goa,10262,1,male,398.0491699997774,1942,163
2001,goa,10262,2,female,1149.4744921419501,5208,220
2001,goa,10262,4,total_post,1428.0380051206178,7154,233
2001,goa,10262,12,female_male,1343.171558222336,7150,233
2001,goa,20510,0,total_pre,421.88903115500096,3793,179
2001,goa,20510,1,male,317.80746975783933,2112,164
2001,goa,20510,2,female,252.6262877871877,1681,159
2001,goa,20510,4,total_post,421.88901042607796,3793,179
2001,goa,20510,12,female_male,566.5328130464642,3793,179
2001,goa,21720,0,total_pre,758.0835777803044,6397,282
2001,goa,21720,1,male,524.752802011252,3227,246
2001,goa,21720,2,female,562.7763626682079,3144,251
2001,goa,21720,4,total_post,758.0835249518486,6397,282
2001,goa,21720,12,female_male,1076.1886150364096,6371,282
2001,goa,21740,0,total_pre,96.82508361748704,20272,302
2001,goa,21740,1,male,93.05880094559747,9135,232
2001,goa,21740,2,female,86.87379640976934,10281,258
2001,goa,21740,4,total_post,96.82508340229855,20272,302
2001,goa,21740,12,female_male,181.99949247916268,19416,284
2001,goa,30050,0,total_pre,389.953694672293,1959,112
2001,goa,30050,1,male,261.5678163510002,962,95
2001,goa,30050,2,female,268.05304919145027,992,97
2001,goa,30050,4,total_post,389.95371376967705,1959,112
2001,goa,30050,12,female_male,527.7157470685671,1954,112
2001,goa,30060,0,total_pre,78.77844695686123,8801,179
2001,goa,30060,1,male,69.70835218087932,4721,161
2001,goa,30060,2,female,68.47396415932288,4053,159
2001,goa,30060,4,total_post,78.7784471019287,8801,179
2001,goa,30060,12,female_male,141.97770358008296,8774,178
2001,goa,30152,0,total_pre,162.2554906338752,1255,70
2001,goa,30152,1,male,100.42779906060784,621,53
2001,goa,30152,2,female,143.27658386460553,634,56
2001,goa,30152,4,total_post,162.25550971198226,1255,70
2001,goa,30152,12,female_male,226.39179971613567,1255,70
2001,goa,30420,0,total_pre,160.42873460830697,3810,106
2001,goa,30420,1,male,144.0140561550873,1872,91
2001,goa,30420,2,female,79.42137875105375,1887,80
2001,goa,30420,4,total_post,160.4287292160358,3810,106
2001,goa,30420,12,female_male,171.26011527440556,3759,105
2001,wcgoa,10110,0,total_pre,3568.4683872968735,34742,425
2001,wcgoa,10110,1,male,1344.8267555713894,10357,394
2001,wcgoa,10110,2,female,2924.2020844406766,24383,422
2001,wcgoa,10110,4,total_post,3568.4684024012645,34742,425
2001,wcgoa,10110,12,female_male,4037.162498651353,34740,425
2001,wcgoa,10130,0,total_pre,2094.02712414306,11877,245
2001,wcgoa,10130,1,male,1002.9645102316127,5899,209
2001,wcgoa,10130,2,female,1302.3728236027525,5962,227
2001,wcgoa,10130,4,total_post,2094.027066548661,11877,245
2001,wcgoa,10130,12,female_male,2106.2030721220635,11861,245
2001,wcgoa,10180,0,total_pre,653.5745906444185,1940,183
2001,wcgoa,10180,1,male,340.35369423588156,975,130
2001,wcgoa,10180,2,female,364.1369027554501,965,161
2001,wcgoa,10180,4,total_post,653.5744466570311,1940,183
2001,wcgoa,10180,12,female_male,660.4663638172284,1940,183
2001,wcgoa,10200,0,total_pre,1206.5175368205203,7675,278
2001,wcgoa,10200,1,male,618.367741713371,3814,229
2001,wcgoa,10200,2,female,905.720264677604,3861,255
2001,wcgoa,10200,4,total_post,1206.5174759986899,7675,278
2001,wcgoa,10200,12,female_male,1441.7810414642836,7675,278
2001,wcgoa,10261,0,total_pre,1384.3324500066185,6142,197
2001,wcgoa,10261,1,male,616.7836236994556,2113,159
2001,wcgoa,10261,2,female,962.3259755580941,4028,189
2001,wcgoa,10261,4,total_post,1384.3325049108976,6142,197
2001,wcgoa,10261,12,female_male,1513.049328604278,6141,197
2001,wcgoa,10262,0,total_pre,1428.0380327659138,7154,233
2001,wcgoa,10262,1,male,398.0491699997774,1942,163
2001,wcgoa,10262,2,female,1149.4744921419501,5208,220
2001,wcgoa,10262,4,total_post,1428.0380051206178,7154,233
2001,wcgoa,10262,12,female_male,1343.171558222336,7150,233
2001,wcgoa,20510,0,total_pre,421.88903115500096,3793,179
2001,wcgoa,20510,1,male,317.80746975783933,2112,164
2001,wcgoa,20510,2,female,252.6262877871877,1681,159
2001,wcgoa,20510,4,total_post,421.88901042607796,3793,179
2001,wcgoa,20510,12,female_male,566.5328130464642,3793,179
2001,wcgoa,21720,0,total_pre,758.0835777803044,6397,282
2001,wcgoa,21720,1,male,524.752802011252,3227,246
2001,wcgoa,21720,2,female,562.7763626682079,3144,251
2001,wcgoa,21720,4,total_post,758.0835249518486,6397,282
2001,wcgoa,21720,12,female_male,1076.1886150364096,6371,282
2001,wcgoa,21740,0,total_pre,96.82508361748704,20272,302
2001,wcgoa,21740,1,male,93.05880094559747,9135,232
2001,wcgoa,21740,2,female,86.87379640976934,10281,258
2001,wcgoa,21740,4,total_post,96.82508340229855,20272,302
2001,wcgoa,21740,12,female_male,181.99949247916268,19416,284
2001,wcgoa,30050,0,total_pre,389.953694672293,1959,112
2001,wcgoa,30050,1,male,261.5678163510002,962,95
2001,wcgoa,30050,2,female,268.05304919145027,992,97
2001,wcgoa,30050,4,total_post,389.95371376967705,1959,112
2001,wcgoa,30050,12,female_male,527.7157470685671,1954,112
2001,wcgoa,30060,0,total_pre,78.77844695686123,8801,179
2001,wcgoa,30060,1,male,69.70835218087932,4721,161
2001,wcgoa,30060,2,female,68.47396415932288,4053,159
2001,wcgoa,30060,4,total_post,78.7784471019287,8801,179
2001,wcgoa,30060,12,female_male,141.97770358008296,8774,178
2001,wcgoa,30152,0,total_pre,162.2554906338752,1255,70
2001,wcgoa,30152,1,male,100.42779906060784,621,53
2001,wcgoa,30152,2,female,143.27658386460553,634,56
2001,wcgoa,30152,4,total_post,162.25550971198226,1255,70
2001,wcgoa,30152,12,female_male,226.39179971613567,1255,70
2001,wcgoa,30420,0,total_pre,160.42873460830697,3810,106
2001,wcgoa,30420,1,male,144.0140561550873,1872,91
2001,wcgoa,30420,2,female,79.42137875105375,1887,80
2001,wcgoa,30420,4,total_post,160.4287292160358,3810,106
2001,wcgoa,30420,12,female_male,171.26011527440556,3759,105
2003,egoa,10110,0,total_pre,395.4923774662928,12666,148
2003,egoa,10110,1,male,158.09296537086254,4781,144
2003,egoa,10110,2,female,623.3055663037558,7514,145
2003,egoa,10110,4,total_post,395.49237683161533,12666,148
2003,egoa,10110,12,female_male,523.4978930653346,12295,147
2003,egoa,10130,0,total_pre,416.3313118754606,1872,60
2003,egoa,10130,1,male,187.93549178899042,862,49
2003,egoa,10130,2,female,299.171733064597,1006,53
2003,egoa,10130,4,total_post,416.3313251715608,1872,60
2003,egoa,10130,12,female_male,450.2220610997009,1868,59
2003,egoa,10180,0,total_pre,327.2812275520273,3182,126
2003,egoa,10180,1,male,240.86434877079876,1795,111
2003,egoa,10180,2,female,226.3506717669423,1337,107
2003,egoa,10180,4,total_post,327.28124345392104,3182,126
2003,egoa,10180,12,female_male,452.9220261495933,3132,125
2003,egoa,10200,0,total_pre,777.3005326970443,6208,138
2003,egoa,10200,1,male,482.6712959012008,3550,124
2003,egoa,10200,2,female,489.9130734885315,2639,128
2003,egoa,10200,4,total_post,777.3005463615896,6208,138
2003,egoa,10200,12,female_male,873.20084612467,6189,137
2003,egoa,10262,0,total_pre,173.04316883277403,520,21
2003,egoa,10262,1,male,59.887055703255754,155,13
2003,egoa,10262,2,female,129.1233347576832,365,20
2003,egoa,10262,4,total_post,173.04317054295882,520,21
2003,egoa,10262,12,female_male,186.6840400803492,520,21
2003,egoa,20510,0,total_pre,313.37302614049935,1082,99
2003,egoa,20510,1,male,193.44412747239014,627,79
2003,egoa,20510,2,female,137.6421073244906,392,84
2003,egoa,20510,4,total_post,313.37301296056495,1082,99
2003,egoa,20510,12,female_male,303.8889297768093,1019,97
2003,egoa,21720,0,total_pre,218.7263343319523,623,58
2003,egoa,21720,1,male,108.26842852891954,293,49
2003,egoa,21720,2,female,129.2154159018408,330,55
2003,egoa,21720,4,total_post,218.72641743466414,623,58
2003,egoa,21720,12,female_male,236.41792452896107,623,58
2003,egoa,21740,0,total_pre,272.65644276197526,5333,124
2003,egoa,21740,1,male,220.7206899701762,2411,109
2003,egoa,21740,2,female,219.17443985684127,2915,117
2003,egoa,21740,4,total_post,272.6564428777962,5333,124
2003,egoa,21740,12,female_male,449.80912297226286,5326,123
2003,egoa,30050,0,total_pre,152.8912922549779,643,53
2003,egoa,30050,1,male,88.16461704252282,295,40
2003,egoa,30050,2,female,99.02559963189675,314,41
2003,egoa,30050,4,total_post,152.89121858819735,643,53
2003,egoa,30050,12,female_male,187.98557378292548,609,49
2003,egoa,30060,0,total_pre,219.13562811542405,6638,92
2003,egoa,30060,1,male,172.57133825920806,3134,79
2003,egoa,30060,2,female,165.45541544700566,3148,76
2003,egoa,30060,4,total_post,219.13563292004744,6638,92
2003,egoa,30060,12,female_male,337.881644139477,6282,87
2003,egoa,30152,0,total_pre,51.86363130976026,249,12
2003,egoa,30152,1,male,17.315188995311885,113,7
2003,egoa,30152,2,female,41.736897788356586,136,11
2003,egoa,30152,4,total_post,51.86361273417595,249,12
2003,egoa,30152,12,female_male,50.40375810728392,249,12
2003,goa,10110,0,total_pre,2593.894704122657,73251,727
2003,goa,10110,1,male,1100.2951331867857,22878,696
2003,goa,10110,2,female,2274.8395658317977,49979,722
2003,goa,10110,4,total_post,2593.8946901771005,73251,727
2003,goa,10110,12,female_male,3173.09811822446,72857,726
2003,goa,10130,0,total_pre,3868.9805693924204,25885,434
2003,goa,10130,1,male,2033.8729913837872,12479,387
2003,goa,10130,2,female,2441.2523079559674,13279,407
2003,goa,10130,4,total_post,3868.9806797562424,25885,434
2003,goa,10130,12,female_male,4170.119415731464,25758,433
2003,goa,10180,0,total_pre,773.1494213638248,6729,387
2003,goa,10180,1,male,547.5482634127684,3785,317
2003,goa,10180,2,female,513.821408763361,2893,326
2003,goa,10180,4,total_post,773.1494799319004,6729,387
2003,goa,10180,12,female_male,978.7776016595078,6678,386
2003,goa,10200,0,total_pre,2501.8126412513093,17833,520
2003,goa,10200,1,male,1359.5939364810913,9028,440
2003,goa,10200,2,female,1686.1053118713264,8778,490
2003,goa,10200,4,total_post,2501.8126649143283,17833,520
2003,goa,10200,12,female_male,2696.3240914034045,17806,519
2003,goa,10261,0,total_pre,953.1031656000439,10964,293
2003,goa,10261,1,male,385.3905486722185,4508,246
2003,goa,10261,2,female,1129.1127498389938,6456,274
2003,goa,10261,4,total_post,953.1031236705235,10964,293
2003,goa,10261,12,female_male,1001.6729500184789,10964,293
2003,goa,10262,0,total_pre,2844.641897144261,12345,351
2003,goa,10262,1,male,901.6155231289962,4144,248
2003,goa,10262,2,female,2209.774063362833,8199,340
2003,goa,10262,4,total_post,2844.6418526767993,12345,351
2003,goa,10262,12,female_male,2836.432745048561,12343,351
2003,goa,20510,0,total_pre,810.4149329710748,5691,332
2003,goa,20510,1,male,557.7775368398212,3119,288
2003,goa,20510,2,female,497.58161150912144,2509,291
2003,goa,20510,4,total_post,810.4149767153543,5691,332
2003,goa,20510,12,female_male,1023.3115804101507,5628,330
2003,goa,21720,0,total_pre,1753.8450192852365,9038,482
2003,goa,21720,1,male,1162.2846469766191,4527,430
2003,goa,21720,2,female,1067.0103547106098,4510,425
2003,goa,21720,4,total_post,1753.8450380303655,9038,482
2003,goa,21720,12,female_male,2217.0821687293155,9037,482
2003,goa,21740,0,total_pre,889.1582518861983,25052,496
2003,goa,21740,1,male,754.6693584511904,10561,435
2003,goa,21740,2,female,853.0658973093182,12706,433
2003,goa,21740,4,total_post,889.1582501273178,25052,496
2003,goa,21740,12,female_male,1616.4130840713424,23267,489
2003,goa,30050,0,total_pre,672.0031604070082,2924,206
2003,goa,30050,1,male,426.83176102767436,1496,169
2003,goa,30050,2,female,417.45145165358906,1388,171
2003,goa,30050,4,total_post,672.0031144472694,2924,206
2003,goa,30050,12,female_male,846.8074333836187,2884,201
2003,goa,30060,0,total_pre,480.55881887640385,17958,312
2003,goa,30060,1,male,384.2316116798188,9303,267
2003,goa,30060,2,female,355.28347491494543,8203,265
2003,goa,30060,4,total_post,480.55882646381593,17958,312
2003,goa,30060,12,female_male,733.1782528948703,17506,299
2003,goa,30152,0,total_pre,51.814270709180754,1780,114
2003,goa,30152,1,male,39.402877308688055,834,78
2003,goa,30152,2,female,56.15056209626509,946,87
2003,goa,30152,4,total_post,51.814262801447114,1780,114
2003,goa,30152,12,female_male,98.1374062903429,1780,114
2003,goa,30420,0,total_pre,257.60349996762375,2939,125
2003,goa,30420,1,male,161.46676127127674,1384,101
2003,goa,30420,2,female,155.9896734008993,1554,95
2003,goa,30420,4,total_post,257.60349301114974,2939,125
2003,goa,30420,12,female_male,302.16560804191255,2938,125
2003,wcgoa,10110,0,total_pre,2492.851988637029,60585,579
2003,wcgoa,10110,1,male,1522.1896030166286,18097,552
2003,wcgoa,10110,2,female,1884.1425351453386,42465,577
2003,wcgoa,10110,4,total_post,2492.8519668092654,60585,579
2003,wcgoa,10110,12,female_male,2915.3619792628047,60562,579
2003,wcgoa,10130,0,total_pre,3488.1129213550953,24013,374
2003,wcgoa,10130,1,male,1859.7058121127482,11617,338
2003,wcgoa,10130,2,female,2186.0095478736366,12273,354
2003,wcgoa,10130,4,total_post,3488.1130338341864,24013,374
2003,wcgoa,10130,12,female_male,3759.7850525245954,23890,374
2003,wcgoa,10180,0,total_pre,740.8171584038147,3547,261
2003,wcgoa,10180,1,male,405.7760264011192,1990,206
2003,wcgoa,10180,2,female,537.0549612266657,1556,219
2003,wcgoa,10180,4,total_post,740.8173877007993,3547,261
2003,wcgoa,10180,12,female_male,737.419140941534,3546,261
2003,wcgoa,10200,0,total_pre,2421.5713395461794,11625,382
