year,species_code,sex,sex_desc,iss,nss,nhl
1990,10110,0,total_pre,103.15644609116865,325,14
1990,10110,1,male,31.967899704764502,109,13
1990,10110,2,female,70.12319642317352,216,14
1990,10110,4,total_post,98.31423250896673,325,14
1990,10110,12,female_male,106.82854472264297,325,14
1990,10130,0,total_pre,59.20869653466152,247,22
1990,10130,1,male,26.440842583074033,107,17
1990,10130,2,female,27.74423967586113,138,18
1990,10130,4,total_post,47.19590615713343,247,22
1990,10130,12,female_male,54.64473181983896,245,22
1990,10180,0,total_pre,45.43375696056153,201,18
1990,10180,1,male,23.750629447980458,78,16
1990,10180,2,female,27.76922766505446,123,18
1990,10180,4,total_post,42.26094523116423,201,18
1990,10180,12,female_male,52.570592191661156,201,18
1990,10200,0,total_pre,48.40604165222057,270,27
1990,10200,1,male,25.94166217130265,114,20
1990,10200,2,female,35.955491836647546,156,26
1990,10200,4,total_post,47.46370253356183,270,27
1990,10200,12,female_male,66.64538261345666,270,27
1990,21720,0,total_pre,123.01703884715488,493,29
1990,21720,1,male,66.39801095297601,220,26
1990,21720,2,female,81.20323343113714,273,28
1990,21720,4,total_post,111.25071711383619,493,29
1990,21720,12,female_male,160.22924557278742,493,29
1990,21740,0,total_pre,79.58184783245657,1065,38
1990,21740,1,male,60.84374043909491,503,35
1990,21740,2,female,77.25488198741343,560,35
1990,21740,4,total_post,77.67729071490477,1065,38
1990,21740,12,female_male,147.8706302349717,1063,38
1990,30050,0,total_pre,38.18343635808544,194,27
1990,30050,1,male,20.36108949764995,91,23
1990,30050,2,female,22.35504587172505,102,21
1990,30050,4,total_post,36.580535467701445,194,27
1990,30050,12,female_male,44.05023576457281,193,26
1990,30060,0,total_pre,124.66460401495908,1754,54
1990,30060,1,male,118.20863105605754,868,51
1990,30060,2,female,87.50345497659376,884,51
1990,30060,4,total_post,120.57569517201358,1754,54
1990,30060,12,female_male,203.42022706943501,1752,54
1990,30420,0,total_pre,59.540818647316435,331,12
1990,30420,1,male,30.410745064627687,150,11
1990,30420,2,female,37.20773228977897,178,11
1990,30420,4,total_post,55.94446865500362,331,12
1990,30420,12,female_male,67.97903852623439,328,11
1993,10110,0,total_pre,215.00283042204106,1023,72
1993,10110,1,male,93.28186279961412,389,45
1993,10110,2,female,143.7424768299736,634,66
1993,10110,4,total_post,205.9881132172126,1023,72
1993,10110,12,female_male,236.458596413203,1023,72
1993,10130,0,total_pre,93.20308686736593,303,35
1993,10130,1,male,33.25391546289438,132,26
1993,10130,2,female,44.660373948894225,170,29
1993,10130,4,total_post,76.94404644179333,303,35
1993,10130,12,female_male,80.40449485738431,302,35
1993,10180,0,total_pre,73.73077032161437,252,35
1993,10180,1,male,33.60283834431021,105,23
1993,10180,2,female,41.11917320482457,147,31
1993,10180,4,total_post,65.42790192580138,252,35
1993,10180,12,female_male,76.05947224803086,252,35
1993,10200,0,total_pre,58.19498646978446,332,29
1993,10200,1,male,32.062137829165664,139,20
1993,10200,2,female,35.64868553627877,193,26
1993,10200,4,total_post,56.54479857370344,332,29
1993,10200,12,female_male,73.22140781215126,332,29
1993,21720,0,total_pre,155.33987859457991,803,65
1993,21720,1,male,87.40747996388866,365,61
1993,21720,2,female,111.58349830245342,438,63
1993,21720,4,total_post,144.19027616885415,803,65
1993,21720,12,female_male,214.2224465902928,803,65
1993,21740,0,total_pre,127.81440232879527,1898,64
1993,21740,1,male,109.45985743607675,868,62
1993,21740,2,female,106.7751860842325,1007,58
1993,21740,4,total_post,128.90906457604268,1898,64
1993,21740,12,female_male,221.32305062206993,1875,64
1993,30050,0,total_pre,167.9434342072989,775,67
1993,30050,1,male,104.5359639659231,382,62
1993,30050,2,female,99.33461334971088,385,56
1993,30050,4,total_post,163.57662039996512,775,67
1993,30050,12,female_male,206.84375712352428,767,66
1993,30060,0,total_pre,185.92475859925491,1378,48
1993,30060,1,male,136.480194031783,655,47
1993,30060,2,female,135.13990605993877,714,44
1993,30060,4,total_post,180.6556599988189,1378,48
1993,30060,12,female_male,280.5057375737749,1369,48
1993,30420,0,total_pre,41.39209958937969,242,17
1993,30420,1,male,22.451248697523056,115,16
1993,30420,2,female,19.361552497703453,127,15
1993,30420,4,total_post,35.09989644831928,242,17
1993,30420,12,female_male,40.9262147453494,242,17
1996,10110,0,total_pre,226.33289388220575,691,61
1996,10110,1,male,78.16823646376602,257,42
1996,10110,2,female,106.37993188145784,434,59
1996,10110,4,total_post,166.85223675350866,691,61
1996,10110,12,female_male,182.2288963780574,691,61
1996,10130,0,total_pre,150.93357775973834,528,55
1996,10130,1,male,66.81967570606116,243,41
1996,10130,2,female,92.34315158399006,285,48
1996,10130,4,total_post,137.60867834046957,528,55
1996,10130,12,female_male,163.18109552322323,528,55
1996,10180,0,total_pre,91.45904464964578,383,66
1996,10180,1,male,43.45701445672846,170,49
1996,10180,2,female,54.507327522376244,213,55
1996,10180,4,total_post,84.25379122710585,383,66
1996,10180,12,female_male,98.65930315947519,383,66
1996,10200,0,total_pre,91.44222972190514,370,77
1996,10200,1,male,40.79687630609143,158,43
1996,10200,2,female,55.192854149419304,212,59
1996,10200,4,total_post,82.07230774394955,370,77
1996,10200,12,female_male,98.0820341763503,370,77
1996,10261,0,total_pre,38.76093244991727,230,20
1996,10261,1,male,15.650291449982992,94,16
1996,10261,2,female,25.67885683934959,136,17
1996,10261,4,total_post,36.61375327603881,230,20
1996,10261,12,female_male,42.66994127348036,230,20
1996,10262,0,total_pre,57.47187336331374,268,29
1996,10262,1,male,28.8735220674647,87,19
1996,10262,2,female,34.713230411104995,181,29
1996,10262,4,total_post,52.46553545473634,268,29
1996,10262,12,female_male,55.65098141149164,268,29
1996,20510,0,total_pre,118.91379073257825,708,108
1996,20510,1,male,47.48406554691927,336,89
1996,20510,2,female,62.38171974868737,372,88
1996,20510,4,total_post,90.98545827163109,708,108
1996,20510,12,female_male,102.26236370993838,708,108
1996,21720,0,total_pre,47.141618899286755,771,87
1996,21720,1,male,28.789742361993092,386,68
1996,21720,2,female,52.9548350969088,385,77
1996,21720,4,total_post,45.62386144737567,771,87
1996,21720,12,female_male,74.96691833565154,771,87
1996,21740,0,total_pre,45.10421014261731,1020,71
1996,21740,1,male,47.9070783487981,485,65
1996,21740,2,female,79.21743432119409,532,65
1996,21740,4,total_post,45.103070850327846,1020,71
1996,21740,12,female_male,126.07143795173552,1017,71
1996,30050,0,total_pre,113.63275705310114,701,44
1996,30050,1,male,74.83964458524277,357,39
1996,30050,2,female,79.87648041308528,343,36
1996,30050,4,total_post,111.77145358577981,701,44
1996,30050,12,female_male,157.99941181285718,700,44
1996,30060,0,total_pre,132.2167059263549,641,16
1996,30060,1,male,81.66667538975214,301,16
1996,30060,2,female,85.29413581417425,340,15
1996,30060,4,total_post,127.24528944795877,641,16
1996,30060,12,female_male,173.9275353923202,641,16
1996,30152,0,total_pre,100.38790806887037,554,46
1996,30152,1,male,66.42870009403838,274,41
1996,30152,2,female,66.21801913243239,280,31
1996,30152,4,total_post,96.9920419715337,554,46
1996,30152,12,female_male,131.73569254639688,554,46
1996,30420,0,total_pre,119.29583150827861,462,19
1996,30420,1,male,73.43625138110968,248,18
1996,30420,2,female,56.956382438915696,214,15
1996,30420,4,total_post,106.49375516530473,462,19
1996,30420,12,female_male,127.38790666820739,462,19
1999,10110,0,total_pre,305.0683378876906,831,78
1999,10110,1,male,136.23464642158632,314,63
1999,10110,2,female,191.0717758448288,515,70
1999,10110,4,total_post,258.3110230366441,831,78
1999,10110,12,female_male,325.0358896801738,829,77
1999,10130,0,total_pre,166.2372063417746,605,47
1999,10130,1,male,76.9735938091099,288,42
1999,10130,2,female,116.02855563039516,316,43
1999,10130,4,total_post,151.98501915690562,605,47
1999,10130,12,female_male,184.7817129256594,604,47
1999,10180,0,total_pre,101.02617134615411,310,55
1999,10180,1,male,44.35919985374208,148,39
1999,10180,2,female,54.25995522458945,162,46
1999,10180,4,total_post,90.0678098797466,310,55
1999,10180,12,female_male,95.38283424626269,310,55
1999,10200,0,total_pre,92.74818869608976,385,51
1999,10200,1,male,49.83386049461236,174,39
1999,10200,2,female,55.829203578720175,200,44
1999,10200,4,total_post,87.49176954726968,385,51
1999,10200,12,female_male,108.4752571426336,374,51
1999,10261,0,total_pre,98.51638475282999,382,29
1999,10261,1,male,38.33580802203354,155,25
1999,10261,2,female,56.64690945533455,227,29
1999,10261,4,total_post,85.75115160668534,382,29
1999,10261,12,female_male,96.9073729537136,382,29
1999,10262,0,total_pre,84.05891020880813,355,30
1999,10262,1,male,46.12648211311907,132,23
1999,10262,2,female,55.65696788897714,223,27
1999,10262,4,total_post,84.66915312223526,355,30
1999,10262,12,female_male,92.66076280636027,355,30
1999,20510,0,total_pre,69.57261785595226,625,129
1999,20510,1,male,43.35543192942214,312,101
1999,20510,2,female,49.04260551183042,313,96
1999,20510,4,total_post,72.82188988677827,625,129
1999,20510,12,female_male,90.87738697990835,625,129
1999,21720,0,total_pre,203.90332288080117,664,66
1999,21720,1,male,101.0842384709412,296,54
1999,21720,2,female,133.0327019821825,368,59
1999,21720,4,total_post,186.65711180599715,664,66
1999,21720,12,female_male,249.79320865758362,664,66
1999,21740,0,total_pre,94.20937646096668,1193,115
1999,21740,1,male,56.10272380663527,527,89
1999,21740,2,female,94.74213161524327,584,100
1999,21740,4,total_post,87.48652248670378,1193,115
1999,21740,12,female_male,123.33973753486508,1111,107
1999,30050,0,total_pre,107.75345176452298,574,64
1999,30050,1,male,59.225241058926194,280,54
1999,30050,2,female,81.86022311303105,294,57
1999,30050,4,total_post,99.0086054777751,574,64
1999,30050,12,female_male,141.12831651689655,574,64
1999,30060,0,total_pre,93.61297423981392,855,73
1999,30060,1,male,67.31695236935794,444,63
1999,30060,2,female,68.1463981138103,410,58
1999,30060,4,total_post,87.27915000889266,855,73
1999,30060,12,female_male,135.2921588689684,854,73
1999,30152,0,total_pre,29.358895225723966,174,24
1999,30152,1,male,10.472083733725691,70,19
1999,30152,2,female,22.962173723593633,104,20
1999,30152,4,total_post,25.56289532833677,174,24
1999,30152,12,female_male,33.30075935520893,174,24
1999,30420,0,total_pre,69.88149969396241,278,27
1999,30420,1,male,43.33988186782352,126,20
1999,30420,2,female,29.412215085426638,152,24
