year,species_code,sex,sex_desc,iss,nss,nhl
1990,10110,0,total_pre,130.64572356678016,325,14
1990,10110,1,male,40.79034884052529,109,13
1990,10110,2,female,100.81871656885575,216,14
1990,10110,4,total_post,130.38661140433112,325,14
1990,10110,12,female_male,149.07315091373545,325,14
1990,10130,0,total_pre,70.75585898108247,247,22
1990,10130,1,male,42.6027973274655,107,17
1990,10130,2,female,30.24137494925056,138,18
1990,10130,4,total_post,67.81064296572784,247,22
1990,10130,12,female_male,82.49680694135643,245,22
1990,10180,0,total_pre,55.025096546920594,201,18
1990,10180,1,male,29.75595617185857,78,16
1990,10180,2,female,36.577190235483,123,18
1990,10180,4,total_post,52.53652958246341,201,18
1990,10180,12,female_male,67.51811622963409,201,18
1990,10200,0,total_pre,54.61650341443202,270,27
1990,10200,1,male,29.42173215103526,114,20
1990,10200,2,female,40.82708348894455,156,26
1990,10200,4,total_post,51.950308619114445,270,27
1990,10200,12,female_male,76.06455827252806,270,27
1990,21720,0,total_pre,143.97885463196917,493,29
1990,21720,1,male,88.36910197893788,220,26
1990,21720,2,female,103.36212802177236,273,28
1990,21720,4,total_post,141.5265158481783,493,29
1990,21720,12,female_male,207.38743412056468,493,29
1990,21740,0,total_pre,85.33564415870728,1065,38
1990,21740,1,male,74.99742723456937,503,35
1990,21740,2,female,97.50842926047318,560,35
1990,21740,4,total_post,84.50072116491393,1065,38
1990,21740,12,female_male,183.45017056979614,1063,38
1990,30050,0,total_pre,46.66642448179656,194,27
1990,30050,1,male,23.131358465809047,91,23
1990,30050,2,female,29.2685397398798,102,21
1990,30050,4,total_post,43.99803476790043,194,27
1990,30050,12,female_male,54.02206951027528,193,26
1990,30060,0,total_pre,152.2950253947892,1754,54
1990,30060,1,male,137.29521266627594,868,51
1990,30060,2,female,119.12850986229779,884,51
1990,30060,4,total_post,154.3878781906778,1754,54
1990,30060,12,female_male,256.76164346705906,1752,54
1990,30420,0,total_pre,79.67081322879434,331,12
1990,30420,1,male,45.362961903096874,150,11
1990,30420,2,female,48.14887160132029,178,11
1990,30420,4,total_post,76.71850153002931,331,12
1990,30420,12,female_male,93.45957614218145,328,11
1993,10110,0,total_pre,236.00571088431505,1023,72
1993,10110,1,male,123.0153234571685,389,45
1993,10110,2,female,173.69119690372003,634,66
