year,species_code,sex,sex_desc,iss,nss,nhls
1990,10110,0,total_pre,3677.359208458847,54708,492
1990,10110,1,male,1630.3264116292485,16829,485
1990,10110,2,female,2733.004088811457,37574,490
1990,10110,4,total_post,3677.3592606104276,54708,492
1990,10110,12,female_male,3979.5223546039715,54403,490
1990,10130,0,total_pre,1847.202229191143,24322,286
1990,10130,1,male,975.0859928324661,11255,276
1990,10130,2,female,1209.2542320080433,12939,285
1990,10130,4,total_post,1847.2020934160062,24322,286
1990,10130,12,female_male,2094.96538827241,24194,285
1990,10180,0,total_pre,624.1127027257044,7435,195
1990,10180,1,male,239.4039081694178,3401,188
1990,10180,2,female,534.3880481840685,4034,194
1990,10180,4,total_post,624.1126252781579,7435,195
1990,10180,12,female_male,624.1567919110217,7435,195
1990,10200,0,total_pre,1280.4210989048606,14387,237
1990,10200,1,male,516.5087924651821,6793,227
1990,10200,2,female,915.8937265498337,7593,237
1990,10200,4,total_post,1280.4210087786284,14387,237
1990,10200,12,female_male,1121.874270738208,14386,237
1990,20510,0,total_pre,535.9034716829859,5172,155
1990,20510,1,male,555.8619211620336,2890,144
1990,20510,2,female,203.32619406747713,2079,145
1990,20510,4,total_post,535.9035808223673,5172,155
1990,20510,12,female_male,532.9717259996429,4969,145
1990,21720,0,total_pre,589.2033463185637,11418,276
1990,21720,1,male,414.9189263034807,5535,274
1990,21720,2,female,487.6503071043534,5772,275
1990,21720,4,total_post,589.2034368038935,11418,276
1990,21720,12,female_male,898.2764670585117,11307,276
1990,21740,0,total_pre,457.72628171465095,42631,325
1990,21740,1,male,453.37541938907106,15014,302
1990,21740,2,female,655.5519280558557,20053,302
1990,21740,4,total_post,457.7262831309219,42631,325
1990,21740,12,female_male,1093.9675158772225,35067,303
1990,30050,0,total_pre,440.492101794427,3522,99
1990,30050,1,male,316.8204251387588,1752,97
1990,30050,2,female,321.5033360444674,1768,99
1990,30050,4,total_post,440.49213186580334,3522,99
1990,30050,12,female_male,636.1366891329899,3520,99
1990,30060,0,total_pre,240.6793511192929,12612,156
1990,30060,1,male,232.32971921446332,6502,149
1990,30060,2,female,140.61307062999694,5718,149
1990,30060,4,total_post,240.67935148529475,12612,156
1990,30060,12,female_male,333.7109103216891,12220,151
1990,30150,0,total_pre,110.056312553577,843,26
1990,30150,1,male,71.92988416308671,393,25
1990,30150,2,female,73.2419583112429,449,26
1990,30150,4,total_post,110.05638232247256,843,26
1990,30150,12,female_male,114.84208448517838,842,26
1990,30420,0,total_pre,94.99255953987051,3018,46
1990,30420,1,male,71.94425725301181,1682,45
1990,30420,2,female,63.83800056537185,1334,46
1990,30420,4,total_post,94.99255984931884,3018,46
1990,30420,12,female_male,138.77811844536961,3016,46
1993,10110,0,total_pre,7216.633177752755,66060,638
1993,10110,1,male,2421.930256341455,19311,609
1993,10110,2,female,5533.417715138343,46558,629
1993,10110,4,total_post,7216.633020233907,66060,638
1993,10110,12,female_male,7633.126380261864,65869,635
1993,10130,0,total_pre,1968.509621916135,25995,363
1993,10130,1,male,848.3068439890694,12248,337
1993,10130,2,female,1100.1605420677795,13509,361
1993,10130,4,total_post,1968.509659717364,25995,363
1993,10130,12,female_male,1763.8726262717778,25757,363
1993,10180,0,total_pre,2096.3471423058736,10491,321
1993,10180,1,male,1071.42408897075,5316,283
1993,10180,2,female,1144.7678308172613,4866,306
1993,10180,4,total_post,2096.3469571911533,10491,321
1993,10180,12,female_male,1986.2718733679505,10182,316
1993,10200,0,total_pre,2355.875011963197,19100,374
1993,10200,1,male,983.3080709497575,8166,319
1993,10200,2,female,1809.9580656410621,9943,359
1993,10200,4,total_post,2355.8749547517127,19100,374
1993,10200,12,female_male,2274.278461858202,18109,367
1993,20510,0,total_pre,322.523130325711,7705,262
1993,20510,1,male,241.62699751030712,4295,234
1993,20510,2,female,223.83740130296718,2873,236
1993,20510,4,total_post,322.52312635851194,7705,262
1993,20510,12,female_male,433.8036757386705,7168,250
1993,21720,0,total_pre,930.5347643487908,17447,453
1993,21720,1,male,602.2769751719845,8414,433
1993,21720,2,female,647.7558648588264,8570,435
1993,21720,4,total_post,930.5347569966813,17447,453
1993,21720,12,female_male,1248.037891278331,16984,452
1993,21740,0,total_pre,874.7201756061497,35210,457
1993,21740,1,male,503.3434919908636,14675,427
1993,21740,2,female,682.2882213953006,18848,430
1993,21740,4,total_post,874.720178184712,35210,457
1993,21740,12,female_male,1133.1616021797136,33523,449
1993,30050,0,total_pre,481.11605579256684,5639,201
1993,30050,1,male,339.534758006667,2699,178
1993,30050,2,female,393.30956620185526,2864,181
1993,30050,4,total_post,481.11607586329046,5639,201
1993,30050,12,female_male,719.1593857927971,5563,196
1993,30060,0,total_pre,325.73257445014934,17357,219
1993,30060,1,male,292.6533861228766,8815,208
1993,30060,2,female,234.6244491384954,7976,208
1993,30060,4,total_post,325.7325727886034,17357,219
1993,30060,12,female_male,529.2500927301317,16791,218
1993,30150,0,total_pre,95.73554946480117,2299,95
1993,30150,1,male,82.1607826388006,1120,78
1993,30150,2,female,81.78266396282646,1178,86
1993,30150,4,total_post,95.7355671607644,2299,95
1993,30150,12,female_male,167.58947455037685,2298,94
1993,30420,0,total_pre,170.47185853106885,4384,106
1993,30420,1,male,146.04925613717083,2252,99
1993,30420,2,female,94.7725405239005,2132,91
1993,30420,4,total_post,170.471860175844,4384,106
1993,30420,12,female_male,187.966551344871,4384,106
1996,10110,0,total_pre,6097.110095593001,56154,740
1996,10110,1,male,2177.034054165236,17822,690
1996,10110,2,female,5119.896127391755,38306,730
1996,10110,4,total_post,6097.110039957501,56154,740
1996,10110,12,female_male,6888.878633812847,56128,740
1996,10130,0,total_pre,3037.010224039964,21416,417
1996,10130,1,male,1512.424242750301,9975,379
1996,10130,2,female,1793.8537518619687,11086,388
1996,10130,4,total_post,3037.0100680561795,21416,417
