year,species_code,sex,sex_desc,length,iss,nss,nhl
1990,10110,2,female,66,1.0834527265167542,1,1
1990,10110,2,female,67,1.6910945876921364,3,3
1990,10110,2,female,69,2.0397181384799263,3,3
1990,10110,2,female,70,1.5373793313437403,2,2
1990,10110,2,female,71,1.0073192380633478,1,1
1990,10110,2,female,72,1.8019894100292335,2,1
1990,10110,2,female,73,1.5404346612315036,2,2
1990,10110,2,female,74,1.0826507880582144,1,1
1990,10110,2,female,75,1.0491010549267694,1,1
1990,10110,2,female,76,1.1560989134025221,1,1
1990,10110,2,female,77,1.1714120446270104,1,1
1990,10130,0,total,11,1.8720135525711736,1,1
1990,10130,0,total,12,3.376911664997617,3,1
1990,10130,0,total,12,3.376911664997617,3,1
1990,10130,0,total,12,3.376911664997617,3,1
1990,10130,0,total,13,1.267150348394512,1,1
1990,10130,0,total,14,3.423486433274927,4,1
1990,10130,0,total,14,3.423486433274927,4,2
1990,10130,0,total,14,3.423486433274927,4,1
1990,10130,0,total,16,2.436631885026866,3,1
1990,10130,0,total,16,2.436631885026866,3,2
1990,10130,0,total,17,2.839081098332153,3,1
1990,10130,0,total,17,2.839081098332153,3,2
1990,10130,0,total,18,3.4642750183342175,6,2
1990,10130,0,total,18,3.4642750183342175,6,3
1990,10130,0,total,19,3.2645800147279678,4,3
1990,10130,0,total,20,4.086588512274885,9,5
1990,10130,0,total,20,4.086588512274885,9,4
1990,10130,0,total,21,3.1870546234743498,6,2
1990,10130,0,total,21,3.1870546234743498,6,3
1990,10130,0,total,22,3.887256603042884,8,3
1990,10130,0,total,22,3.887256603042884,8,3
1990,10130,0,total,23,3.7476041219221417,9,5
1990,10130,0,total,23,3.7476041219221417,9,3
1990,10130,0,total,24,3.873656923621246,9,5
1990,10130,0,total,24,3.873656923621246,9,3
1990,10130,0,total,25,3.508680180229798,11,4
1990,10130,0,total,25,3.508680180229798,11,4
1990,10130,0,total,26,3.7623395117737055,8,4
1990,10130,0,total,26,3.7623395117737055,8,3
1990,10130,0,total,27,3.178384363415994,5,2
