year,region,species_code,sex,sex_desc,iss,nss,nhl
1990,wgoa,30060,2,female,4.673477275887168,44,3
1990,wgoa,30060,4,total_post,8.321263190362579,88,3
1990,wgoa,30060,12,female_male,9.874436186007513,88,3
1990,wgoa,30420,0,total_pre,19.120596895897084,155,6
1990,wgoa,30420,1,male,9.888985322412466,72,6
1990,wgoa,30420,2,female,12.131752258171035,81,6
1990,wgoa,30420,4,total_post,18.43212550230281,155,6
1990,wgoa,30420,12,female_male,23.111189463791554,153,6
1993,cgoa,10110,0,total_pre,57.935122918550974,283,17
1993,cgoa,10110,1,male,23.71304320022471,112,12
1993,cgoa,10110,2,female,38.29895082015681,171,16
1993,cgoa,10110,4,total_post,53.72156236780336,283,17
1993,cgoa,10110,12,female_male,60.616321599908744,283,17
1993,cgoa,10130,0,total_pre,23.281390008283864,90,14
1993,cgoa,10130,1,male,5.761539037581914,39,8
1993,cgoa,10130,2,female,12.955216913389098,51,12
1993,cgoa,10130,4,total_post,22.711977325895884,90,14
1993,cgoa,10130,12,female_male,22.167173966672333,90,14
1993,cgoa,10180,0,total_pre,38.48912615892883,142,23
1993,cgoa,10180,1,male,14.656655551858625,56,13
1993,cgoa,10180,2,female,15.409586562176095,86,19
1993,cgoa,10180,4,total_post,28.504735672462637,142,23
1993,cgoa,10180,12,female_male,30.842859913540263,142,23
1993,cgoa,10200,0,total_pre,32.13890991012844,201,19
1993,cgoa,10200,1,male,13.510816633854635,86,12
1993,cgoa,10200,2,female,18.760520087484874,115,18
1993,cgoa,10200,4,total_post,32.43438865553222,201,19
1993,cgoa,10200,12,female_male,34.140250915480564,201,19
1993,cgoa,21720,0,total_pre,43.8825741332679,320,27
1993,cgoa,21720,1,male,22.92200973256749,151,27
1993,cgoa,21720,2,female,34.52553535959555,169,27
1993,cgoa,21720,4,total_post,39.86030438174222,320,27
1993,cgoa,21720,12,female_male,59.051878661383384,320,27
1993,cgoa,21740,0,total_pre,55.46289772941564,568,34
1993,cgoa,21740,1,male,33.27317657380871,266,32
1993,cgoa,21740,2,female,37.447960411779974,302,28
1993,cgoa,21740,4,total_post,50.21199685758001,568,34
1993,cgoa,21740,12,female_male,74.91796740902113,568,34
1993,cgoa,30050,0,total_pre,37.426797651651164,227,25
1993,cgoa,30050,1,male,17.59560603578585,108,23
1993,cgoa,30050,2,female,20.056541454540508,118,18
1993,cgoa,30050,4,total_post,37.09010088809087,227,25
1993,cgoa,30050,12,female_male,38.67566326313331,226,25
1993,cgoa,30060,0,total_pre,30.6759064477678,339,20
1993,cgoa,30060,1,male,14.82970727647161,179,19
1993,cgoa,30060,2,female,21.62937042511907,160,16
1993,cgoa,30060,4,total_post,28.19518193866141,339,20
1993,cgoa,30060,12,female_male,37.68211568340198,339,20
1993,cgoa,30420,0,total_pre,9.963999363535967,74,6
1993,cgoa,30420,1,male,4.228734882365397,32,5
1993,cgoa,30420,2,female,7.372445505935232,42,6
1993,cgoa,30420,4,total_post,10.107278877665358,74,6
1993,cgoa,30420,12,female_male,12.410584912798718,74,6
1993,egoa,10110,0,total_pre,85.31841545234073,383,25
1993,egoa,10110,1,male,28.570655863390286,140,17
1993,egoa,10110,2,female,53.384065155712214,243,23
1993,egoa,10110,4,total_post,77.92245671694093,383,25
1993,egoa,10110,12,female_male,81.74988690252037,383,25
1993,egoa,10130,0,total_pre,12.209804452023226,27,1
1993,egoa,10130,1,male,5.775949467520066,14,1
1993,egoa,10130,2,female,5.942979066509393,13,1
1993,egoa,10130,4,total_post,12.268605232309564,27,1
1993,egoa,10130,12,female_male,11.498840078622946,27,1
1993,egoa,10180,0,total_pre,6.072894756801005,34,4
1993,egoa,10180,1,male,1.2315461310104507,12,4
1993,egoa,10180,2,female,3.466482231776577,22,4
1993,egoa,10180,4,total_post,5.256297183424502,34,4
1993,egoa,10180,12,female_male,4.666034073681443,34,4
1993,egoa,10200,0,total_pre,0.9448713433055252,1,1
1993,egoa,10200,2,female,1.0939142778814621,1,1
1993,egoa,10200,4,total_post,1.0939142778814621,1,1
1993,egoa,10200,12,female_male,1.0939142778814621,1,1
1993,egoa,21720,0,total_pre,5.342321791280242,18,1
1993,egoa,21720,1,male,0.8779914271622634,8,1
1993,egoa,21720,2,female,3.4479252319883886,10,1
1993,egoa,21720,4,total_post,5.044316810185385,18,1
1993,egoa,21720,12,female_male,4.89403391833016,18,1
1993,egoa,21740,0,total_pre,63.60143802343918,904,21
1993,egoa,21740,1,male,39.680890229408526,417,21
1993,egoa,21740,2,female,38.95172693198995,464,21
1993,egoa,21740,4,total_post,58.85057422059117,904,21
1993,egoa,21740,12,female_male,87.26928560209605,881,21
1993,egoa,30050,0,total_pre,63.40994794408078,486,37
1993,egoa,30050,1,male,44.833037214430405,246,35
1993,egoa,30050,2,female,47.23593678197324,233,33
1993,egoa,30050,4,total_post,62.96723881198744,486,37
1993,egoa,30050,12,female_male,91.9942331662965,479,36
1993,egoa,30060,0,total_pre,84.02632092562524,914,21
1993,egoa,30060,1,male,65.76272856016156,420,21
1993,egoa,30060,2,female,56.608856506067795,491,21
1993,egoa,30060,4,total_post,77.24486758325509,914,21
1993,egoa,30060,12,female_male,122.12289480590951,911,21
1993,goa,10110,0,total_pre,363.7822406457043,1023,72
1993,goa,10110,1,male,181.55895365981172,389,45
1993,goa,10110,2,female,237.99854004761093,634,66
1993,goa,10110,4,total_post,106.92162762087935,1023,72
1993,goa,10110,12,female_male,386.43065477618654,1023,72
1993,goa,10130,0,total_pre,161.81864927336431,303,35
1993,goa,10130,1,male,54.95856848858812,132,26
1993,goa,10130,2,female,89.30961277108334,170,29
1993,goa,10130,4,total_post,55.833374200457236,303,35
1993,goa,10130,12,female_male,139.9670857692767,302,35
1993,goa,10180,0,total_pre,115.31619849524105,252,35
1993,goa,10180,1,male,40.672657281476,105,23
1993,goa,10180,2,female,49.20230716163489,147,31
1993,goa,10180,4,total_post,36.98513524869593,252,35
1993,goa,10180,12,female_male,88.51491545296585,252,35
1993,goa,10200,0,total_pre,91.33245684731459,332,29
1993,goa,10200,1,male,39.26054017537655,139,20
1993,goa,10200,2,female,55.40547427642888,193,26
1993,goa,10200,4,total_post,41.80349951469993,332,29
1993,goa,10200,12,female_male,91.60951264508876,332,29
1993,goa,21720,0,total_pre,290.31462077805764,803,65
1993,goa,21720,1,male,126.85763860548093,365,61
1993,goa,21720,2,female,196.66981668207657,438,63
1993,goa,21720,4,total_post,89.30935678458752,803,65
1993,goa,21720,12,female_male,305.2498078508306,803,65
1993,goa,21740,0,total_pre,328.0754970548298,1898,64
1993,goa,21740,1,male,194.21186518770028,868,62
1993,goa,21740,2,female,226.69876052641612,1007,58
1993,goa,21740,4,total_post,86.02574643751008,1898,64
1993,goa,21740,12,female_male,413.25775453710014,1875,64
1993,goa,30050,0,total_pre,198.69256512728106,775,67
1993,goa,30050,1,male,77.56847764050778,382,62
1993,goa,30050,2,female,106.86944750562368,385,56
1993,goa,30050,4,total_post,59.79865522258118,775,67
1993,goa,30050,12,female_male,178.87618654975878,767,66
1993,goa,30060,0,total_pre,240.4865226969249,1378,48
1993,goa,30060,1,male,124.46138576919586,655,47
1993,goa,30060,2,female,184.85298126051205,714,44
1993,goa,30060,4,total_post,68.59825365282151,1378,48
1993,goa,30060,12,female_male,290.8764278129237,1369,48
1993,goa,30420,0,total_pre,33.41414082037751,242,17
1993,goa,30420,1,male,17.1955082997834,115,16
1993,goa,30420,2,female,21.00886458342393,127,15
1993,goa,30420,4,total_post,17.241770052148365,242,17
1993,goa,30420,12,female_male,37.53786317561079,242,17
1993,wgoa,10110,0,total_pre,76.09407918917559,357,30
1993,wgoa,10110,1,male,33.11806200984676,137,16
1993,wgoa,10110,2,female,44.412530720024264,220,27
1993,wgoa,10110,4,total_post,64.04654773925257,357,30
1993,wgoa,10110,12,female_male,77.73456852153438,357,30
1993,wgoa,10130,0,total_pre,38.36180774235939,186,20
1993,wgoa,10130,1,male,17.207770640940147,79,17
1993,wgoa,10130,2,female,29.60407320858419,106,16
1993,wgoa,10130,4,total_post,38.78267404967281,186,20
1993,wgoa,10130,12,female_male,47.126586395749214,185,20
1993,wgoa,10180,0,total_pre,18.88472461353423,76,8
1993,wgoa,10180,1,male,6.723992812919338,37,6
1993,wgoa,10180,2,female,9.302185504530428,39,8
1993,wgoa,10180,4,total_post,16.70357020088033,76,8
1993,wgoa,10180,12,female_male,15.616220353868252,76,8
1993,wgoa,10200,0,total_pre,26.280866236374145,130,9
1993,wgoa,10200,1,male,12.053673225895416,53,8
1993,wgoa,10200,2,female,16.016255304480318,77,7
1993,wgoa,10200,4,total_post,24.65811469483729,130,9
1993,wgoa,10200,12,female_male,28.380276488029313,130,9
1993,wgoa,21720,0,total_pre,75.76002923016878,465,37
1993,wgoa,21720,1,male,38.79830059480139,206,33
1993,wgoa,21720,2,female,54.458928204596624,259,35
1993,wgoa,21720,4,total_post,62.418504533170385,465,37
1993,wgoa,21720,12,female_male,93.90296725616876,465,37
1993,wgoa,21740,0,total_pre,33.400513979640415,426,9
1993,wgoa,21740,1,male,16.810108144913585,185,9
1993,wgoa,21740,2,female,25.141096164810218,241,9
1993,wgoa,21740,4,total_post,27.556243173645925,426,9
1993,wgoa,21740,12,female_male,42.79969773278798,426,9
1993,wgoa,30050,0,total_pre,4.596612247052556,62,5
1993,wgoa,30050,1,male,3.640815747923175,28,4
1993,wgoa,30050,2,female,3.001268994710923,34,5
1993,wgoa,30050,4,total_post,5.866393438396383,62,5
1993,wgoa,30050,12,female_male,4.5426483885399405,62,5
1993,wgoa,30060,0,total_pre,16.406821449914368,125,7
1993,wgoa,30060,1,male,9.437618070499065,56,7
1993,wgoa,30060,2,female,3.1178040990623916,63,7
1993,wgoa,30060,4,total_post,15.86212341303787,125,7
1993,wgoa,30060,12,female_male,20.581096274498623,119,7
1993,wgoa,30420,0,total_pre,26.745037005460894,168,11
1993,wgoa,30420,1,male,13.718927052596491,83,11
1993,wgoa,30420,2,female,13.372149659412475,85,9
1993,wgoa,30420,4,total_post,26.782392681407533,168,11
1993,wgoa,30420,12,female_male,28.76906810636122,168,11
1996,cgoa,10110,0,total_pre,113.85758164854947,426,27
1996,cgoa,10110,1,male,42.52856833930589,158,19
1996,cgoa,10110,2,female,63.72070200870201,268,27
1996,cgoa,10110,4,total_post,93.29643010242549,426,27
1996,cgoa,10110,12,female_male,102.20783056690061,426,27
1996,cgoa,10130,0,total_pre,53.48063138320424,236,33
1996,cgoa,10130,1,male,23.777496893613623,107,24
1996,cgoa,10130,2,female,32.25847950114583,129,27
1996,cgoa,10130,4,total_post,47.92535606097179,236,33
1996,cgoa,10130,12,female_male,57.81284240702745,236,33
1996,cgoa,10180,0,total_pre,38.45897219934206,163,36
1996,cgoa,10180,1,male,20.307726085930987,71,25
1996,cgoa,10180,2,female,16.651490307012406,92,32
1996,cgoa,10180,4,total_post,33.28741144099078,163,36
1996,cgoa,10180,12,female_male,38.43860106017724,163,36
1996,cgoa,10200,0,total_pre,45.048494794304396,272,52
1996,cgoa,10200,1,male,23.57245041289531,118,28
1996,cgoa,10200,2,female,24.818865354535244,154,40
1996,cgoa,10200,4,total_post,44.813575084294534,272,52
1996,cgoa,10200,12,female_male,48.98413632841563,272,52
1996,cgoa,10261,0,total_pre,17.308054348718905,103,7
1996,cgoa,10261,1,male,8.949772266626127,38,4
1996,cgoa,10261,2,female,16.514786345798235,65,7
1996,cgoa,10261,4,total_post,18.389019928226357,103,7
1996,cgoa,10261,12,female_male,21.7075864853819,103,7
1996,cgoa,10262,0,total_pre,37.192861406046696,157,16
1996,cgoa,10262,1,male,17.959732703462336,59,10
1996,cgoa,10262,2,female,22.28228808360417,98,16
1996,cgoa,10262,4,total_post,33.910681475371774,157,16
1996,cgoa,10262,12,female_male,36.604371751826235,157,16
1996,cgoa,20510,0,total_pre,57.30361961870829,267,41
1996,cgoa,20510,1,male,29.692944894479563,142,35
1996,cgoa,20510,2,female,23.48383379260232,125,31
1996,cgoa,20510,4,total_post,49.59151375516193,267,41
1996,cgoa,20510,12,female_male,52.799864132638376,267,41
1996,cgoa,21720,0,total_pre,23.48241829131119,484,65
1996,cgoa,21720,1,male,13.33317777783947,236,48
1996,cgoa,21720,2,female,26.037987500266993,248,57
1996,cgoa,21720,4,total_post,21.229866014762035,484,65
1996,cgoa,21720,12,female_male,33.18560221293041,484,65
1996,cgoa,21740,0,total_pre,77.05645313076938,502,22
1996,cgoa,21740,1,male,38.45195398162449,231,19
1996,cgoa,21740,2,female,41.04634331262959,269,21
1996,cgoa,21740,4,total_post,64.53268375347682,502,22
1996,cgoa,21740,12,female_male,84.42986521487197,500,22
1996,cgoa,30050,0,total_pre,85.00319575473662,465,33
1996,cgoa,30050,1,male,39.877872186708096,233,28
1996,cgoa,30050,2,female,59.68286932184928,231,26
1996,cgoa,30050,4,total_post,76.20533587700822,465,33
1996,cgoa,30050,12,female_male,99.53916552862532,464,33
1996,cgoa,30060,0,total_pre,28.30321033206641,202,7
1996,cgoa,30060,1,male,18.906168345160147,103,7
1996,cgoa,30060,2,female,10.676986576650165,99,6
1996,cgoa,30060,4,total_post,24.10021187320293,202,7
1996,cgoa,30060,12,female_male,29.10693754644165,202,7
1996,cgoa,30152,0,total_pre,47.75114167502431,342,24
1996,cgoa,30152,1,male,30.456697297020543,171,22
1996,cgoa,30152,2,female,24.40480312822753,171,17
1996,cgoa,30152,4,total_post,41.06804050932684,342,24
1996,cgoa,30152,12,female_male,53.805625711797994,342,24
1996,cgoa,30420,0,total_pre,71.64788520305353,316,12
1996,cgoa,30420,1,male,41.60650919957386,162,12
1996,cgoa,30420,2,female,30.027550739388616,154,10
1996,cgoa,30420,4,total_post,58.07675574332004,316,12
1996,cgoa,30420,12,female_male,68.13537594941607,316,12
1996,egoa,10110,0,total_pre,21.92364219481253,105,17
1996,egoa,10110,1,male,11.833380634063216,40,11
1996,egoa,10110,2,female,15.83209995548176,65,16
1996,egoa,10110,4,total_post,25.028242964595492,105,17
1996,egoa,10110,12,female_male,29.150219753952605,105,17
1996,egoa,10130,0,total_pre,39.54030945634846,170,14
1996,egoa,10130,1,male,20.166569752476875,81,11
1996,egoa,10130,2,female,22.82154836212846,89,13
1996,egoa,10130,4,total_post,36.114500523026315,170,14
1996,egoa,10130,12,female_male,45.05905793293388,170,14
1996,egoa,10180,0,total_pre,46.31740507472752,220,30
1996,egoa,10180,1,male,19.187625983056236,99,24
1996,egoa,10180,2,female,31.580252131500654,121,23
1996,egoa,10180,4,total_post,44.89777395697799,220,30
1996,egoa,10180,12,female_male,48.548674834714554,220,30
1996,egoa,10200,0,total_pre,14.571283387539893,69,19
1996,egoa,10200,1,male,7.207739979035254,27,12
1996,egoa,10200,2,female,10.100620155771699,42,14
1996,egoa,10200,4,total_post,14.499050899490639,69,19
1996,egoa,10200,12,female_male,15.21811776039676,69,19
1996,egoa,20510,0,total_pre,59.0226974312849,406,62
1996,egoa,20510,1,male,25.51235499016425,184,52
1996,egoa,20510,2,female,46.24075800701002,222,52
1996,egoa,20510,4,total_post,52.70638681854205,406,62
1996,egoa,20510,12,female_male,71.20874933180922,406,62
1996,egoa,21740,0,total_pre,9.424231400392717,182,23
1996,egoa,21740,1,male,5.056168212691381,92,23
1996,egoa,21740,2,female,9.50732627522404,90,20
1996,egoa,21740,4,total_post,8.36747285526251,182,23
1996,egoa,21740,12,female_male,14.479066549869623,182,23
1996,egoa,30050,0,total_pre,30.45368256488463,219,7
1996,egoa,30050,1,male,20.17327049725992,116,7
1996,egoa,30050,2,female,16.3853667938882,103,7
1996,egoa,30050,4,total_post,29.08290398693219,219,7
1996,egoa,30050,12,female_male,37.68049698793398,219,7
1996,egoa,30060,0,total_pre,42.03021166567722,316,6
1996,egoa,30060,1,male,23.30742130687904,139,6
1996,egoa,30060,2,female,30.377909788105573,177,6
1996,egoa,30060,4,total_post,36.947797003327,316,6
1996,egoa,30060,12,female_male,55.60332857589367,316,6
1996,egoa,30152,0,total_pre,38.568900111444336,152,19
1996,egoa,30152,1,male,16.4994339453711,75,16
1996,egoa,30152,2,female,21.26935807553802,77,11
1996,egoa,30152,4,total_post,36.952877126270515,152,19
1996,egoa,30152,12,female_male,37.94791507552543,152,19
1996,egoa,30420,0,total_pre,1.5944645366678556,10,3
1996,egoa,30420,1,male,1.0001244824714977,6,2
1996,egoa,30420,2,female,1.1318995602936106,4,2
1996,egoa,30420,4,total_post,1.5959850422306574,10,3
1996,egoa,30420,12,female_male,1.532066450293595,10,3
1996,goa,10110,0,total_pre,502.724489222698,691,61
1996,goa,10110,1,male,183.92597404517005,257,42
1996,goa,10110,2,female,271.096158390833,434,59
1996,goa,10110,4,total_post,129.87832974501578,691,61
1996,goa,10110,12,female_male,422.5889591285161,691,61
1996,goa,10130,0,total_pre,321.9728854529476,528,55
1996,goa,10130,1,male,136.80095581880863,243,41
1996,goa,10130,2,female,189.06912084976724,285,48
1996,goa,10130,4,total_post,93.81022444390871,528,55
1996,goa,10130,12,female_male,318.85143063781885,528,55
1996,goa,10180,0,total_pre,154.92803260110534,383,66
1996,goa,10180,1,male,74.29024910573293,170,49
1996,goa,10180,2,female,86.13508892880726,213,55
1996,goa,10180,4,total_post,68.7063600959732,383,66
1996,goa,10180,12,female_male,158.43045418481623,383,66
1996,goa,10200,0,total_pre,169.50903045276075,370,77
1996,goa,10200,1,male,77.46579745700141,158,43
1996,goa,10200,2,female,109.99558042482492,212,59
1996,goa,10200,4,total_post,45.652588300189585,370,77
1996,goa,10200,12,female_male,168.9332516170979,370,77
1996,goa,10261,0,total_pre,66.17565768366859,230,20
1996,goa,10261,1,male,22.960473053673756,94,16
1996,goa,10261,2,female,43.64832698285365,136,17
1996,goa,10261,4,total_post,26.993918600443415,230,20
1996,goa,10261,12,female_male,60.30092636519771,230,20
1996,goa,10262,0,total_pre,112.55709012437171,268,29
1996,goa,10262,1,male,46.51305714351607,87,19
1996,goa,10262,2,female,69.80264468094843,181,29
1996,goa,10262,4,total_post,46.414263050154624,268,29
1996,goa,10262,12,female_male,100.29860019618216,268,29
1996,goa,20510,0,total_pre,255.06306535477614,708,108
1996,goa,20510,1,male,110.99599920900671,336,89
1996,goa,20510,2,female,152.43105171803478,372,88
1996,goa,20510,4,total_post,62.72473348819182,708,108
1996,goa,20510,12,female_male,245.7838841811583,708,108
1996,goa,21720,0,total_pre,87.22627828968581,771,87
1996,goa,21720,1,male,49.16955573949343,386,68
1996,goa,21720,2,female,101.77372272478328,385,77
1996,goa,21720,4,total_post,36.33305193608214,771,87
1996,goa,21720,12,female_male,116.96609964700367,771,87
1996,goa,21740,0,total_pre,89.5597045388246,1020,71
1996,goa,21740,1,male,93.18151662599875,485,65
1996,goa,21740,2,female,123.87270178006038,532,65
1996,goa,21740,4,total_post,21.74616775175676,1020,71
1996,goa,21740,12,female_male,207.9482065930145,1017,71
1996,goa,30050,0,total_pre,207.3609897263713,701,44
1996,goa,30050,1,male,122.02312781997726,357,39
1996,goa,30050,2,female,132.748758507406,343,36
1996,goa,30050,4,total_post,49.973857645709174,701,44
1996,goa,30050,12,female_male,256.66024092500703,700,44
1996,goa,30060,0,total_pre,237.5746161346678,641,16
