year,species_code,sex,sex_desc,length,iss,nss,nhl
1990,10110,1,male,18,1.6390123298056107,1,1
1990,10110,1,male,20,1.6923851289909038,1,1
1990,10110,1,male,22,3.193483509808301,5,4
1990,10110,1,male,24,3.3257627141159762,8,6
1990,10110,1,male,26,3.8615468097650467,9,5
1990,10110,1,male,28,3.724980700836792,10,6
1990,10110,1,male,30,4.589595110339442,8,5
1990,10110,1,male,32,2.7556461921005617,10,7
1990,10110,1,male,34,3.7786787559647816,8,5
1990,10110,1,male,36,4.342679684255623,10,5
1990,10110,1,male,38,2.8665180298642903,7,4
1990,10110,1,male,40,5.608575413363235,11,7
1990,10110,1,male,42,3.607553725647919,8,6
1990,10110,1,male,44,3.1324248468933678,5,5
1990,10110,1,male,46,2.22539230596184,3,3
1990,10110,1,male,48,2.674586586261648,3,3
1990,10110,1,male,50,0.9994898529633092,1,1
1990,10110,1,male,52,1.0441034284619806,1,1
1990,10110,2,female,20,3.290083547167572,4,4
1990,10110,2,female,22,3.642002271793379,7,6
1990,10110,2,female,24,3.8888172896491273,8,7
1990,10110,2,female,26,3.6266544319554175,8,5
1990,10110,2,female,28,4.4183630985193085,10,6
1990,10110,2,female,30,3.8808380716591935,7,5
1990,10110,2,female,32,4.540669004733095,10,6
1990,10110,2,female,34,4.184318469799077,10,5
1990,10110,2,female,36,4.290025941034773,9,7
1990,10110,2,female,38,4.132069944380513,11,6
1990,10110,2,female,40,3.208845526456018,10,7
1990,10110,2,female,42,4.942640201219907,11,8
1990,10110,2,female,44,5.664712819742332,12,8
1990,10110,2,female,46,5.6118899031005,10,4
1990,10110,2,female,48,5.100817039569985,10,7
1990,10110,2,female,50,3.4225947352451827,9,7
1990,10110,2,female,52,4.2499786071970815,9,8
1990,10110,2,female,54,5.699581880456655,10,6
1990,10110,2,female,56,4.498110450631625,8,7
1990,10110,2,female,58,3.7169886297346726,8,7
1990,10110,2,female,60,3.5991742331458423,8,4
1990,10110,2,female,62,3.7244794407784685,5,4
1990,10110,2,female,64,2.2969924141863363,3,2
1990,10110,2,female,66,1.69128093950567,2,2
1990,10110,2,female,68,1.9202501478637697,3,3
1990,10110,2,female,70,2.5634848786801094,5,4
1990,10110,2,female,72,2.460135938242576,3,1
1990,10110,2,female,74,1.627189403210429,3,3
1990,10110,2,female,76,1.187688031225526,2,2
1990,10110,2,female,78,1.040171735496144,1,1
1990,10130,0,total,12,3.371952544333632,4,1
1990,10130,0,total,12,3.371952544333632,4,1
1990,10130,0,total,12,3.371952544333632,4,1
1990,10130,0,total,14,3.0076752366572093,5,1
1990,10130,0,total,14,3.0076752366572093,5,3
1990,10130,0,total,14,3.0076752366572093,5,1
1990,10130,0,total,16,2.406216727911264,3,1
1990,10130,0,total,16,2.406216727911264,3,2
1990,10130,0,total,18,4.39363233803651,9,3
1990,10130,0,total,18,4.39363233803651,9,3
1990,10130,0,total,20,4.15108412710414,13,6
1990,10130,0,total,20,4.15108412710414,13,4
1990,10130,0,total,22,4.637593716694813,14,5
1990,10130,0,total,22,4.637593716694813,14,5
1990,10130,0,total,24,6.531806774045297,18,6
1990,10130,0,total,24,6.531806774045297,18,4
1990,10130,0,total,26,4.713572179539501,19,5
1990,10130,0,total,26,4.713572179539501,19,4
1990,10130,0,total,28,5.7398710946158,13,4
1990,10130,0,total,28,5.7398710946158,13,4
1990,10130,0,total,30,6.074965853442795,17,4
1990,10130,0,total,30,6.074965853442795,17,5
1990,10130,0,total,32,8.54591194457867,23,5
1990,10130,0,total,32,8.54591194457867,23,6
1990,10130,0,total,34,10.681178167718713,25,6
1990,10130,0,total,34,10.681178167718713,25,7
1990,10130,0,total,36,9.092499138279111,18,6
1990,10130,0,total,36,9.092499138279111,18,5
1990,10130,0,total,38,8.021078436186423,18,4
1990,10130,0,total,38,8.021078436186423,18,5
1990,10130,0,total,40,4.896355600932123,13,3
1990,10130,0,total,40,4.896355600932123,13,4
1990,10130,0,total,42,4.974964082931967,11,1
1990,10130,0,total,42,4.974964082931967,11,5
1990,10130,0,total,44,3.1309716338519444,7,5
1990,10130,0,total,46,5.164308197915344,9,6
1990,10130,0,total,48,3.7824792895577715,6,1
1990,10130,0,total,48,3.7824792895577715,6,2
1990,10130,0,total,50,1.6734949089887938,2,2
1990,10130,1,male,12,1.8970507142565924,2,1
1990,10130,1,male,14,1.3375796178343948,1,1
1990,10130,1,male,16,1.7073777424008756,1,1
1990,10130,1,male,18,3.2192490339116975,3,3
1990,10130,1,male,20,3.9422642777911943,9,6
1990,10130,1,male,22,3.0413384503240697,6,5
1990,10130,1,male,24,5.093141587176143,11,6
1990,10130,1,male,26,3.8156795158627146,11,5
1990,10130,1,male,28,3.803072598264415,7,4
1990,10130,1,male,30,3.7087821938264587,7,4
1990,10130,1,male,32,5.187136818562983,12,5
1990,10130,1,male,34,5.070291761873701,12,6
1990,10130,1,male,36,5.413102058967231,11,6
1990,10130,1,male,38,3.135312459779543,7,4
1990,10130,1,male,40,2.432289381406876,5,3
1990,10130,1,male,42,0.997234746227374,1,1
1990,10130,1,male,48,1.046256121126184,1,1
1990,10130,2,female,12,1.4882622176288205,1,1
1990,10130,2,female,14,3.551153765559369,3,3
1990,10130,2,female,16,1.9090861929688911,2,2
1990,10130,2,female,18,3.5894516857166954,6,3
1990,10130,2,female,20,2.180653028756115,4,4
1990,10130,2,female,22,3.740531924038825,8,5
1990,10130,2,female,24,3.8339030884072662,7,4
1990,10130,2,female,26,3.1017187959746346,8,4
1990,10130,2,female,28,2.877567639193645,6,4
1990,10130,2,female,30,4.429077253918346,10,5
1990,10130,2,female,32,4.910228465011053,11,6
1990,10130,2,female,34,5.887934782314681,13,7
1990,10130,2,female,36,3.0963650549104877,7,5
1990,10130,2,female,38,5.396348689472873,11,5
1990,10130,2,female,40,3.824484036064895,8,4
1990,10130,2,female,42,4.457337098300994,10,5
1990,10130,2,female,44,2.975959793998323,7,5
1990,10130,2,female,46,5.501854884208782,9,6
1990,10130,2,female,48,3.0891241791748567,5,2
1990,10130,2,female,50,1.6013371699119687,2,2
1990,10180,0,total,28,2.4889716083264966,3,1
1990,10180,0,total,28,2.4889716083264966,3,1
1990,10180,0,total,30,2.492002277655436,5,2
1990,10180,0,total,30,2.492002277655436,5,2
1990,10180,0,total,32,3.3096835224898875,7,2
1990,10180,0,total,32,3.3096835224898875,7,3
1990,10180,0,total,34,6.091979669269716,14,4
1990,10180,0,total,34,6.091979669269716,14,5
1990,10180,0,total,36,6.3568844705045455,15,7
1990,10180,0,total,36,6.3568844705045455,15,4
1990,10180,0,total,38,11.541480846271979,23,8
1990,10180,0,total,38,11.541480846271979,23,7
1990,10180,0,total,40,9.645152535323266,25,8
1990,10180,0,total,40,9.645152535323266,25,8
1990,10180,0,total,42,8.276561905896466,20,6
1990,10180,0,total,42,8.276561905896466,20,6
1990,10180,0,total,44,9.014428544532134,19,7
1990,10180,0,total,44,9.014428544532134,19,8
1990,10180,0,total,46,5.587260660034187,13,3
1990,10180,0,total,46,5.587260660034187,13,7
1990,10180,0,total,48,7.429497363963765,17,3
1990,10180,0,total,48,7.429497363963765,17,10
1990,10180,0,total,50,6.318604026305887,14,1
1990,10180,0,total,50,6.318604026305887,14,10
1990,10180,0,total,52,6.778053140745105,13,1
1990,10180,0,total,52,6.778053140745105,13,10
1990,10180,0,total,54,3.0515687194888836,7,5
1990,10180,0,total,56,2.258562425359786,4,3
1990,10180,0,total,58,1.2642390939207309,1,1
1990,10180,0,total,64,1.0611345999084305,1,1
1990,10180,1,male,28,1.143768825560125,1,1
1990,10180,1,male,30,2.2614658429482666,3,2
1990,10180,1,male,32,3.287098694699453,4,2
1990,10180,1,male,34,3.7753524026838035,6,4
1990,10180,1,male,36,5.032127210623079,10,7
1990,10180,1,male,38,5.466596271142146,13,8
1990,10180,1,male,40,6.327838747630505,14,8
1990,10180,1,male,42,4.480743969107172,10,6
1990,10180,1,male,44,4.208356045871053,8,7
1990,10180,1,male,46,1.569973799681385,3,3
1990,10180,1,male,48,2.467169452715948,4,3
1990,10180,1,male,50,1.1786939044306568,1,1
1990,10180,1,male,52,1.036320067869055,1,1
1990,10180,2,female,28,2.2345536939094766,2,1
1990,10180,2,female,30,2.081890437372445,2,2
1990,10180,2,female,32,1.40153772127858,3,3
1990,10180,2,female,34,4.561479579079771,8,5
1990,10180,2,female,36,2.621441205025727,5,4
1990,10180,2,female,38,4.727926259189169,10,7
1990,10180,2,female,40,4.425839993566112,11,8
1990,10180,2,female,42,4.295094505560705,10,6
1990,10180,2,female,44,5.1486063824808905,11,8
1990,10180,2,female,46,4.8185105972961235,10,7
1990,10180,2,female,48,6.567058390583375,13,10
1990,10180,2,female,50,6.227286764728537,13,10
1990,10180,2,female,52,6.1875061070489945,12,10
1990,10180,2,female,54,3.1599227880706673,7,5
1990,10180,2,female,56,2.2013839714120547,4,3
1990,10180,2,female,58,1.2839544410950532,1,1
1990,10180,2,female,64,0.9724640367373305,1,1
1990,10200,0,total,18,1.1700581750011727,1,1
1990,10200,0,total,20,1.7366352783847079,6,2
1990,10200,0,total,20,1.7366352783847079,6,1
1990,10200,0,total,22,1.9012409341948895,8,2
1990,10200,0,total,22,1.9012409341948895,8,2
1990,10200,0,total,24,2.3416446257702512,9,3
1990,10200,0,total,24,2.3416446257702512,9,3
1990,10200,0,total,26,4.796464522804326,13,6
1990,10200,0,total,26,4.796464522804326,13,3
1990,10200,0,total,28,6.134612808504565,15,6
1990,10200,0,total,28,6.134612808504565,15,4
1990,10200,0,total,30,6.079592112045385,15,5
1990,10200,0,total,30,6.079592112045385,15,6
1990,10200,0,total,32,7.360979935663109,19,7
1990,10200,0,total,32,7.360979935663109,19,5
1990,10200,0,total,34,4.881598300409573,21,9
1990,10200,0,total,34,4.881598300409573,21,6
1990,10200,0,total,36,6.061228046400115,25,8
1990,10200,0,total,36,6.061228046400115,25,7
1990,10200,0,total,38,7.865642337486806,25,6
1990,10200,0,total,38,7.865642337486806,25,9
1990,10200,0,total,40,12.024424543586163,28,8
1990,10200,0,total,40,12.024424543586163,28,11
1990,10200,0,total,42,6.981530871383608,22,4
1990,10200,0,total,42,6.981530871383608,22,9
1990,10200,0,total,44,7.084187888715092,18,2
1990,10200,0,total,44,7.084187888715092,18,9
1990,10200,0,total,46,5.508237777617012,13,1
1990,10200,0,total,46,5.508237777617012,13,7
1990,10200,0,total,48,6.451320024266151,13,7
1990,10200,0,total,50,3.9886423472651464,9,1
1990,10200,0,total,50,3.9886423472651464,9,5
1990,10200,0,total,52,3.3411969026283423,6,5
1990,10200,0,total,54,2.0610165096994226,2,2
1990,10200,0,total,56,1.889275198807884,2,2
1990,10200,1,male,18,1.354957932025271,1,1
1990,10200,1,male,20,1.6843525564276545,5,2
1990,10200,1,male,22,1.7157937830909864,4,2
1990,10200,1,male,24,2.307568748545916,5,3
1990,10200,1,male,26,3.058903192144699,9,6
1990,10200,1,male,28,4.2465632036760175,9,6
1990,10200,1,male,30,3.705214105719359,7,5
1990,10200,1,male,32,5.171911949190556,11,7
1990,10200,1,male,34,3.620204218625266,12,9
1990,10200,1,male,36,4.424947980473786,14,8
1990,10200,1,male,38,4.343487675259396,11,6
1990,10200,1,male,40,6.395326153265836,14,8
1990,10200,1,male,42,3.6763365053382215,8,4
1990,10200,1,male,44,3.1055507248106298,2,2
1990,10200,1,male,46,1.1741585886463137,1,1
1990,10200,1,male,50,1.0804410689167916,1,1
1990,10200,2,female,20,1.4264624835113384,1,1
1990,10200,2,female,22,1.7038886176829395,4,2
1990,10200,2,female,24,1.5250095510288229,4,3
1990,10200,2,female,26,3.7448641868264145,4,3
1990,10200,2,female,28,4.15742387461245,6,4
1990,10200,2,female,30,3.874368307091142,8,6
1990,10200,2,female,32,4.2314910233757255,8,5
1990,10200,2,female,34,3.308060516401394,9,6
1990,10200,2,female,36,3.9239573969212764,11,7
1990,10200,2,female,38,5.414262069789562,14,9
1990,10200,2,female,40,6.801706311837818,14,11
1990,10200,2,female,42,5.331457649900251,14,9
1990,10200,2,female,44,6.856173469376808,16,9
1990,10200,2,female,46,5.256648784495284,12,7
1990,10200,2,female,48,6.199490830815449,13,7
1990,10200,2,female,50,3.9375601621348535,8,5
1990,10200,2,female,52,3.0294339918389483,6,5
1990,10200,2,female,54,2.0279880050006747,2,2
1990,10200,2,female,56,1.8016859072215945,2,2
1990,21720,0,total,18,1.9931662870159454,1,1
1990,21720,0,total,20,5.501030978651591,7,1
1990,21720,0,total,20,5.501030978651591,7,2
1990,21720,0,total,22,2.8592404725355403,1,1
1990,21720,0,total,24,4.182375277218264,7,3
1990,21720,0,total,24,4.182375277218264,7,1
1990,21720,0,total,26,3.1546397975596263,4,1
1990,21720,0,total,26,3.1546397975596263,4,1
1990,21720,0,total,28,3.0187618670864627,4,2
1990,21720,0,total,28,3.0187618670864627,4,1
1990,21720,0,total,30,1.8479016462122886,4,2
1990,21720,0,total,30,1.8479016462122886,4,1
1990,21720,0,total,32,3.1501295721528684,8,1
1990,21720,0,total,32,3.1501295721528684,8,1
1990,21720,0,total,34,2.6759114557253594,9,3
1990,21720,0,total,34,2.6759114557253594,9,1
1990,21720,0,total,36,2.9726781550695516,10,1
1990,21720,0,total,36,2.9726781550695516,10,2
1990,21720,0,total,38,3.036798378014955,14,2
1990,21720,0,total,38,3.036798378014955,14,4
1990,21720,0,total,40,4.530295028423457,15,5
1990,21720,0,total,40,4.530295028423457,15,4
1990,21720,0,total,42,2.471454674829512,15,5
1990,21720,0,total,42,2.471454674829512,15,4
1990,21720,0,total,44,2.6445411934353316,17,6
1990,21720,0,total,44,2.6445411934353316,17,7
1990,21720,0,total,46,3.499989867815795,16,5
1990,21720,0,total,46,3.499989867815795,16,5
1990,21720,0,total,48,5.636999442451955,23,8
1990,21720,0,total,48,5.636999442451955,23,8
1990,21720,0,total,50,7.168751733611358,26,7
1990,21720,0,total,50,7.168751733611358,26,10
1990,21720,0,total,52,4.551774952750885,21,7
1990,21720,0,total,52,4.551774952750885,21,9
1990,21720,0,total,54,5.359884682814674,22,9
1990,21720,0,total,54,5.359884682814674,22,8
1990,21720,0,total,56,5.269510298826073,19,7
1990,21720,0,total,56,5.269510298826073,19,5
1990,21720,0,total,58,9.444518745273992,26,9
1990,21720,0,total,58,9.444518745273992,26,11
1990,21720,0,total,60,6.1965675921069625,28,9
1990,21720,0,total,60,6.1965675921069625,28,10
1990,21720,0,total,62,8.462279084177132,23,6
1990,21720,0,total,62,8.462279084177132,23,10
1990,21720,0,total,64,6.869902007287496,22,7
1990,21720,0,total,64,6.869902007287496,22,8
1990,21720,0,total,66,6.892237742941689,21,8
1990,21720,0,total,66,6.892237742941689,21,6
1990,21720,0,total,68,5.5466521957639845,15,4
1990,21720,0,total,68,5.5466521957639845,15,8
1990,21720,0,total,70,3.854685845499209,15,4
1990,21720,0,total,70,3.854685845499209,15,7
1990,21720,0,total,72,5.702789953846877,11,7
1990,21720,0,total,72,5.702789953846877,11,4
1990,21720,0,total,74,3.799555581980335,9,1
1990,21720,0,total,74,3.799555581980335,9,7
1990,21720,0,total,76,2.0376719341029648,12,4
1990,21720,0,total,76,2.0376719341029648,12,7
1990,21720,0,total,78,4.520573680652616,8,1
1990,21720,0,total,78,4.520573680652616,8,6
1990,21720,0,total,80,2.4899278435372727,6,2
1990,21720,0,total,80,2.4899278435372727,6,4
1990,21720,0,total,82,1.8744996950714605,8,1
1990,21720,0,total,82,1.8744996950714605,8,5
1990,21720,0,total,84,2.4458677669190614,6,2
1990,21720,0,total,84,2.4458677669190614,6,4
1990,21720,0,total,86,2.250526177482423,6,2
1990,21720,0,total,86,2.250526177482423,6,4
1990,21720,0,total,88,2.3789915074191454,8,3
1990,21720,0,total,88,2.3789915074191454,8,3
1990,21720,0,total,90,2.771902764010035,7,1
1990,21720,0,total,90,2.771902764010035,7,5
1990,21720,0,total,92,1.833724753945997,4,1
1990,21720,0,total,94,1.5403301834475551,3,2
1990,21720,0,total,96,2.8041702530019967,4,2
1990,21720,0,total,98,0.9838448098613549,2,1
1990,21720,0,total,100,0.9542633394221339,1,1
1990,21720,0,total,102,2.591675591709033,4,2
1990,21720,0,total,106,0.9006945540188297,1,1
1990,21720,1,male,20,2.5721321421348784,2,1
1990,21720,1,male,24,3.7777048759186433,6,3
1990,21720,1,male,26,3.035687396476434,2,1
1990,21720,1,male,28,2.2567514561472293,3,2
1990,21720,1,male,30,1.8971174639572488,3,2
1990,21720,1,male,32,2.338545602283819,4,1
1990,21720,1,male,34,2.077306788803283,5,3
1990,21720,1,male,36,2.454523858771908,4,1
1990,21720,1,male,38,2.089920223183116,4,2
1990,21720,1,male,40,2.5510801020038514,6,5
1990,21720,1,male,42,2.0651694741158373,9,5
1990,21720,1,male,44,2.11073415945914,9,6
1990,21720,1,male,46,3.9700298685280497,10,5
1990,21720,1,male,48,3.340536904115521,11,8
1990,21720,1,male,50,4.648128544610891,12,7
1990,21720,1,male,52,3.4054921809383325,10,7
1990,21720,1,male,54,3.0657483729281245,11,9
1990,21720,1,male,56,4.423758967613344,11,7
1990,21720,1,male,58,5.872399540530127,14,9
1990,21720,1,male,60,3.272388459053532,14,9
1990,21720,1,male,62,5.122931343379178,9,6
1990,21720,1,male,64,4.4431253432132385,11,7
1990,21720,1,male,66,5.787254438884209,10,8
1990,21720,1,male,68,3.6101466762559196,6,4
1990,21720,1,male,70,3.854344058375609,6,4
1990,21720,1,male,72,4.221258021739316,7,7
1990,21720,1,male,74,1.0951504177297933,1,1
1990,21720,1,male,76,2.07656776139253,4,4
1990,21720,1,male,78,2.0411962837855824,2,1
1990,21720,1,male,80,2.554560877255058,2,2
1990,21720,1,male,82,1.0302486754598197,2,1
1990,21720,1,male,84,2.6806575620776565,2,2
1990,21720,1,male,86,0.9645741786622921,2,2
1990,21720,1,male,88,2.309916413582176,5,3
1990,21720,1,male,90,0.9702870868549139,1,1
1990,21720,2,female,18,2.181818181818182,1,1
1990,21720,2,female,20,3.4902654955088703,5,2
1990,21720,2,female,22,1.673003802281369,1,1
1990,21720,2,female,24,2.0572720422004522,1,1
1990,21720,2,female,26,2.2922636103151866,2,1
1990,21720,2,female,28,1.7460160348411362,1,1
1990,21720,2,female,30,1.5790676652597218,1,1
1990,21720,2,female,32,2.084428835971785,4,1
1990,21720,2,female,34,2.3901691250500683,4,1
1990,21720,2,female,36,2.2174763529946153,6,2
1990,21720,2,female,38,2.7535710338341812,10,4
1990,21720,2,female,40,3.7118144034597416,9,4
1990,21720,2,female,42,1.822866433945155,6,4
1990,21720,2,female,44,2.062484075627889,8,7
1990,21720,2,female,46,1.9278240102225126,6,5
1990,21720,2,female,48,4.2809290530009,12,8
1990,21720,2,female,50,4.244157633969516,14,10
1990,21720,2,female,52,3.1551891031736714,11,9
1990,21720,2,female,54,4.579005487432182,11,8
1990,21720,2,female,56,3.2478149811295967,8,5
1990,21720,2,female,58,4.299157912548647,12,11
1990,21720,2,female,60,4.830295415916188,14,10
1990,21720,2,female,62,5.351677734001968,14,10
1990,21720,2,female,64,5.167150509852139,11,8
1990,21720,2,female,66,3.6048873830463304,11,6
1990,21720,2,female,68,4.089314228349635,9,8
1990,21720,2,female,70,2.1677312813361205,9,7
1990,21720,2,female,72,2.690380310874257,4,4
1990,21720,2,female,74,3.3764449295274677,8,7
1990,21720,2,female,76,1.5958520215319383,8,7
1990,21720,2,female,78,3.1885784406164297,6,6
1990,21720,2,female,80,1.6530960074640269,4,4
1990,21720,2,female,82,2.2744046868967187,6,5
1990,21720,2,female,84,1.698856143932753,4,4
1990,21720,2,female,86,2.2743237566100447,4,4
1990,21720,2,female,88,1.7363380003269275,3,3
1990,21720,2,female,90,2.098720421462202,6,5
1990,21720,2,female,92,1.8351153916875047,4,1
1990,21720,2,female,94,1.7448696103473427,3,2
1990,21720,2,female,96,2.943350936401456,4,2
1990,21720,2,female,98,0.9778454093872424,2,1
1990,21720,2,female,100,0.9705516571062228,1,1
1990,21720,2,female,102,2.3707404845982536,4,2
1990,21720,2,female,106,0.8515303839811481,1,1
1990,21740,0,total,8,1.021355617455896,1,1
1990,21740,0,total,14,3.315353242994343,3,2
1990,21740,0,total,16,7.413065458351215,9,2
1990,21740,0,total,16,7.413065458351215,9,3
1990,21740,0,total,18,12.581653949702734,18,3
1990,21740,0,total,18,12.581653949702734,18,3
1990,21740,0,total,18,12.581653949702734,18,1
1990,21740,0,total,20,6.93292690395209,16,4
1990,21740,0,total,20,6.93292690395209,16,4
1990,21740,0,total,22,2.993131416794139,20,6
1990,21740,0,total,22,2.993131416794139,20,6
1990,21740,0,total,24,9.709758665569568,34,8
1990,21740,0,total,24,9.709758665569568,34,7
1990,21740,0,total,26,10.279051088644138,39,7
1990,21740,0,total,26,10.279051088644138,39,8
1990,21740,0,total,28,12.056655419325027,30,8
1990,21740,0,total,28,12.056655419325027,30,6
1990,21740,0,total,30,8.306712622758136,25,7
1990,21740,0,total,30,8.306712622758136,25,6
1990,21740,0,total,32,3.7635957596450873,22,7
1990,21740,0,total,32,3.7635957596450873,22,8
1990,21740,0,total,34,5.6113580707279755,22,6
1990,21740,0,total,34,5.6113580707279755,22,5
1990,21740,0,total,36,4.739189818931163,21,6
1990,21740,0,total,36,4.739189818931163,21,5
1990,21740,0,total,38,7.868665933328709,29,9
1990,21740,0,total,38,7.868665933328709,29,9
1990,21740,0,total,40,12.806211410345623,47,16
1990,21740,0,total,40,12.806211410345623,47,9
1990,21740,0,total,42,18.56156695968902,59,17
1990,21740,0,total,42,18.56156695968902,59,14
1990,21740,0,total,44,19.18124998614673,69,17
1990,21740,0,total,44,19.18124998614673,69,16
1990,21740,0,total,46,22.547382290234992,77,15
1990,21740,0,total,46,22.547382290234992,77,15
1990,21740,0,total,48,26.220748570454177,77,17
1990,21740,0,total,48,26.220748570454177,77,14
1990,21740,0,total,50,20.22876836690718,79,14
1990,21740,0,total,50,20.22876836690718,79,17
1990,21740,0,total,52,20.110882925191184,79,14
1990,21740,0,total,52,20.110882925191184,79,16
1990,21740,0,total,54,17.465199519394286,72,14
1990,21740,0,total,54,17.465199519394286,72,14
1990,21740,0,total,56,29.237909552177495,69,18
1990,21740,0,total,56,29.237909552177495,69,14
1990,21740,0,total,58,15.66203184440644,44,12
1990,21740,0,total,58,15.66203184440644,44,14
1990,21740,0,total,60,11.925316276487301,34,3
1990,21740,0,total,60,11.925316276487301,34,11
1990,21740,0,total,62,7.883523414800686,26,7
1990,21740,0,total,62,7.883523414800686,26,9
1990,21740,0,total,64,8.077652062998437,22,2
1990,21740,0,total,64,8.077652062998437,22,12
1990,21740,0,total,66,3.592777757970615,8,7
1990,21740,0,total,68,4.477204718449692,10,9
1990,21740,0,total,72,1.9087275633990402,2,2
1990,21740,0,total,74,0.9906641858205248,1,1
1990,21740,0,total,78,1.110965155934021,1,1
1990,21740,1,male,14,4.030838130707313,3,2
1990,21740,1,male,16,4.7623554319719705,6,2
1990,21740,1,male,18,5.666343515862487,9,3
1990,21740,1,male,20,5.620895705282679,8,4
1990,21740,1,male,22,2.5405037130050925,9,6
1990,21740,1,male,24,7.941020928536252,18,8
1990,21740,1,male,26,7.588051225010957,18,7
1990,21740,1,male,28,6.3952914086718,15,8
1990,21740,1,male,30,5.975008689927199,13,7
1990,21740,1,male,32,2.7785934193826822,10,7
1990,21740,1,male,34,4.736631970957702,12,6
1990,21740,1,male,36,3.406109158680128,11,6
1990,21740,1,male,38,5.453237607059927,16,9
1990,21740,1,male,40,7.845531090575062,27,16
1990,21740,1,male,42,9.843337884337496,32,17
1990,21740,1,male,44,11.346283290824,34,17
1990,21740,1,male,46,12.77213381147698,41,15
1990,21740,1,male,48,14.481827229535908,38,17
1990,21740,1,male,50,9.507561259788126,37,14
1990,21740,1,male,52,13.175829418470226,40,14
1990,21740,1,male,54,10.774472917363001,33,14
1990,21740,1,male,56,14.486519165990186,34,18
1990,21740,1,male,58,7.579605798283747,17,12
1990,21740,1,male,60,3.5143284855298615,8,3
1990,21740,1,male,62,3.8512451300156454,9,7
1990,21740,1,male,64,3.9864179402239452,5,2
1990,21740,2,female,16,2.6687303979471304,3,3
1990,21740,2,female,18,7.015763408612154,8,3
1990,21740,2,female,20,2.9443235526001676,8,4
1990,21740,2,female,22,2.479311387555109,11,6
1990,21740,2,female,24,6.945203301697894,16,7
1990,21740,2,female,26,8.506709568158355,21,8
1990,21740,2,female,28,6.949464751361611,15,6
1990,21740,2,female,30,3.5828754788381856,12,6
1990,21740,2,female,32,3.0508309315317246,12,8
1990,21740,2,female,34,3.1814088017476845,10,5
1990,21740,2,female,36,4.035335277846153,10,5
1990,21740,2,female,38,3.960619472908162,13,9
1990,21740,2,female,40,5.36037053997687,20,9
1990,21740,2,female,42,8.82282528257105,27,14
1990,21740,2,female,44,11.568779791777311,35,16
1990,21740,2,female,46,12.316880272863358,36,15
1990,21740,2,female,48,12.44639972028025,39,14
1990,21740,2,female,50,13.507366058507532,42,17
1990,21740,2,female,52,10.903160130687782,39,16
1990,21740,2,female,54,11.549531188456436,39,14
1990,21740,2,female,56,15.53254286389518,35,14
1990,21740,2,female,58,10.0737171300863,27,14
1990,21740,2,female,60,9.556799734822649,26,11
1990,21740,2,female,62,6.70421985162743,17,9
1990,21740,2,female,64,7.740860333065744,17,12
1990,21740,2,female,66,3.389482392161918,8,7
1990,21740,2,female,68,4.369279067242472,10,9
1990,21740,2,female,72,1.9118100219315053,2,2
