year,species_code,sex,sex_desc,length,iss,nss,nhl
1990,10200,0,total,45,12.03547997820185,46,13
1990,10200,0,total,50,8.559857691648128,29,1
1990,10200,0,total,50,8.559857691648128,29,10
1990,10200,0,total,55,4.38896990865452,10,7
1990,10200,1,male,20,1.7233062730049664,6,2
1990,10200,1,male,25,3.0562102778692224,13,5
1990,10200,1,male,30,8.912978269715062,21,10
1990,10200,1,male,35,5.991229224552192,30,13
1990,10200,1,male,40,9.60673706547813,32,9
1990,10200,1,male,45,4.207686355797151,11,5
1990,10200,1,male,50,1.0523084214267848,1,1
1990,10200,2,female,20,1.3273732503300866,1,1
1990,10200,2,female,25,2.8802473922987484,9,3
1990,10200,2,female,30,6.091130643051694,17,9
1990,10200,2,female,35,6.1467692120228365,23,9
1990,10200,2,female,40,11.53266559258921,33,15
1990,10200,2,female,45,12.346127734114582,35,13
1990,10200,2,female,50,8.294835849413344,28,10
1990,10200,2,female,55,4.859153403645425,10,7
1990,21720,0,total,20,6.04506109327833,8,1
1990,21720,0,total,20,6.04506109327833,8,2
1990,21720,0,total,25,5.649007688515065,11,3
1990,21720,0,total,25,5.649007688515065,11,2
1990,21720,0,total,30,2.6309484019869043,9,3
1990,21720,0,total,30,2.6309484019869043,9,2
1990,21720,0,total,35,3.1904330639350578,22,3
1990,21720,0,total,35,3.1904330639350578,22,2
1990,21720,0,total,40,8.844375894403534,34,6
1990,21720,0,total,40,8.844375894403534,34,5
1990,21720,0,total,45,3.455937348012903,39,8
1990,21720,0,total,45,3.455937348012903,39,9
1990,21720,0,total,50,11.394182985296965,58,10
1990,21720,0,total,50,11.394182985296965,58,12
1990,21720,0,total,55,6.6663896530983315,51,12
1990,21720,0,total,55,6.6663896530983315,51,11
1990,21720,0,total,60,14.059237738828248,65,12
1990,21720,0,total,60,14.059237738828248,65,14
1990,21720,0,total,65,13.814954408463976,57,11
1990,21720,0,total,65,13.814954408463976,57,13
1990,21720,0,total,70,8.46241050826972,39,9
1990,21720,0,total,70,8.46241050826972,39,12
1990,21720,0,total,75,5.4327391433928565,27,7
1990,21720,0,total,75,5.4327391433928565,27,11
1990,21720,0,total,80,6.042657418663105,19,3
1990,21720,0,total,80,6.042657418663105,19,9
1990,21720,0,total,85,2.5714650635342178,18,2
1990,21720,0,total,85,2.5714650635342178,18,9
1990,21720,0,total,90,3.217819261604906,17,3
1990,21720,0,total,90,3.217819261604906,17,6
1990,21720,0,total,95,2.379660863409969,9,3
1990,21720,0,total,100,2.5487300333939817,5,2
1990,21720,0,total,105,3.0921674123071483,5,2
1990,21720,1,male,20,3.022925487394935,2,1
1990,21720,1,male,25,5.121665871697589,8,3
1990,21720,1,male,30,2.93808650611401,6,3
1990,21720,1,male,35,2.690874458148316,11,3
1990,21720,1,male,40,4.349411752480028,12,6
1990,21720,1,male,45,3.327327310084477,23,8
1990,21720,1,male,50,7.4617481522587035,28,10
1990,21720,1,male,55,4.720052435122576,26,12
1990,21720,1,male,60,10.612232688427746,34,12
1990,21720,1,male,65,9.813910594996491,26,11
1990,21720,1,male,70,7.020080603629531,16,9
1990,21720,1,male,75,4.699056433766784,10,7
1990,21720,1,male,80,3.566267082228828,6,3
1990,21720,1,male,85,1.5977970780272504,6,2
1990,21720,1,male,90,2.5165823815492643,6,3
1990,21720,2,female,20,5.905238459633625,6,2
1990,21720,2,female,25,2.363329496223267,3,2
1990,21720,2,female,30,2.483479221343145,3,2
1990,21720,2,female,35,3.0716995392392255,11,2
1990,21720,2,female,40,6.782477192761888,22,5
1990,21720,2,female,45,2.4807981857800008,16,9
1990,21720,2,female,50,8.557888122693647,30,12
1990,21720,2,female,55,6.130001346619638,25,11
1990,21720,2,female,60,8.448296401417467,31,14
1990,21720,2,female,65,8.18701754692319,31,13
1990,21720,2,female,70,4.946074346299053,23,12
1990,21720,2,female,75,3.097502887912843,17,11
1990,21720,2,female,80,5.512877773249146,13,9
1990,21720,2,female,85,2.8293882935495285,12,9
1990,21720,2,female,90,2.699596235269583,11,6
1990,21720,2,female,95,2.4091947363194595,9,3
1990,21720,2,female,100,2.5958616785857522,5,2
1990,21720,2,female,105,3.366071887566982,5,2
1990,21740,0,total,10,1.1645493042952209,1,1
1990,21740,0,total,15,3.7473162594769684,6,2
1990,21740,0,total,15,3.7473162594769684,6,1
1990,21740,0,total,20,12.104526599475815,40,6
1990,21740,0,total,20,12.104526599475815,40,8
1990,21740,0,total,20,12.104526599475815,40,1
1990,21740,0,total,25,14.073032464301065,73,13
1990,21740,0,total,25,14.073032464301065,73,11
1990,21740,0,total,30,18.030514668487356,75,12
1990,21740,0,total,30,18.030514668487356,75,12
1990,21740,0,total,35,7.005696974507379,54,10
1990,21740,0,total,35,7.005696974507379,54,11
1990,21740,0,total,40,21.755930577063204,87,18
1990,21740,0,total,40,21.755930577063204,87,14
1990,21740,0,total,45,42.4661233829436,167,22
1990,21740,0,total,45,42.4661233829436,167,22
1990,21740,0,total,50,42.37620795501796,194,17
1990,21740,0,total,50,42.37620795501796,194,17
1990,21740,0,total,55,36.21754815293211,190,17
1990,21740,0,total,55,36.21754815293211,190,16
1990,21740,0,total,60,23.76637239193169,108,15
1990,21740,0,total,60,23.76637239193169,108,17
1990,21740,0,total,65,12.623193917979778,54,9
1990,21740,0,total,65,12.623193917979778,54,19
1990,21740,0,total,70,5.4019458228892265,12,10
1990,21740,0,total,75,2.537221555781232,3,3
1990,21740,0,total,80,1.007311306123813,1,1
1990,21740,1,male,15,5.481927087482881,5,2
1990,21740,1,male,20,16.3617898776698,21,6
1990,21740,1,male,25,9.65832620569821,36,13
1990,21740,1,male,30,15.065724241191282,37,12
1990,21740,1,male,35,5.3275032525399615,27,10
1990,21740,1,male,40,15.661641389404727,49,18
1990,21740,1,male,45,26.152448968037692,88,22
1990,21740,1,male,50,26.21789432640532,94,17
1990,21740,1,male,55,24.793552207359784,92,17
1990,21740,1,male,60,12.691568370940933,40,15
1990,21740,1,male,65,5.9665850826855875,14,9
1990,21740,2,female,15,4.000000000000001,1,1
1990,21740,2,female,20,3.5304221196559316,18,8
1990,21740,2,female,25,8.090977734112363,37,11
1990,21740,2,female,30,15.08514482927739,38,12
1990,21740,2,female,35,5.724256676728582,27,11
1990,21740,2,female,40,11.28785897052989,38,14
1990,21740,2,female,45,28.73904545211786,79,22
1990,21740,2,female,50,27.096370284422058,100,17
1990,21740,2,female,55,25.922448471835143,98,16
1990,21740,2,female,60,17.98590650091757,68,17
1990,21740,2,female,65,12.72763901408708,40,19
1990,21740,2,female,70,5.737765569153808,12,10
1990,21740,2,female,75,2.743461187640748,3,3
1990,21740,2,female,80,1.0733422845561391,1,1
1990,30050,0,total,15,3.9690039715526866,7,2
1990,30050,0,total,15,3.9690039715526866,7,4
1990,30050,0,total,20,5.4951026662437235,13,5
1990,30050,0,total,20,5.4951026662437235,13,6
1990,30050,0,total,20,5.4951026662437235,13,1
1990,30050,0,total,25,8.198630139060857,25,6
1990,30050,0,total,25,8.198630139060857,25,5
1990,30050,0,total,30,8.899977107794948,20,7
1990,30050,0,total,30,8.899977107794948,20,7
1990,30050,0,total,35,15.939451985391182,28,8
1990,30050,0,total,35,15.939451985391182,28,11
1990,30050,0,total,40,10.745270073222702,23,5
1990,30050,0,total,40,10.745270073222702,23,7
1990,30050,0,total,45,14.92572138361786,33,4
1990,30050,0,total,45,14.92572138361786,33,6
1990,30050,0,total,50,11.959982962956746,33,6
1990,30050,0,total,50,11.959982962956746,33,5
1990,30050,0,total,55,3.4967170962959457,8,3
1990,30050,0,total,55,3.4967170962959457,8,2
1990,30050,0,total,60,1.4783668756757233,2,2
1990,30050,0,total,70,1.1836841032262888,1,1
1990,30050,0,total,75,1.0510621129045408,1,1
1990,30050,1,male,15,3.910082502736747,3,2
1990,30050,1,male,20,3.9713130026380243,5,5
1990,30050,1,male,25,4.733161422489436,11,6
1990,30050,1,male,30,4.755246386817855,11,7
1990,30050,1,male,35,5.656002198145632,12,8
1990,30050,1,male,40,5.163401381134841,10,5
1990,30050,1,male,45,7.965617023128764,16,4
1990,30050,1,male,50,7.401909274041383,18,6
1990,30050,1,male,55,1.7495463448253001,3,3
1990,30050,1,male,70,1.1538074642594394,1,1
1990,30050,1,male,75,1.0378973057497582,1,1
1990,30050,2,female,15,2.81911558679352,4,4
1990,30050,2,female,20,3.4378309723733627,7,6
1990,30050,2,female,25,5.910616534451707,14,5
1990,30050,2,female,30,5.090193180408965,9,7
1990,30050,2,female,35,9.41476912498241,16,11
1990,30050,2,female,40,6.605284426617818,13,7
1990,30050,2,female,45,8.29612154212211,17,6
1990,30050,2,female,50,5.473296040211109,15,5
1990,30050,2,female,55,2.901302214672515,5,2
1990,30050,2,female,60,1.4884700496021968,2,2
1990,30060,0,total,15,4.928089596861166,20,6
1990,30060,0,total,15,4.928089596861166,20,5
1990,30060,0,total,15,4.928089596861166,20,1
1990,30060,0,total,20,9.227947090014062,87,14
1990,30060,0,total,20,9.227947090014062,87,10
1990,30060,0,total,20,9.227947090014062,87,1
1990,30060,0,total,25,15.659379943518013,233,32
1990,30060,0,total,25,15.659379943518013,233,29
1990,30060,0,total,30,86.81844723129247,359,37
1990,30060,0,total,30,86.81844723129247,359,37
1990,30060,0,total,35,115.61236037965318,463,41
1990,30060,0,total,35,115.61236037965318,463,39
1990,30060,0,total,40,45.04674588094287,421,39
1990,30060,0,total,40,45.04674588094287,421,34
1990,30060,0,total,45,48.45687779594105,165,17
1990,30060,0,total,45,48.45687779594105,165,29
1990,30060,0,total,50,2.978667780657517,6,3
1990,30060,1,male,15,4.5322606336412115,9,6
1990,30060,1,male,20,8.749361493001958,49,14
1990,30060,1,male,25,18.21663127122621,119,32
1990,30060,1,male,30,61.919600793209604,177,37
1990,30060,1,male,35,86.0805949299579,248,41
1990,30060,1,male,40,33.76243962093365,222,39
1990,30060,1,male,45,21.241096116652873,44,17
1990,30060,2,female,15,3.3207146171261837,10,5
1990,30060,2,female,20,7.297749270491717,37,10
1990,30060,2,female,25,11.108991846421397,114,29
1990,30060,2,female,30,63.165628723266195,182,37
1990,30060,2,female,35,79.33543355475695,215,39
1990,30060,2,female,40,42.93951463403236,199,34
1990,30060,2,female,45,44.33798895908217,121,29
1990,30060,2,female,50,2.8862143400359606,6,3
1990,30420,0,total,15,1.1540821840852677,1,1
1990,30420,0,total,20,4.1081520286686874,11,4
1990,30420,0,total,20,4.1081520286686874,11,1
1990,30420,0,total,25,10.623897047920988,35,6
1990,30420,0,total,25,10.623897047920988,35,5
1990,30420,0,total,30,19.07048251358651,62,9
1990,30420,0,total,30,19.07048251358651,62,8
1990,30420,0,total,35,39.57614256224449,102,11
1990,30420,0,total,35,39.57614256224449,102,10
1990,30420,0,total,35,39.57614256224449,102,1
1990,30420,0,total,40,33.307564614569884,95,4
1990,30420,0,total,40,33.307564614569884,95,8
1990,30420,0,total,45,9.64431532963417,25,1
1990,30420,0,total,45,9.64431532963417,25,5
1990,30420,1,male,15,1.1916568150064897,1,1
1990,30420,1,male,20,3.826292519355608,9,4
1990,30420,1,male,25,5.919438328651801,16,6
1990,30420,1,male,30,10.90588734490285,30,9
1990,30420,1,male,35,25.287597543933227,53,11
1990,30420,1,male,40,17.83902826526788,37,4
1990,30420,1,male,45,2.90003896141363,4,1
1990,30420,2,female,25,6.686441293592771,19,5
1990,30420,2,female,30,12.63043385054806,32,8
1990,30420,2,female,35,22.249342362696243,48,10
1990,30420,2,female,40,22.728808218783275,58,8
1990,30420,2,female,45,9.43875162139801,21,5
1993,10110,0,total,15,4.9390745521266535,20,6
1993,10110,0,total,15,4.9390745521266535,20,5
1993,10110,0,total,20,14.910108273560436,69,18
1993,10110,0,total,20,14.910108273560436,69,16
1993,10110,0,total,25,24.105291578975905,98,19
1993,10110,0,total,25,24.105291578975905,98,19
1993,10110,0,total,30,18.367252891812896,99,18
1993,10110,0,total,30,18.367252891812896,99,19
1993,10110,0,total,35,31.160163935921524,114,22
1993,10110,0,total,35,31.160163935921524,114,21
1993,10110,0,total,40,34.75572071606784,121,17
1993,10110,0,total,40,34.75572071606784,121,18
1993,10110,0,total,45,34.816462658028435,118,22
1993,10110,0,total,45,34.816462658028435,118,21
1993,10110,0,total,50,34.23492885081373,110,25
1993,10110,0,total,50,34.23492885081373,110,21
1993,10110,0,total,55,10.584587501414234,68,4
1993,10110,0,total,55,10.584587501414234,68,20
1993,10110,0,total,60,20.31246047833385,55,2
1993,10110,0,total,60,20.31246047833385,55,26
1993,10110,0,total,65,21.89277424004589,47,1
1993,10110,0,total,65,21.89277424004589,47,25
1993,10110,0,total,70,21.514878064696486,43,22
1993,10110,0,total,75,7.551772737613032,33,19
1993,10110,0,total,80,12.219000637090167,26,19
1993,10110,0,total,85,1.634629584269235,2,2
1993,10110,1,male,15,3.9568518393759375,12,6
1993,10110,1,male,20,9.692745644520823,37,18
1993,10110,1,male,25,15.229927481337702,55,19
1993,10110,1,male,30,13.457741516056677,48,18
1993,10110,1,male,35,20.16667506754172,54,22
1993,10110,1,male,40,20.26084047320036,63,17
1993,10110,1,male,45,17.957624369791368,61,22
1993,10110,1,male,50,25.78270551054706,51,25
1993,10110,1,male,55,2.093257167623155,5,4
1993,10110,1,male,60,2.1228433700021268,2,2
1993,10110,1,male,65,1.0329890289714565,1,1
1993,10110,2,female,15,3.911249635773806,8,5
1993,10110,2,female,20,10.02746465329332,32,16
1993,10110,2,female,25,13.273719972913932,43,19
1993,10110,2,female,30,12.306364793842842,51,19
1993,10110,2,female,35,20.073043610383138,60,21
1993,10110,2,female,40,23.002027293283795,58,18
1993,10110,2,female,45,23.83059219022655,57,21
1993,10110,2,female,50,18.603452399343748,59,21
1993,10110,2,female,55,10.879064557470599,63,20
1993,10110,2,female,60,19.43577887592243,53,26
1993,10110,2,female,65,21.118728232935737,46,25
1993,10110,2,female,70,20.73110145776478,43,22
1993,10110,2,female,75,7.765615800408034,33,19
1993,10110,2,female,80,12.50195935519089,26,19
1993,10110,2,female,85,1.6369166652328226,2,2
1993,10130,0,total,10,3.9442028055222766,9,3
1993,10130,0,total,10,3.9442028055222766,9,1
1993,10130,0,total,10,3.9442028055222766,9,1
1993,10130,0,total,15,4.252373479098335,22,5
1993,10130,0,total,15,4.252373479098335,22,6
1993,10130,0,total,20,10.133314280868284,34,7
1993,10130,0,total,20,10.133314280868284,34,12
1993,10130,0,total,25,12.498666993400265,42,8
1993,10130,0,total,25,12.498666993400265,42,11
1993,10130,0,total,30,22.370876482702524,53,11
1993,10130,0,total,30,22.370876482702524,53,10
1993,10130,0,total,35,28.9562471651615,55,11
1993,10130,0,total,35,28.9562471651615,55,9
1993,10130,0,total,40,17.234244674832677,39,10
1993,10130,0,total,40,17.234244674832677,39,14
1993,10130,0,total,45,16.025869068952233,33,6
1993,10130,0,total,45,16.025869068952233,33,13
1993,10130,0,total,50,7.565171641117939,15,1
1993,10130,0,total,50,7.565171641117939,15,7
1993,10130,0,total,55,1.0244170167172324,1,1
1993,10130,1,male,10,4.052930244081724,7,3
1993,10130,1,male,15,4.056322266514577,12,5
1993,10130,1,male,20,5.586860616895632,15,7
1993,10130,1,male,25,7.275479160833521,22,8
1993,10130,1,male,30,13.380305306835217,28,11
1993,10130,1,male,35,13.985067295471422,26,11
1993,10130,1,male,40,7.411152651719024,14,10
1993,10130,1,male,45,3.2227691914020733,7,6
1993,10130,1,male,50,1.1131130109098697,1,1
1993,10130,2,female,10,1.3306930693069308,1,1
1993,10130,2,female,15,4.072180792410613,10,6
1993,10130,2,female,20,6.135523167300669,19,12
1993,10130,2,female,25,7.981340806073662,20,11
1993,10130,2,female,30,12.116101860048959,25,10
1993,10130,2,female,35,16.45172502284811,29,9
1993,10130,2,female,40,12.340191947386764,25,14
1993,10130,2,female,45,12.822829989326669,26,13
1993,10130,2,female,50,6.617387232805004,14,7
1993,10130,2,female,55,1.0807114743210435,1,1
1993,10180,0,total,25,5.27457762866735,6,1
1993,10180,0,total,25,5.27457762866735,6,1
1993,10180,0,total,30,2.6067291605118625,6,1
1993,10180,0,total,30,2.6067291605118625,6,3
1993,10180,0,total,35,7.868011535450108,19,8
1993,10180,0,total,35,7.868011535450108,19,7
1993,10180,0,total,40,22.793958336334573,48,9
1993,10180,0,total,40,22.793958336334573,48,8
1993,10180,0,total,45,36.48279464818435,68,12
1993,10180,0,total,45,36.48279464818435,68,15
1993,10180,0,total,50,30.560462163608612,52,12
1993,10180,0,total,50,30.560462163608612,52,16
1993,10180,0,total,55,14.127671668954846,30,3
1993,10180,0,total,55,14.127671668954846,30,14
1993,10180,0,total,60,10.841427126610876,19,13
1993,10180,0,total,65,2.43586565489504,4,4
