year,species_code,sex,sex_desc,iss,nss,nhl
1990,10110,0,total_pre,101.78450266166845,325,14
1990,10110,1,male,51.706380638935634,109,13
1990,10110,2,female,83.81028089537237,216,14
1990,10110,4,total_post,110.3191429489684,325,14
1990,10110,12,female_male,126.43811443983306,325,14
1990,10130,0,total_pre,159.72095216872634,247,22
1990,10130,1,male,58.68701608352841,107,17
1990,10130,2,female,127.59275855261127,138,18
1990,10130,4,total_post,133.75258830342085,247,22
1990,10130,12,female_male,152.34794651186348,245,22
1990,10180,0,total_pre,71.97771572103461,201,18
1990,10180,1,male,17.73989820491096,78,16
1990,10180,2,female,28.3293224379118,123,18
1990,10180,4,total_post,70.42694853890481,201,18
1990,10180,12,female_male,91.07800272343115,201,18
1990,10200,0,total_pre,58.04273070282781,270,27
1990,10200,1,male,26.969308277824688,114,20
1990,10200,2,female,35.86686127642667,156,26
1990,10200,4,total_post,52.35072554836145,270,27
1990,10200,12,female_male,65.34667646738839,270,27
1990,21720,0,total_pre,91.26995299391665,493,29
1990,21720,1,male,52.65896254372423,220,26
1990,21720,2,female,59.03597236910839,273,28
1990,21720,4,total_post,81.14203663715885,493,29
1990,21720,12,female_male,126.4816173354781,493,29
1990,21740,0,total_pre,53.35976107515652,1065,38
1990,21740,1,male,35.60837715187766,503,35
1990,21740,2,female,45.45095406361096,560,35
1990,21740,4,total_post,48.44307475601137,1065,38
1990,21740,12,female_male,116.884244297925,1063,38
1990,30050,0,total_pre,385.9378193492493,194,27
1990,30050,1,male,245.53774884978358,91,23
1990,30050,2,female,232.64539564618835,102,21
1990,30050,4,total_post,319.5601356355308,194,27
1990,30050,12,female_male,94.77942124255091,193,26
1990,30060,0,total_pre,47.233767316817435,1754,54
1990,30060,1,male,55.60055345698721,868,51
1990,30060,2,female,30.90202187707684,884,51
1990,30060,4,total_post,47.05049981748306,1754,54
1990,30060,12,female_male,120.27418987754376,1752,54
1990,30420,0,total_pre,164.48681886473994,331,12
1990,30420,1,male,126.75379893836264,150,11
1990,30420,2,female,222.2909737653611,178,11
1990,30420,4,total_post,182.56320020743436,331,12
1990,30420,12,female_male,157.6765898293946,328,11
1993,10110,0,total_pre,407.0251728175691,1023,72
1993,10110,1,male,197.38551602806103,389,45
1993,10110,2,female,299.1071598126639,634,66
1993,10110,4,total_post,367.06910459990576,1023,72
1993,10110,12,female_male,616.2831980700895,1023,72
1993,10130,0,total_pre,122.01721957094792,303,35
1993,10130,1,male,53.259385915653475,132,26
1993,10130,2,female,62.213603782853724,170,29
1993,10130,4,total_post,95.80127389714801,303,35
1993,10130,12,female_male,143.1503396319364,302,35
1993,10180,0,total_pre,41.3120389595633,252,35
1993,10180,1,male,4.705909539273221,105,23
1993,10180,2,female,67.50634794230979,147,31
1993,10180,4,total_post,31.227549428206306,252,35
1993,10180,12,female_male,151.33252929931857,252,35
1993,10200,0,total_pre,43.06967213943365,332,29
1993,10200,1,male,33.86934451117906,139,20
1993,10200,2,female,42.35486146426286,193,26
1993,10200,4,total_post,51.195063543267025,332,29
1993,10200,12,female_male,82.17037982735937,332,29
1993,21720,0,total_pre,151.11016357708618,803,65
1993,21720,1,male,88.11567988183059,365,61
1993,21720,2,female,100.80832794965394,438,63
1993,21720,4,total_post,141.2598024751046,803,65
1993,21720,12,female_male,216.48132178163885,803,65
1993,21740,0,total_pre,132.96914637834058,1898,64
1993,21740,1,male,108.78785869035445,868,62
1993,21740,2,female,125.51523912290732,1007,58
1993,21740,4,total_post,133.16782637595222,1898,64
1993,21740,12,female_male,242.4938451019697,1875,64
1993,30050,0,total_pre,116.40434285099563,775,67
1993,30050,1,male,80.6823072558063,382,62
1993,30050,2,female,84.59335880689407,385,56
1993,30050,4,total_post,90.8062777964139,775,67
1993,30050,12,female_male,451.56805648770273,767,66
1993,30060,0,total_pre,227.08991938837485,1378,48
1993,30060,1,male,328.6154161380096,655,47
1993,30060,2,female,344.3734424215913,714,44
1993,30060,4,total_post,220.88422677912246,1378,48
1993,30060,12,female_male,533.1896078244328,1369,48
1993,30420,0,total_pre,210.70807737667016,242,17
1993,30420,1,male,215.28746564018965,115,16
1993,30420,2,female,297.84899366933763,127,15
1993,30420,4,total_post,272.8811443825283,242,17
1993,30420,12,female_male,52.010789074042314,242,17
1996,10110,0,total_pre,273.63683911492296,691,61
1996,10110,1,male,115.52049311427137,257,42
1996,10110,2,female,189.61847417222148,434,59
1996,10110,4,total_post,252.1111412939631,691,61
1996,10110,12,female_male,353.09685583792646,691,61
1996,10130,0,total_pre,266.36881979723097,528,55
1996,10130,1,male,112.09211603445287,243,41
1996,10130,2,female,130.08075660922995,285,48
1996,10130,4,total_post,213.69859047201177,528,55
1996,10130,12,female_male,316.89937769175265,528,55
1996,10180,0,total_pre,179.4956551412238,383,66
1996,10180,1,male,80.4568427208008,170,49
1996,10180,2,female,208.36793245220233,213,55
1996,10180,4,total_post,204.38079130047208,383,66
1996,10180,12,female_male,245.07029258806062,383,66
1996,10200,0,total_pre,161.60425508345318,370,77
1996,10200,1,male,51.57554526890197,158,43
1996,10200,2,female,146.70176201784835,212,59
1996,10200,4,total_post,127.85513682452599,370,77
1996,10200,12,female_male,121.501696330855,370,77
1996,10261,0,total_pre,28.51949057892839,230,20
1996,10261,1,male,12.686738702301849,94,16
1996,10261,2,female,23.914126070098582,136,17
1996,10261,4,total_post,31.641998417966146,230,20
1996,10261,12,female_male,36.640864129277006,230,20
1996,10262,0,total_pre,103.4684801536535,268,29
1996,10262,1,male,28.243424823810358,87,19
1996,10262,2,female,130.01123030382664,181,29
1996,10262,4,total_post,91.56304928030865,268,29
1996,10262,12,female_male,83.14242991230063,268,29
1996,20510,0,total_pre,77.98315746659901,708,108
1996,20510,1,male,58.624839260913525,336,89
1996,20510,2,female,42.924659375983225,372,88
1996,20510,4,total_post,62.28235035647789,708,108
1996,20510,12,female_male,100.61103158639295,708,108
1996,21720,0,total_pre,31.825516394796345,771,87
1996,21720,1,male,18.329822352598814,386,68
1996,21720,2,female,37.3239995933885,385,77
1996,21720,4,total_post,28.123864434996584,771,87
1996,21720,12,female_male,55.20627696039009,771,87
1996,21740,0,total_pre,27.54055195055615,1020,71
1996,21740,1,male,31.578319623449087,485,65
1996,21740,2,female,47.57053034037772,532,65
1996,21740,4,total_post,26.383538841347054,1020,71
1996,21740,12,female_male,93.41122636829724,1017,71
1996,30050,0,total_pre,164.2556034207642,701,44
