year,species_code,sex,sex_desc,length,iss,nss,nhl
1993,10130,2,female,10,1.5296052631578947,1,1
1993,10130,2,female,20,13.036707813497776,29,15
1993,10130,2,female,30,20.791922967014553,45,14
1993,10130,2,female,40,27.57387267824153,54,16
1993,10130,2,female,50,25.552872005388302,40,16
1993,10130,2,female,60,1.0342480533523148,1,1
1993,10180,0,total,30,4.719010541564429,12,1
1993,10180,0,total,30,4.719010541564429,12,3
1993,10180,0,total,40,28.968798451558428,67,13
1993,10180,0,total,40,28.968798451558428,67,13
1993,10180,0,total,50,59.72585216607261,120,18
1993,10180,0,total,50,59.72585216607261,120,21
1993,10180,0,total,60,24.246718541684363,49,3
1993,10180,0,total,60,24.246718541684363,49,21
1993,10180,0,total,70,2.2017898029456515,4,4
1993,10180,1,male,30,5.414814302997816,5,1
1993,10180,1,male,40,21.25113637699894,40,13
1993,10180,1,male,50,33.27371281611173,54,18
1993,10180,1,male,60,2.824732390466508,6,3
1993,10180,2,female,30,3.467627228362194,7,3
1993,10180,2,female,40,14.914763517581978,27,13
1993,10180,2,female,50,35.98706338729288,66,21
1993,10180,2,female,60,25.987764254822732,43,21
1993,10180,2,female,70,2.3341651963996672,4,4
1993,10200,0,total,20,6.45888780798973,30,6
1993,10200,0,total,20,6.45888780798973,30,5
1993,10200,0,total,30,19.06472004415929,65,13
1993,10200,0,total,30,19.06472004415929,65,7
1993,10200,0,total,40,25.15042097256673,119,14
1993,10200,0,total,40,25.15042097256673,119,16
1993,10200,0,total,50,32.6754822399783,90,8
1993,10200,0,total,50,32.6754822399783,90,10
1993,10200,0,total,60,13.333170652315607,28,13
1993,10200,1,male,20,4.607523264717598,15,6
1993,10200,1,male,30,12.448793826146556,35,13
1993,10200,1,male,40,21.90680138813906,58,14
1993,10200,1,male,50,13.504368684572457,31,8
1993,10200,2,female,20,4.416703135558748,15,5
1993,10200,2,female,30,11.757321045197958,30,7
1993,10200,2,female,40,14.90822337724601,61,16
1993,10200,2,female,50,23.777153229668485,59,10
1993,10200,2,female,60,13.493402766127158,28,13
1993,21720,0,total,20,15.524580530814742,60,13
1993,21720,0,total,20,15.524580530814742,60,6
1993,21720,0,total,30,11.67919628960864,77,14
1993,21720,0,total,30,11.67919628960864,77,14
1993,21720,0,total,40,17.52842051436526,91,18
1993,21720,0,total,40,17.52842051436526,91,17
1993,21720,0,total,50,16.33408740623496,114,21
1993,21720,0,total,50,16.33408740623496,114,22
1993,21720,0,total,60,20.436553196905578,148,25
1993,21720,0,total,60,20.436553196905578,148,24
1993,21720,0,total,70,16.16350042771996,143,31
1993,21720,0,total,70,16.16350042771996,143,34
1993,21720,0,total,80,19.0441483763745,105,23
1993,21720,0,total,80,19.0441483763745,105,35
1993,21720,0,total,90,6.402244079618284,44,8
1993,21720,0,total,90,6.402244079618284,44,18
1993,21720,0,total,100,5.09594688536335,19,1
1993,21720,0,total,100,5.09594688536335,19,13
1993,21720,0,total,110,1.987905222737796,2,1
1993,21720,0,total,110,1.987905222737796,2,1
1993,21720,1,male,20,13.259740030730713,31,13
1993,21720,1,male,30,8.13446555843057,43,14
1993,21720,1,male,40,10.76882355243687,41,18
1993,21720,1,male,50,12.588317038697973,56,21
1993,21720,1,male,60,17.820445822640508,74,25
1993,21720,1,male,70,18.55261211062223,74,31
1993,21720,1,male,80,9.92757141395454,34,23
1993,21720,1,male,90,4.095558393627352,10,8
1993,21720,1,male,100,0.9704426299168789,1,1
1993,21720,1,male,110,0.8954497721538359,1,1
1993,21720,2,female,20,12.352506395323728,29,6
1993,21720,2,female,30,7.142364357236604,34,14
1993,21720,2,female,40,13.139413033870476,50,17
1993,21720,2,female,50,12.667954964597207,58,22
1993,21720,2,female,60,15.804891396790532,74,24
1993,21720,2,female,70,9.862286647182263,69,34
1993,21720,2,female,80,16.494219542564878,71,35
1993,21720,2,female,90,5.511792849879493,34,18
1993,21720,2,female,100,5.158021818150059,18,13
1993,21720,2,female,110,0.9877876189546387,1,1
1993,21740,0,total,10,1.2927156499092416,1,1
1993,21740,0,total,20,81.61734799416503,222,31
1993,21740,0,total,20,81.61734799416503,222,23
1993,21740,0,total,20,81.61734799416503,222,2
1993,21740,0,total,30,27.01816097065482,311,30
1993,21740,0,total,30,27.01816097065482,311,28
1993,21740,0,total,30,27.01816097065482,311,2
1993,21740,0,total,40,55.19857850946697,287,42
1993,21740,0,total,40,55.19857850946697,287,29
1993,21740,0,total,50,65.64980868605016,589,38
1993,21740,0,total,50,65.64980868605016,589,38
1993,21740,0,total,60,64.93918682349862,350,31
1993,21740,0,total,60,64.93918682349862,350,33
1993,21740,0,total,70,24.162805556907927,132,9
1993,21740,0,total,70,24.162805556907927,132,23
1993,21740,0,total,80,4.30499062934888,6,4
1993,21740,1,male,20,64.75294270940925,109,31
1993,21740,1,male,30,23.60466857855409,161,30
1993,21740,1,male,40,35.178909555409554,143,42
1993,21740,1,male,50,65.05586156233714,290,38
1993,21740,1,male,60,42.25072936082706,139,31
1993,21740,1,male,70,11.468055723631137,26,9
1993,21740,2,female,20,69.80519632251887,96,23
1993,21740,2,female,30,18.650739958423088,145,28
1993,21740,2,female,40,32.66719430547136,144,29
1993,21740,2,female,50,48.12993034131624,299,38
1993,21740,2,female,60,48.593241716776554,211,33
1993,21740,2,female,70,20.439617419874676,106,23
1993,21740,2,female,80,3.671900006377274,6,4
1993,30050,0,total,20,24.448969062944023,78,14
1993,30050,0,total,20,24.448969062944023,78,9
1993,30050,0,total,20,24.448969062944023,78,4
1993,30050,0,total,30,69.46156466701028,173,27
1993,30050,0,total,30,69.46156466701028,173,27
1993,30050,0,total,40,63.51850536850319,252,38
1993,30050,0,total,40,63.51850536850319,252,43
1993,30050,0,total,50,84.85150562565813,216,31
1993,30050,0,total,50,84.85150562565813,216,28
1993,30050,0,total,60,17.17873345961019,37,10
1993,30050,0,total,60,17.17873345961019,37,7
1993,30050,0,total,70,7.024148978456735,17,4
1993,30050,0,total,70,7.024148978456735,17,5
1993,30050,0,total,80,1.4178845684755672,2,1
1993,30050,0,total,80,1.4178845684755672,2,1
1993,30050,1,male,20,13.895492306199628,47,14
1993,30050,1,male,30,36.36959837674899,85,27
1993,30050,1,male,40,35.39123570832297,116,38
1993,30050,1,male,50,55.20583897302716,105,31
1993,30050,1,male,60,8.826823451313727,19,10
1993,30050,1,male,70,3.5073058755163165,9,4
1993,30050,1,male,80,1.1204468297307357,1,1
1993,30050,2,female,20,9.095350107222707,23,9
1993,30050,2,female,30,43.918808266710045,88,27
1993,30050,2,female,40,49.32770551979925,136,43
1993,30050,2,female,50,52.85844471327704,111,28
1993,30050,2,female,60,8.317156393384598,18,7
1993,30050,2,female,70,3.5364634628721054,8,5
1993,30050,2,female,80,1.0692048227268969,1,1
1993,30060,0,total,20,16.450064308045132,90,14
1993,30060,0,total,20,16.450064308045132,90,8
1993,30060,0,total,20,16.450064308045132,90,1
1993,30060,0,total,30,88.04295952279286,380,30
1993,30060,0,total,30,88.04295952279286,380,33
1993,30060,0,total,30,88.04295952279286,380,1
1993,30060,0,total,40,142.3475425095356,733,31
1993,30060,0,total,40,142.3475425095356,733,31
1993,30060,0,total,50,45.665569245542805,175,17
1993,30060,0,total,50,45.665569245542805,175,22
1993,30060,1,male,20,11.501254315177356,51,14
1993,30060,1,male,30,59.921742428175534,193,30
1993,30060,1,male,40,101.24756324763972,366,31
1993,30060,1,male,50,26.990636823170117,45,17
1993,30060,2,female,20,8.907771241614869,33,8
1993,30060,2,female,30,62.15582193257097,184,33
1993,30060,2,female,40,115.65451767133473,367,31
1993,30060,2,female,50,34.45524624610315,130,22
1993,30420,0,total,20,4.083759081720258,9,3
1993,30420,0,total,20,4.083759081720258,9,3
1993,30420,0,total,30,30.386680280680892,73,12
1993,30420,0,total,30,30.386680280680892,73,12
1993,30420,0,total,40,49.83587862239759,127,11
1993,30420,0,total,40,49.83587862239759,127,11
1993,30420,0,total,50,17.047486090843293,33,4
1993,30420,0,total,50,17.047486090843293,33,7
1993,30420,1,male,20,1.5347519445742464,4,3
1993,30420,1,male,30,17.189436977205414,38,12
1993,30420,1,male,40,31.660499764932514,65,11
1993,30420,1,male,50,3.820453584832934,8,4
1993,30420,2,female,20,3.660433988165021,5,3
1993,30420,2,female,30,14.411740994760198,35,12
1993,30420,2,female,40,30.509270211121898,62,11
1993,30420,2,female,50,11.823147820643998,25,7
1996,10110,0,total,10,1.4489571899012075,1,1
1996,10110,0,total,20,14.08804242183686,48,11
1996,10110,0,total,20,14.08804242183686,48,14
1996,10110,0,total,30,37.274120296946705,118,24
1996,10110,0,total,30,37.274120296946705,118,26
1996,10110,0,total,40,53.59039814063985,171,24
1996,10110,0,total,40,53.59039814063985,171,21
1996,10110,0,total,50,47.38230002695968,157,23
1996,10110,0,total,50,47.38230002695968,157,17
1996,10110,0,total,60,29.29990645679494,97,11
1996,10110,0,total,60,29.29990645679494,97,28
1996,10110,0,total,70,20.960385938464285,66,1
1996,10110,0,total,70,20.960385938464285,66,25
1996,10110,0,total,80,11.170866421820627,30,19
1996,10110,0,total,90,2.0423931586728696,3,3
1996,10110,1,male,10,1.6447799597058037,1,1
1996,10110,1,male,20,8.149197277947499,24,11
1996,10110,1,male,30,21.53893888604408,52,24
1996,10110,1,male,40,34.626606955163844,84,24
1996,10110,1,male,50,31.192335214018442,75,23
1996,10110,1,male,60,11.430632687119576,20,11
1996,10110,1,male,70,1.0281374097360743,1,1
1996,10110,2,female,20,9.469994282679606,24,14
1996,10110,2,female,30,24.529225550601172,66,26
1996,10110,2,female,40,32.37184757412512,87,21
1996,10110,2,female,50,28.7362662074178,82,17
1996,10110,2,female,60,18.031861899158272,77,28
1996,10110,2,female,70,22.110971899801235,65,25
1996,10110,2,female,80,10.488289962975708,30,19
1996,10110,2,female,90,1.956618062533833,3,3
1996,10130,0,total,10,5.796537952078298,19,7
1996,10130,0,total,10,5.796537952078298,19,7
1996,10130,0,total,20,34.174831592700336,121,23
1996,10130,0,total,20,34.174831592700336,121,20
1996,10130,0,total,30,49.62525943545457,155,21
1996,10130,0,total,30,49.62525943545457,155,19
1996,10130,0,total,40,77.14669016296767,160,23
1996,10130,0,total,40,77.14669016296767,160,26
1996,10130,0,total,50,26.156910195774838,70,7
1996,10130,0,total,50,26.156910195774838,70,22
1996,10130,0,total,60,2.427326954995698,3,3
1996,10130,1,male,10,4.610137020976833,11,7
1996,10130,1,male,20,21.588471357692985,64,23
1996,10130,1,male,30,32.56577223513809,78,21
1996,10130,1,male,40,42.160477098318026,77,23
1996,10130,1,male,50,5.48311914680693,13,7
1996,10130,2,female,10,3.5059873577648695,8,7
1996,10130,2,female,20,20.67026153715732,57,20
1996,10130,2,female,30,30.95853655873767,77,19
1996,10130,2,female,40,43.320322140855005,83,26
1996,10130,2,female,50,20.333066187127503,57,22
1996,10130,2,female,60,2.76395340341609,3,3
1996,10180,0,total,20,NA,1,1
1996,10180,0,total,30,15.720927023259815,44,16
1996,10180,0,total,30,15.720927023259815,44,11
1996,10180,0,total,40,38.65077856887336,130,24
1996,10180,0,total,40,38.65077856887336,130,27
1996,10180,0,total,50,58.127621761044985,148,26
1996,10180,0,total,50,58.127621761044985,148,30
1996,10180,0,total,60,24.722083646078225,56,2
1996,10180,0,total,60,24.722083646078225,56,24
1996,10180,0,total,70,2.0965328390180753,4,4
1996,10180,1,male,30,12.408523959859929,25,16
1996,10180,1,male,40,36.973846982588135,78,24
1996,10180,1,male,50,35.180725418051324,65,26
1996,10180,1,male,60,1.7154747058601905,2,2
1996,10180,2,female,20,NA,1,1
1996,10180,2,female,30,8.498156867440565,19,11
1996,10180,2,female,40,17.96992976517663,52,27
1996,10180,2,female,50,38.616187766603566,83,30
1996,10180,2,female,60,26.518537220565133,54,24
1996,10180,2,female,70,2.169199164102764,4,4
1996,10200,0,total,20,18.35337376020878,48,17
1996,10200,0,total,20,18.35337376020878,48,10
1996,10200,0,total,30,38.246076095566316,92,19
1996,10200,0,total,30,38.246076095566316,92,32
1996,10200,0,total,40,41.31828807215984,123,19
1996,10200,0,total,40,41.31828807215984,123,25
1996,10200,0,total,50,31.01160812908819,84,13
1996,10200,0,total,50,31.01160812908819,84,18
1996,10200,0,total,60,10.89474721388287,23,1
1996,10200,0,total,60,10.89474721388287,23,15
1996,10200,1,male,20,10.431383375970931,23,17
1996,10200,1,male,30,19.497813563188476,43,19
1996,10200,1,male,40,29.153926712029083,67,19
1996,10200,1,male,50,13.695571094782732,24,13
1996,10200,1,male,60,1.1429041487512062,1,1
1996,10200,2,female,20,10.015987512279514,25,10
1996,10200,2,female,30,22.118784799832397,49,32
1996,10200,2,female,40,19.703782358818064,56,25
1996,10200,2,female,50,24.434300286350805,60,18
1996,10200,2,female,60,10.03722065981907,22,15
1996,10261,0,total,20,8.682372986613728,33,9
1996,10261,0,total,20,8.682372986613728,33,8
1996,10261,0,total,30,16.976908737467614,68,9
1996,10261,0,total,30,16.976908737467614,68,12
1996,10261,0,total,40,33.51916115001678,94,11
1996,10261,0,total,40,33.51916115001678,94,11
1996,10261,0,total,50,13.817054602523472,31,1
1996,10261,0,total,50,13.817054602523472,31,10
1996,10261,0,total,60,2.936389172927569,4,3
1996,10261,1,male,20,4.8986226150914485,18,9
1996,10261,1,male,30,8.58952010581501,31,9
1996,10261,1,male,40,23.492239257644773,43,11
1996,10261,1,male,50,2.8861125096666305,2,1
1996,10261,2,female,20,4.805505219938555,15,8
1996,10261,2,female,30,9.617772813514849,37,12
1996,10261,2,female,40,17.085533762456386,51,11
1996,10261,2,female,50,14.81040440975804,29,10
1996,10261,2,female,60,2.796886474802072,4,3
1996,10262,0,total,20,6.3219335769804115,27,7
1996,10262,0,total,20,6.3219335769804115,27,10
1996,10262,0,total,30,29.467313351594473,85,16
1996,10262,0,total,30,29.467313351594473,85,20
1996,10262,0,total,40,34.943888190182,90,10
1996,10262,0,total,40,34.943888190182,90,17
1996,10262,0,total,50,24.674111570385108,51,2
1996,10262,0,total,50,24.674111570385108,51,16
1996,10262,0,total,60,5.299218192587513,15,5
1996,10262,1,male,20,3.7260693326322607,13,7
1996,10262,1,male,30,14.726144961054569,37,16
1996,10262,1,male,40,15.103970126778368,35,10
1996,10262,1,male,50,1.4077715973021998,2,2
1996,10262,2,female,20,5.350348101016739,14,10
1996,10262,2,female,30,19.2214222861023,48,20
1996,10262,2,female,40,24.072848860921866,55,17
1996,10262,2,female,50,25.002803036567148,49,16
1996,10262,2,female,60,5.226931024905579,15,5
1996,20510,0,total,30,4.383951604448465,6,1
1996,20510,0,total,30,4.383951604448465,6,3
1996,20510,0,total,40,24.42579406240813,208,37
1996,20510,0,total,40,24.42579406240813,208,37
1996,20510,0,total,50,21.550106663482456,212,43
1996,20510,0,total,50,21.550106663482456,212,40
1996,20510,0,total,60,35.27395043496683,108,21
1996,20510,0,total,60,35.27395043496683,108,25
1996,20510,0,total,70,50.48868997158484,139,22
1996,20510,0,total,70,50.48868997158484,139,19
1996,20510,0,total,80,13.771886735000123,30,5
1996,20510,0,total,80,13.771886735000123,30,10
1996,20510,0,total,90,2.5072117150051936,4,3
1996,20510,0,total,100,1.1856443426073848,1,1
1996,20510,1,male,30,3.0684638158358175,2,1
1996,20510,1,male,40,23.156094413581677,98,37
1996,20510,1,male,50,21.295925533699478,98,43
1996,20510,1,male,60,18.54122706767193,57,21
1996,20510,1,male,70,28.149550480630374,68,22
1996,20510,1,male,80,4.734229886348246,13,5
1996,20510,2,female,30,2.743697470816216,4,3
1996,20510,2,female,40,23.631917644043174,110,37
1996,20510,2,female,50,15.430267362744729,114,40
1996,20510,2,female,60,21.615696109438908,51,25
1996,20510,2,female,70,30.11669470370963,71,19
1996,20510,2,female,80,8.137805291172464,17,10
1996,20510,2,female,90,2.6462362285814427,4,3
1996,20510,2,female,100,1.145400814334697,1,1
1996,21720,0,total,20,16.140851535671136,54,8
1996,21720,0,total,20,16.140851535671136,54,8
1996,21720,0,total,30,12.20374734150417,59,11
1996,21720,0,total,30,12.20374734150417,59,11
