year,species_code,sex,sex_desc,iss,nss,nhls
1990,10110,0,total_pre,3711.264112811389,54708,492
1990,10110,1,male,1592.0479871364355,16829,485
1990,10110,2,female,2742.2567124472716,37574,490
1990,10110,4,total_post,3711.2640969454596,54708,492
1990,10110,12,female_male,3992.47000540873,54403,490
1990,10130,0,total_pre,1710.0964370800084,24322,286
1990,10130,1,male,887.296420871011,11255,276
1990,10130,2,female,1130.5426248167566,12939,285
1990,10130,4,total_post,1710.0963510908127,24322,286
1990,10130,12,female_male,1962.5933451637807,24194,285
1990,10180,0,total_pre,613.8815094742173,7435,195
1990,10180,1,male,252.4480444390572,3401,188
1990,10180,2,female,515.1204236132174,4034,194
1990,10180,4,total_post,613.8815175706278,7435,195
1990,10180,12,female_male,621.5384001289681,7435,195
1990,10200,0,total_pre,1278.7506945344976,14387,237
1990,10200,1,male,512.1972757628249,6793,227
1990,10200,2,female,896.1399235911543,7593,237
1990,10200,4,total_post,1278.7506085194793,14387,237
1990,10200,12,female_male,1135.7132053821215,14386,237
1990,20510,0,total_pre,562.1277667276784,5172,155
1990,20510,1,male,607.4552792676491,2890,144
1990,20510,2,female,207.64432948895075,2079,145
1990,20510,4,total_post,562.1278773730143,5172,155
1990,20510,12,female_male,557.8168471310843,4969,145
1990,21720,0,total_pre,600.8644644034792,11418,276
1990,21720,1,male,422.5565193607238,5535,274
1990,21720,2,female,485.65699325624354,5772,275
1990,21720,4,total_post,600.8645609424334,11418,276
1990,21720,12,female_male,904.8488867053569,11307,276
1990,21740,0,total_pre,438.89459653621384,42631,325
1990,21740,1,male,458.05071418858677,15014,302
1990,21740,2,female,668.51143990782,20053,302
1990,21740,4,total_post,438.89459926457675,42631,325
1990,21740,12,female_male,1112.4569093066016,35067,303
1990,30050,0,total_pre,441.649676112712,3522,99
1990,30050,1,male,324.17709065685153,1752,97
1990,30050,2,female,321.83875053486474,1768,99
1990,30050,4,total_post,441.64966401175104,3522,99
1990,30050,12,female_male,645.5373616311543,3520,99
1990,30060,0,total_pre,216.424680193029,12612,156
1990,30060,1,male,217.36183029354615,6502,149
1990,30060,2,female,126.78944519551885,5718,149
1990,30060,4,total_post,216.42468149481576,12612,156
1990,30060,12,female_male,302.2721482939393,12220,151
1990,30150,0,total_pre,104.47002187788179,843,26
1990,30150,1,male,64.72133592268217,393,25
1990,30150,2,female,71.50990498480357,449,26
1990,30150,4,total_post,104.47006120705129,843,26
1990,30150,12,female_male,111.19048915555088,842,26
1990,30420,0,total_pre,97.4742844165895,3018,46
1990,30420,1,male,72.79724062861449,1682,45
1990,30420,2,female,64.52367622816567,1334,46
1990,30420,4,total_post,97.4742808800132,3018,46
1990,30420,12,female_male,139.81498400722802,3016,46
